_ID,_VALUE,#AutoTips:string,AutoDungeonSize:string,AutoPortalEventLayer:string[],AutoEnemyMonsterNum:int[],AutoMonsterLib:id[],AutoEnemySpecialEffectLib:id[],AutoItemNum:string,AutoItemLib:id[],AutoEventNum:string,AutoEventLib:id[],EventBirthGrid:int[],AutoDefaultOpen:int,MonsterAttrLevel:int[],MonsterStar:int[],MonsterHpRate:int[],MonsterAttackRate:int[],ScrollStar:int[],ScrollHpRate:int[],ScrollAttackRate:int[],UsedMonsterAttrLevel:int[],UsedMonsterStar:int[],UsedMonsterHpRate:int[],UsedMonsterAttackRate:int[],UsedScrollStar:int[],UsedScrollHpRate:int[],UsedScrollAttackRate:int[]
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,184,8,330,170,8,190,110,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_MAGICFOREST_2_TEMPLATE_INFERNAL_002,14018,迷幻森林下困难自动第2层,5#5,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,2#2,DUNGEON_LIB_ITEMLIB_027,3#5,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_03,1,0,165,8,420,180,8,210,110,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,165,8,420,180,8,210,110,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,165,8,420,180,8,210,110,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,165,8,420,180,8,210,110,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,165,8,420,180,8,210,110,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_MAGICFOREST_2_TEMPLATE_INFERNAL_003,14019,迷幻森林下困难自动第3层,5#5,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,2#2,DUNGEON_LIB_ITEMLIB_GROUP_001,3#5,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_03,1,0,170,8,500,200,8,220,110,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,DUNGEON_LIB_ITEMLIB_027,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,170,8,500,200,8,220,110,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,170,8,500,200,8,220,110,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,170,8,500,200,8,220,110,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,170,8,500,200,8,220,110,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_MAGICFOREST_2_TEMPLATE_INFERNAL_004,14020,迷幻森林下困难自动第4层,5#5,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,2#2,DUNGEON_LIB_ITEMLIB_027,3#5,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_03,1,0,175,8,580,220,8,250,110,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,175,8,580,220,8,250,110,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,175,8,580,220,8,250,110,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,175,8,580,220,8,250,110,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,175,8,580,220,8,250,110,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_MAGICFOREST_2_TEMPLATE_INFERNAL_005,14021,迷幻森林下困难自动第6层,6#6,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,2#3,DUNGEON_LIB_ITEMLIB_GROUP_001,3#6,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_03,1,0,185,9,670,220,9,290,120,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,DUNGEON_LIB_ITEMLIB_027,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,185,9,670,220,9,290,120,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,185,9,670,220,9,290,120,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,185,9,670,220,9,290,120,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,185,9,670,220,9,290,120,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,185,9,670,220,9,290,120,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_MAGICFOREST_2_TEMPLATE_INFERNAL_006,14022,迷幻森林下困难自动第7层,6#6,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,2#3,DUNGEON_LIB_ITEMLIB_027,3#6,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_03,1,0,190,9,750,240,9,330,120,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,190,9,750,240,9,330,120,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,190,9,750,240,9,330,120,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,190,9,750,240,9,330,120,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,190,9,750,240,9,330,120,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,190,9,750,240,9,330,120,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_MAGICFOREST_2_TEMPLATE_INFERNAL_007,14023,迷幻森林下困难自动第8层,6#6,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,3#3,DUNGEON_LIB_ITEMLIB_GROUP_001,3#6,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_03,1,0,195,9,830,260,9,370,120,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,195,9,830,260,9,370,120,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,DUNGEON_LIB_ITEMLIB_027,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,195,9,830,260,9,370,120,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,195,9,830,260,9,370,120,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,195,9,830,260,9,370,120,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,195,9,830,260,9,370,120,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_MAGICFOREST_2_TEMPLATE_INFERNAL_008,14024,迷幻森林下困难自动第9层,6#6,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,3#3,DUNGEON_LIB_ITEMLIB_GROUP_001,3#6,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_03,1,0,200,9,920,270,9,420,120,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,DUNGEON_LIB_ITEMLIB_027,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,200,9,920,270,9,420,120,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,200,9,920,270,9,420,120,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,200,9,920,270,9,420,120,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,200,9,920,270,9,420,120,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,200,9,920,270,9,420,120,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_MAGICFOREST_2_TEMPLATE_INFERNAL_009,14025,迷幻森林下困难自动第11层,6#6,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,3#4,DUNGEON_LIB_ITEMLIB_GROUP_001,4#6,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_03,1,0,210,10,1000,280,10,460,140,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_027,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,210,10,1000,280,10,460,140,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,210,10,1000,280,10,460,140,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,210,10,1000,280,10,460,140,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,210,10,1000,280,10,460,140,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,210,10,1000,280,10,460,140,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_MAGICFOREST_2_TEMPLATE_INFERNAL_010,14026,迷幻森林下困难自动第12层,6#6,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,3#4,DUNGEON_LIB_ITEMLIB_GROUP_001,4#6,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_03,1,0,215,10,1080,320,10,500,160,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,215,10,1080,320,10,500,160,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_027,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,215,10,1080,320,10,500,160,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,215,10,1080,320,10,500,160,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,215,10,1080,320,10,500,160,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,215,10,1080,320,10,500,160,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_MAGICFOREST_2_TEMPLATE_INFERNAL_011,14027,迷幻森林下困难自动第13层,6#6,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,3#4,DUNGEON_LIB_ITEMLIB_027,4#7,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_03,1,0,220,10,1160,350,10,540,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,220,10,1160,350,10,540,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,220,10,1160,350,10,540,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,220,10,1160,350,10,540,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,220,10,1160,350,10,540,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,220,10,1160,350,10,540,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,220,10,1160,350,10,540,170,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_MAGICFOREST_2_TEMPLATE_INFERNAL_012,14028,迷幻森林下困难自动第14层,6#6,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,4#4,DUNGEON_LIB_ITEMLIB_GROUP_001,4#7,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_03,1,0,225,10,1250,380,10,580,190,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,225,10,1250,380,10,580,190,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_03,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,225,10,1250,380,10,580,190,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_027,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,225,10,1250,380,10,580,190,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,225,10,1250,380,10,580,190,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,225,10,1250,380,10,580,190,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,225,10,1250,380,10,580,190,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_MAGICFOREST_2_TEMPLATE_INFERNAL_013,14029,迷幻森林下困难自动第16层,7#7,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,4#5,DUNGEON_LIB_ITEMLIB_GROUP_001,5#7,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_03,1,0,245,10,1330,400,10,620,210,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,245,10,1330,400,10,620,210,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_027,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,245,10,1330,400,10,620,210,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,245,10,1330,400,10,620,210,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,245,10,1330,400,10,620,210,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,245,10,1330,400,10,620,210,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,245,10,1330,400,10,620,210,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_MAGICFOREST_2_TEMPLATE_INFERNAL_014,14030,迷幻森林下困难自动第17层,7#7,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,4#5,DUNGEON_LIB_ITEMLIB_GROUP_001,5#7,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_03,1,0,255,10,1500,430,10,670,220,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,255,10,1500,430,10,670,220,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,255,10,1500,430,10,670,220,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_027,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,255,10,1500,430,10,670,220,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,255,10,1500,430,10,670,220,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,255,10,1500,430,10,670,220,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,255,10,1500,430,10,670,220,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_MAGICFOREST_2_TEMPLATE_INFERNAL_015,14031,迷幻森林下困难自动第18层,7#7,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,4#5,DUNGEON_LIB_ITEMLIB_GROUP_001,5#8,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_03,1,0,265,10,1660,470,10,750,240,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_027,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,265,10,1660,470,10,750,240,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,265,10,1660,470,10,750,240,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,265,10,1660,470,10,750,240,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,265,10,1660,470,10,750,240,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,265,10,1660,470,10,750,240,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,265,10,1660,470,10,750,240,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,265,10,1660,470,10,750,240,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_MAGICFOREST_2_TEMPLATE_INFERNAL_016,14032,迷幻森林下困难自动第19层,7#7,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,4#5,DUNGEON_LIB_ITEMLIB_GROUP_001,5#8,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_03,1,0,275,10,1830,500,10,830,260,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,275,10,1830,500,10,830,260,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_027,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,275,10,1830,500,10,830,260,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,275,10,1830,500,10,830,260,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,275,10,1830,500,10,830,260,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_04,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,275,10,1830,500,10,830,260,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,275,10,1830,500,10,830,260,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,275,10,1830,500,10,830,260,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_LAVAFIEID_TEMPLATE_ORDINARY_001,15001,熔岩领域普通自动第1层,5#5,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,2#2,DUNGEON_LIB_ITEMLIB_GROUP_001,3#5,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_04,1,0,70,4,170,100,3,150,100,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,,DUNGEON_LIB_ITEMLIB_027,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,70,4,170,100,3,150,100,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,70,4,170,100,3,150,100,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,70,4,170,100,3,150,100,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,70,4,170,100,3,150,100,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_LAVAFIEID_TEMPLATE_ORDINARY_002,15002,熔岩领域普通自动第2层,5#5,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,2#2,DUNGEON_LIB_ITEMLIB_027,3#5,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_03,1,0,75,4,180,100,3,170,100,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,,DUNGEON_LIB_ITEMLIB_GROUP_001,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,75,4,180,100,3,170,100,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,75,4,180,100,3,170,100,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,75,4,180,100,3,170,100,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,75,4,180,100,3,170,100,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_LAVAFIEID_TEMPLATE_ORDINARY_003,15003,熔岩领域普通自动第3层,5#5,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,2#2,DUNGEON_LIB_ITEMLIB_GROUP_001,3#5,DUNGEON_LIB_EVENT_THEME_MAGICFOREST_DOCTOR_OWL_03,1,0,80,4,200,100,3,180,100,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_02,None,,DUNGEON_LIB_ITEMLIB_027,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,80,4,200,100,3,180,100,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_GLACIER_MONSTER_RANDOM_01,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,80,4,200,100,3,180,100,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_GLACIER_GROUP_001,0,,80,4,200,100,3,180,100,1,1,1,1,1,1,1
