_ID,_VALUE,TimeCount:int,#Remark:string,Floor:int,Buff:string,EnemyModelType:string,EnemyModel:id,BossStar:int,MapId:id
TOURNAMEN_ENEMY_610,610,12,,5,GuildTower_17,Hero,HERO_TYRRHENIA,3,LEVEL_GUILD_TOWER_555
TOURNAMEN_ENEMY_611,611,12,,6,GuildTower_7,Hero,HERO_HAROLD,3,LEVEL_GUILD_TOWER_556
TOURNAMEN_ENEMY_612,612,12,,7,GuildTower_14,Hero,HERO_RAYDRIC,4,LEVEL_GUILD_TOWER_557
TOURNAMEN_ENEMY_613,613,12,,8,GuildTower_2,Hero,HERO_KOBOLD_3,4,LEVEL_GUILD_TOWER_558
TOURNAMEN_ENEMY_614,614,12,,9,GuildTower_11,Hero,HERO_HAROLD,4,LEVEL_GUILD_TOWER_559
TOURNAMEN_ENEMY_615,615,12,,10,GuildTower_16,Hero,HERO_DEVILING,4,LEVEL_GUILD_TOWER_560
TOURNAMEN_ENEMY_616,616,12,,11,GuildTower_6,Hero,HERO_MINI_DEMON,5,LEVEL_GUILD_TOWER_561
TOURNAMEN_ENEMY_617,617,12,,12,GuildTower_3,Hero,HERO_KOBOLD_3,5,LEVEL_GUILD_TOWER_562
TOURNAMEN_ENEMY_618,618,12,,13,GuildTower_13,Hero,HERO_SOHEE,5,LEVEL_GUILD_TOWER_563
TOURNAMEN_ENEMY_619,619,12,,14,GuildTower_4,Hero,HERO_VAGABOND_WOLF,5,LEVEL_GUILD_TOWER_564
TOURNAMEN_ENEMY_620,620,12,,15,GuildTower_1,Hero,HERO_G_KATRINN,6,LEVEL_GUILD_TOWER_565
TOURNAMEN_ENEMY_621,621,12,,16,GuildTower_18,Hero,HERO_DELETER,6,LEVEL_GUILD_TOWER_566
TOURNAMEN_ENEMY_622,622,12,,17,GuildTower_24,Hero,HERO_SHECI,6,LEVEL_GUILD_TOWER_567
TOURNAMEN_ENEMY_623,623,12,,18,GuildTower_7,Hero,HERO_DARK_ILLUSION,6,LEVEL_GUILD_TOWER_568
TOURNAMEN_ENEMY_624,624,12,,19,GuildTower_14,Hero,HERO_ANGELING,6,LEVEL_GUILD_TOWER_569
TOURNAMEN_ENEMY_625,625,12,,20,GuildTower_21,Hero,HERO_EDDGA,6,LEVEL_GUILD_TOWER_570
TOURNAMEN_ENEMY_626,626,12,,21,GuildTower_15,Hero,HERO_LEIB_OLMAI,6,LEVEL_GUILD_TOWER_571
TOURNAMEN_ENEMY_627,627,12,,22,GuildTower_8,Hero,HERO_G_EREMES,6,LEVEL_GUILD_TOWER_572
TOURNAMEN_ENEMY_628,628,12,,23,GuildTower_6,Hero,HERO_SEYREN,7,LEVEL_GUILD_TOWER_573
TOURNAMEN_ENEMY_629,629,12,,24,GuildTower_18,Hero,HERO_SHECI,7,LEVEL_GUILD_TOWER_574
TOURNAMEN_ENEMY_630,630,12,,25,GuildTower_20,Hero,HERO_NIGHTMARE_TERROR,7,LEVEL_GUILD_TOWER_575
TOURNAMEN_ENEMY_631,631,12,,26,GuildTower_14,Hero,HERO_TURTLE_GENERAL,7,LEVEL_GUILD_TOWER_576
TOURNAMEN_ENEMY_632,632,12,,27,GuildTower_3,Hero,HERO_SHECI,8,LEVEL_GUILD_TOWER_577
TOURNAMEN_ENEMY_633,633,12,,28,GuildTower_12,Hero,HERO_DARK_SNAKE_LORD,8,LEVEL_GUILD_TOWER_578
TOURNAMEN_ENEMY_634,634,12,,29,GuildTower_15,Hero,HERO_G_RANDGRIS,8,LEVEL_GUILD_TOWER_579
TOURNAMEN_ENEMY_635,635,12,,30,GuildTower_22,Hero,HERO_G_KATRINN,8,LEVEL_GUILD_TOWER_580
TOURNAMEN_ENEMY_636,636,12,,31,GuildTower_8,Hero,HERO_ORK_HERO,9,LEVEL_GUILD_TOWER_581
TOURNAMEN_ENEMY_637,637,12,,32,GuildTower_21,Hero,HERO_TURTLE_GENERAL,9,LEVEL_GUILD_TOWER_582
TOURNAMEN_ENEMY_638,638,12,,33,GuildTower_22,Hero,HERO_DARK_SNAKE_LORD,9,LEVEL_GUILD_TOWER_583
TOURNAMEN_ENEMY_639,639,12,,34,GuildTower_15,Hero,HERO_OSIRIS,9,LEVEL_GUILD_TOWER_584
TOURNAMEN_ENEMY_640,640,12,,35,GuildTower_19,Hero,HERO_SHECI,10,LEVEL_GUILD_TOWER_585
TOURNAMEN_ENEMY_641,641,12,,36,GuildTower_4,Hero,HERO_GARM,10,LEVEL_GUILD_TOWER_586
TOURNAMEN_ENEMY_642,642,12,,37,GuildTower_16,Hero,HERO_DOPPELGANGER,10,LEVEL_GUILD_TOWER_587
TOURNAMEN_ENEMY_643,643,12,,38,GuildTower_2,Hero,HERO_GARM,10,LEVEL_GUILD_TOWER_588
TOURNAMEN_ENEMY_644,644,12,,39,GuildTower_6,Hero,HERO_DARK_LORD,10,LEVEL_GUILD_TOWER_589
TOURNAMEN_ENEMY_645,645,12,,40,GuildTower_19,Hero,HERO_SEYREN,10,LEVEL_GUILD_TOWER_590
TOURNAMEN_ENEMY_646,646,12,,41,GuildTower_8,Hero,HERO_MAGALETA,10,LEVEL_GUILD_TOWER_591
TOURNAMEN_ENEMY_647,647,12,,42,GuildTower_14,Hero,HERO_HARWORD,10,LEVEL_GUILD_TOWER_592
TOURNAMEN_ENEMY_648,648,12,,43,GuildTower_3,Hero,HERO_G_RANDEL,10,LEVEL_GUILD_TOWER_593
TOURNAMEN_ENEMY_649,649,12,,44,GuildTower_13,Hero,HERO_CELIA,10,LEVEL_GUILD_TOWER_594
TOURNAMEN_ENEMY_650,650,12,,45,GuildTower_17,Hero,HERO_SEYREN,10,LEVEL_GUILD_TOWER_595
TOURNAMEN_ENEMY_651,651,12,,46,GuildTower_7,Hero,HERO_DRAKE,10,LEVEL_GUILD_TOWER_596
TOURNAMEN_ENEMY_652,652,12,,47,GuildTower_4,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_597
TOURNAMEN_ENEMY_653,653,12,,48,GuildTower_12,Hero,HERO_DRAKE,10,LEVEL_GUILD_TOWER_598
TOURNAMEN_ENEMY_654,654,12,,49,GuildTower_5,Hero,HERO_CELIA,10,LEVEL_GUILD_TOWER_599
TOURNAMEN_ENEMY_655,655,12,,50,GuildTower_23,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_600
TOURNAMEN_ENEMY_656,656,12,,51,GuildTower_23,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_1976
TOURNAMEN_ENEMY_657,657,12,,52,GuildTower_23,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_1977
TOURNAMEN_ENEMY_658,658,12,,53,GuildTower_23,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_1978
TOURNAMEN_ENEMY_659,659,12,,54,GuildTower_23,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_1979
TOURNAMEN_ENEMY_660,660,12,,55,GuildTower_23,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_1980
TOURNAMEN_ENEMY_661,661,13,计数填1，表示线上玩家开始的第一轮,1,GuildTower_2,Hero,HERO_MUMMY,2,LEVEL_GUILD_TOWER_601
TOURNAMEN_ENEMY_662,662,13,,2,GuildTower_8,Hero,HERO_OBEAUNE,2,LEVEL_GUILD_TOWER_602
TOURNAMEN_ENEMY_663,663,13,,3,GuildTower_6,Hero,HERO_RAYDRIC,3,LEVEL_GUILD_TOWER_603
TOURNAMEN_ENEMY_664,664,13,,4,GuildTower_12,Hero,HERO_BON_GUN,3,LEVEL_GUILD_TOWER_604
TOURNAMEN_ENEMY_665,665,13,,5,GuildTower_17,Hero,HERO_KOBOLD_ARCHER,3,LEVEL_GUILD_TOWER_605
TOURNAMEN_ENEMY_666,666,13,,6,GuildTower_6,Hero,HERO_MINOROUS,3,LEVEL_GUILD_TOWER_606
TOURNAMEN_ENEMY_667,667,13,,7,GuildTower_14,Hero,HERO_WHISPER_BOSS,4,LEVEL_GUILD_TOWER_607
TOURNAMEN_ENEMY_668,668,13,,8,GuildTower_2,Hero,HERO_RAYDRIC,4,LEVEL_GUILD_TOWER_608
TOURNAMEN_ENEMY_669,669,13,,9,GuildTower_13,Hero,HERO_GOBLIN_1,4,LEVEL_GUILD_TOWER_609
TOURNAMEN_ENEMY_670,670,13,,10,GuildTower_19,Hero,HERO_HIGH_ORC,4,LEVEL_GUILD_TOWER_610
TOURNAMEN_ENEMY_671,671,13,,11,GuildTower_6,Hero,HERO_VAGABOND_WOLF,5,LEVEL_GUILD_TOWER_611
TOURNAMEN_ENEMY_672,672,13,,12,GuildTower_3,Hero,HERO_LEIB_OLMAI,5,LEVEL_GUILD_TOWER_612
TOURNAMEN_ENEMY_673,673,13,,13,GuildTower_13,Hero,HERO_ORC_LORD,5,LEVEL_GUILD_TOWER_613
TOURNAMEN_ENEMY_674,674,13,,14,GuildTower_2,Hero,HERO_HIGH_ORC,5,LEVEL_GUILD_TOWER_614
TOURNAMEN_ENEMY_675,675,13,,15,GuildTower_10,Hero,HERO_MASTERING,6,LEVEL_GUILD_TOWER_615
TOURNAMEN_ENEMY_676,676,13,,16,GuildTower_18,Hero,HERO_ALICE,6,LEVEL_GUILD_TOWER_616
TOURNAMEN_ENEMY_677,677,13,,17,GuildTower_24,Hero,HERO_TAO_GUNKA,6,LEVEL_GUILD_TOWER_617
TOURNAMEN_ENEMY_678,678,13,,18,GuildTower_7,Hero,HERO_ALICE,6,LEVEL_GUILD_TOWER_618
TOURNAMEN_ENEMY_679,679,13,,19,GuildTower_14,Hero,HERO_NIGHTMARE_TERROR,6,LEVEL_GUILD_TOWER_619
TOURNAMEN_ENEMY_680,680,13,,20,GuildTower_21,Hero,HERO_TAO_GUNKA,6,LEVEL_GUILD_TOWER_620
TOURNAMEN_ENEMY_681,681,13,,21,GuildTower_15,Hero,HERO_GOLDEN_BUG,6,LEVEL_GUILD_TOWER_621
TOURNAMEN_ENEMY_682,682,13,,22,GuildTower_4,Hero,HERO_DOPPELGANGER,6,LEVEL_GUILD_TOWER_622
TOURNAMEN_ENEMY_683,683,13,,23,GuildTower_6,Hero,HERO_LEIB_OLMAI,7,LEVEL_GUILD_TOWER_623
TOURNAMEN_ENEMY_684,684,13,,24,GuildTower_18,Hero,HERO_OSIRIS,7,LEVEL_GUILD_TOWER_624
TOURNAMEN_ENEMY_685,685,13,,25,GuildTower_20,Hero,HERO_DARK_LORD,7,LEVEL_GUILD_TOWER_625
TOURNAMEN_ENEMY_686,686,13,,26,GuildTower_14,Hero,HERO_G_RANDGRIS,7,LEVEL_GUILD_TOWER_626
TOURNAMEN_ENEMY_687,687,13,,27,GuildTower_3,Hero,HERO_DELETER,8,LEVEL_GUILD_TOWER_627
TOURNAMEN_ENEMY_688,688,13,,28,GuildTower_12,Hero,HERO_TURTLE_GENERAL,8,LEVEL_GUILD_TOWER_628
TOURNAMEN_ENEMY_689,689,13,,29,GuildTower_15,Hero,HERO_G_KATRINN,8,LEVEL_GUILD_TOWER_629
TOURNAMEN_ENEMY_690,690,13,,30,GuildTower_22,Hero,HERO_DELETER,8,LEVEL_GUILD_TOWER_630
TOURNAMEN_ENEMY_691,691,13,,31,GuildTower_6,Hero,HERO_SHECI,9,LEVEL_GUILD_TOWER_631
TOURNAMEN_ENEMY_692,692,13,,32,GuildTower_21,Hero,HERO_CELIA,9,LEVEL_GUILD_TOWER_632
TOURNAMEN_ENEMY_693,693,13,,33,GuildTower_22,Hero,HERO_DRAKE,9,LEVEL_GUILD_TOWER_633
TOURNAMEN_ENEMY_694,694,13,,34,GuildTower_15,Hero,HERO_TURTLE_GENERAL,9,LEVEL_GUILD_TOWER_634
TOURNAMEN_ENEMY_695,695,13,,35,GuildTower_19,Hero,HERO_G_EREMES,10,LEVEL_GUILD_TOWER_635
TOURNAMEN_ENEMY_696,696,13,,36,GuildTower_4,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_636
TOURNAMEN_ENEMY_697,697,13,,37,GuildTower_16,Hero,HERO_OSIRIS,10,LEVEL_GUILD_TOWER_637
TOURNAMEN_ENEMY_698,698,13,,38,GuildTower_2,Hero,HERO_DARK_SNAKE_LORD,10,LEVEL_GUILD_TOWER_638
TOURNAMEN_ENEMY_699,699,13,,39,GuildTower_15,Hero,HERO_PHREEONI,10,LEVEL_GUILD_TOWER_639
TOURNAMEN_ENEMY_700,700,13,,40,GuildTower_16,Hero,HERO_G_KATRINN,10,LEVEL_GUILD_TOWER_640
TOURNAMEN_ENEMY_701,701,13,,41,GuildTower_2,Hero,HERO_ORK_HERO,10,LEVEL_GUILD_TOWER_641
TOURNAMEN_ENEMY_702,702,13,,42,GuildTower_14,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_642
TOURNAMEN_ENEMY_703,703,13,,43,GuildTower_3,Hero,HERO_DARK_SNAKE_LORD,10,LEVEL_GUILD_TOWER_643
TOURNAMEN_ENEMY_704,704,13,,44,GuildTower_5,Hero,HERO_G_EREMES,10,LEVEL_GUILD_TOWER_644
TOURNAMEN_ENEMY_705,705,13,,45,GuildTower_17,Hero,HERO_DARK_SNAKE_LORD,10,LEVEL_GUILD_TOWER_645
TOURNAMEN_ENEMY_706,706,13,,46,GuildTower_7,Hero,HERO_MAYA,10,LEVEL_GUILD_TOWER_646
TOURNAMEN_ENEMY_707,707,13,,47,GuildTower_19,Hero,HERO_SEYREN,10,LEVEL_GUILD_TOWER_647
TOURNAMEN_ENEMY_708,708,13,,48,GuildTower_12,Hero,HERO_PHREEONI,10,LEVEL_GUILD_TOWER_648
TOURNAMEN_ENEMY_709,709,13,,49,GuildTower_7,Hero,HERO_G_EREMES,10,LEVEL_GUILD_TOWER_649
TOURNAMEN_ENEMY_710,710,13,,50,GuildTower_24,Hero,HERO_OSIRIS,10,LEVEL_GUILD_TOWER_650
TOURNAMEN_ENEMY_711,711,13,,51,GuildTower_50,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_651
TOURNAMEN_ENEMY_712,712,13,,52,GuildTower_52,Hero,HERO_GRYPHON,10,LEVEL_GUILD_TOWER_652
TOURNAMEN_ENEMY_713,713,13,,53,GuildTower_54,Hero,HERO_MOONLIGHT,10,LEVEL_GUILD_TOWER_653
TOURNAMEN_ENEMY_714,714,13,,54,GuildTower_59,Hero,HERO_G_RANDEL,10,LEVEL_GUILD_TOWER_654
TOURNAMEN_ENEMY_715,715,13,,55,GuildTower_61,Hero,HERO_G_EREMES,10,LEVEL_GUILD_TOWER_655
TOURNAMEN_ENEMY_716,716,14,计数填1，表示线上玩家开始的第一轮,1,GuildTower_16,Hero,HERO_KOBOLD_LEADER,2,LEVEL_GUILD_TOWER_656
TOURNAMEN_ENEMY_717,717,14,,2,GuildTower_15,Hero,HERO_BON_GUN,2,LEVEL_GUILD_TOWER_657
TOURNAMEN_ENEMY_718,718,14,,3,GuildTower_21,Hero,HERO_GOBLIN_1,3,LEVEL_GUILD_TOWER_658
TOURNAMEN_ENEMY_719,719,14,,4,GuildTower_8,Hero,HERO_KOBOLD_ARCHER,3,LEVEL_GUILD_TOWER_659
TOURNAMEN_ENEMY_720,720,14,,5,GuildTower_17,Hero,HERO_NIGHTMARE,3,LEVEL_GUILD_TOWER_660
TOURNAMEN_ENEMY_721,721,14,,6,GuildTower_5,Hero,HERO_DEVIRUCHI,3,LEVEL_GUILD_TOWER_661
TOURNAMEN_ENEMY_722,722,14,,7,GuildTower_18,Hero,HERO_MUMMY,4,LEVEL_GUILD_TOWER_662
TOURNAMEN_ENEMY_723,723,14,,8,GuildTower_11,Hero,HERO_DEVIRUCHI,4,LEVEL_GUILD_TOWER_663
TOURNAMEN_ENEMY_724,724,14,,9,GuildTower_2,Hero,HERO_MINOROUS,4,LEVEL_GUILD_TOWER_664
TOURNAMEN_ENEMY_725,725,14,,10,GuildTower_22,Hero,HERO_GOBLIN_1,4,LEVEL_GUILD_TOWER_665
TOURNAMEN_ENEMY_726,726,14,,11,GuildTower_7,Hero,HERO_HELENA,5,LEVEL_GUILD_TOWER_666
TOURNAMEN_ENEMY_727,727,14,,12,GuildTower_21,Hero,HERO_GIORGILI,5,LEVEL_GUILD_TOWER_667
TOURNAMEN_ENEMY_728,728,14,,13,GuildTower_20,Hero,HERO_DEVILING,5,LEVEL_GUILD_TOWER_668
TOURNAMEN_ENEMY_729,729,14,,14,GuildTower_11,Hero,HERO_PETIT,5,LEVEL_GUILD_TOWER_669
TOURNAMEN_ENEMY_730,730,14,,15,GuildTower_18,Hero,HERO_NIGHTMARE,6,LEVEL_GUILD_TOWER_670
TOURNAMEN_ENEMY_731,731,14,,16,GuildTower_15,Hero,HERO_SEYREN,6,LEVEL_GUILD_TOWER_671
TOURNAMEN_ENEMY_732,732,14,,17,GuildTower_1,Hero,HERO_HELENA,6,LEVEL_GUILD_TOWER_672
TOURNAMEN_ENEMY_733,733,14,,18,GuildTower_24,Hero,HERO_VANESSA,6,LEVEL_GUILD_TOWER_673
TOURNAMEN_ENEMY_734,734,14,,19,GuildTower_10,Hero,HERO_ANGELING,6,LEVEL_GUILD_TOWER_674
TOURNAMEN_ENEMY_735,735,14,,20,GuildTower_21,Hero,HERO_HELENA,6,LEVEL_GUILD_TOWER_675
TOURNAMEN_ENEMY_736,736,14,,21,GuildTower_7,Hero,HERO_BACSOJIN,6,LEVEL_GUILD_TOWER_676
TOURNAMEN_ENEMY_737,737,14,,22,GuildTower_3,Hero,HERO_LOLI_RURI,6,LEVEL_GUILD_TOWER_677
TOURNAMEN_ENEMY_738,738,14,,23,GuildTower_17,Hero,HERO_DELETER,7,LEVEL_GUILD_TOWER_678
TOURNAMEN_ENEMY_739,739,14,,24,GuildTower_12,Hero,HERO_EDDGA,7,LEVEL_GUILD_TOWER_679
TOURNAMEN_ENEMY_740,740,14,,25,GuildTower_21,Hero,HERO_LEIB_OLMAI,7,LEVEL_GUILD_TOWER_680
TOURNAMEN_ENEMY_741,741,14,,26,GuildTower_13,Hero,HERO_PHREEONI,7,LEVEL_GUILD_TOWER_681
TOURNAMEN_ENEMY_742,742,14,,27,GuildTower_21,Hero,HERO_GOLDEN_BUG,8,LEVEL_GUILD_TOWER_682
TOURNAMEN_ENEMY_743,743,14,,28,GuildTower_2,Hero,HERO_OSIRIS,8,LEVEL_GUILD_TOWER_683
TOURNAMEN_ENEMY_744,744,14,,29,GuildTower_12,Hero,HERO_DARK_SNAKE_LORD,8,LEVEL_GUILD_TOWER_684
TOURNAMEN_ENEMY_745,745,14,,30,GuildTower_22,Hero,HERO_MISTRESS,8,LEVEL_GUILD_TOWER_685
TOURNAMEN_ENEMY_746,746,14,,31,GuildTower_11,Hero,HERO_MAGALETA,9,LEVEL_GUILD_TOWER_686
TOURNAMEN_ENEMY_747,747,14,,32,GuildTower_23,Hero,HERO_EDDGA,9,LEVEL_GUILD_TOWER_687
TOURNAMEN_ENEMY_748,748,14,,33,GuildTower_7,Hero,HERO_HARWORD,9,LEVEL_GUILD_TOWER_688
TOURNAMEN_ENEMY_749,749,14,,34,GuildTower_9,Hero,HERO_OSIRIS,9,LEVEL_GUILD_TOWER_689
TOURNAMEN_ENEMY_750,750,14,,35,GuildTower_19,Hero,HERO_CELIA,10,LEVEL_GUILD_TOWER_690
TOURNAMEN_ENEMY_751,751,14,,36,GuildTower_1,Hero,HERO_DOPPELGANGER,10,LEVEL_GUILD_TOWER_691
TOURNAMEN_ENEMY_752,752,14,,37,GuildTower_18,Hero,HERO_MOONLIGHT,10,LEVEL_GUILD_TOWER_692
TOURNAMEN_ENEMY_753,753,14,,38,GuildTower_16,Hero,HERO_DOPPELGANGER,10,LEVEL_GUILD_TOWER_693
TOURNAMEN_ENEMY_754,754,14,,39,GuildTower_10,Hero,HERO_MOONLIGHT,10,LEVEL_GUILD_TOWER_694
TOURNAMEN_ENEMY_755,755,14,,40,GuildTower_21,Hero,HERO_DRAKE,10,LEVEL_GUILD_TOWER_695
TOURNAMEN_ENEMY_756,756,14,,41,GuildTower_20,Hero,HERO_ORK_HERO,10,LEVEL_GUILD_TOWER_696
TOURNAMEN_ENEMY_757,757,14,,42,GuildTower_15,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_697
TOURNAMEN_ENEMY_758,758,14,,43,GuildTower_17,Hero,HERO_DARK_SNAKE_LORD,10,LEVEL_GUILD_TOWER_698
TOURNAMEN_ENEMY_759,759,14,,44,GuildTower_8,Hero,HERO_BAPHOMET,10,LEVEL_GUILD_TOWER_699
TOURNAMEN_ENEMY_760,760,14,,45,GuildTower_20,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_700
TOURNAMEN_ENEMY_761,761,14,,46,GuildTower_4,Hero,HERO_BACSOJIN,10,LEVEL_GUILD_TOWER_701
TOURNAMEN_ENEMY_762,762,14,,47,GuildTower_11,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_702
TOURNAMEN_ENEMY_763,763,14,,48,GuildTower_24,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_703
TOURNAMEN_ENEMY_764,764,14,,49,GuildTower_7,Hero,HERO_BAPHOMET,10,LEVEL_GUILD_TOWER_704
TOURNAMEN_ENEMY_765,765,14,,50,GuildTower_23,Hero,HERO_DARK_LORD,10,LEVEL_GUILD_TOWER_705
TOURNAMEN_ENEMY_766,766,14,,51,GuildTower_51,Hero,HERO_GARM,10,LEVEL_GUILD_TOWER_706
TOURNAMEN_ENEMY_767,767,14,,52,GuildTower_53,Hero,HERO_TAO_GUNKA,10,LEVEL_GUILD_TOWER_707
TOURNAMEN_ENEMY_768,768,14,,53,GuildTower_55,Hero,HERO_BAPHOMET,10,LEVEL_GUILD_TOWER_708
TOURNAMEN_ENEMY_769,769,14,,54,GuildTower_60,Hero,HERO_KNIGHT_OF_WINDSTORM,10,LEVEL_GUILD_TOWER_709
TOURNAMEN_ENEMY_770,770,14,,55,GuildTower_61,Hero,HERO_OSIRIS,10,LEVEL_GUILD_TOWER_710
TOURNAMEN_ENEMY_771,771,15,计数填1，表示线上玩家开始的第一轮,1,GuildTower_2,Hero,HERO_GOBLIN_2,2,LEVEL_GUILD_TOWER_711
TOURNAMEN_ENEMY_772,772,15,,2,GuildTower_3,Hero,HERO_MINOROUS,2,LEVEL_GUILD_TOWER_712
TOURNAMEN_ENEMY_773,773,15,,3,GuildTower_6,Hero,HERO_GOBLIN_1,3,LEVEL_GUILD_TOWER_713
TOURNAMEN_ENEMY_774,774,15,,4,GuildTower_12,Hero,HERO_OBEAUNE,3,LEVEL_GUILD_TOWER_714
TOURNAMEN_ENEMY_775,775,15,,5,GuildTower_17,Hero,HERO_TYRRHENIA,3,LEVEL_GUILD_TOWER_715
TOURNAMEN_ENEMY_776,776,15,,6,GuildTower_3,Hero,HERO_MINOROUS,3,LEVEL_GUILD_TOWER_716
TOURNAMEN_ENEMY_777,777,15,,7,GuildTower_14,Hero,HERO_RAYDRIC,4,LEVEL_GUILD_TOWER_717
TOURNAMEN_ENEMY_778,778,15,,8,GuildTower_2,Hero,HERO_ANTONIO,4,LEVEL_GUILD_TOWER_718
TOURNAMEN_ENEMY_779,779,15,,9,GuildTower_16,Hero,HERO_KOBOLD_ARCHER,4,LEVEL_GUILD_TOWER_719
TOURNAMEN_ENEMY_780,780,15,,10,GuildTower_19,Hero,HERO_NIGHTMARE,4,LEVEL_GUILD_TOWER_720
TOURNAMEN_ENEMY_781,781,15,,11,GuildTower_6,Hero,HERO_MASTERING,5,LEVEL_GUILD_TOWER_721
TOURNAMEN_ENEMY_782,782,15,,12,GuildTower_8,Hero,HERO_BARTLEY,5,LEVEL_GUILD_TOWER_722
TOURNAMEN_ENEMY_783,783,15,,13,GuildTower_13,Hero,HERO_DEVILING,5,LEVEL_GUILD_TOWER_723
TOURNAMEN_ENEMY_784,784,15,,14,GuildTower_4,Hero,HERO_PETIT,5,LEVEL_GUILD_TOWER_724
TOURNAMEN_ENEMY_785,785,15,,15,GuildTower_16,Hero,HERO_OWL_BARON,6,LEVEL_GUILD_TOWER_725
TOURNAMEN_ENEMY_786,786,15,,16,GuildTower_18,Hero,HERO_DARK_ILLUSION,6,LEVEL_GUILD_TOWER_726
TOURNAMEN_ENEMY_787,787,15,,17,GuildTower_24,Hero,HERO_ANTONIO,6,LEVEL_GUILD_TOWER_727
TOURNAMEN_ENEMY_788,788,15,,18,GuildTower_9,Hero,HERO_SOHEE,6,LEVEL_GUILD_TOWER_728
TOURNAMEN_ENEMY_789,789,15,,19,GuildTower_14,Hero,HERO_DARK_LORD,6,LEVEL_GUILD_TOWER_729
TOURNAMEN_ENEMY_790,790,15,,20,GuildTower_21,Hero,HERO_MINI_DEMON,6,LEVEL_GUILD_TOWER_730
TOURNAMEN_ENEMY_791,791,15,,21,GuildTower_15,Hero,HERO_DRACULA_BARON,6,LEVEL_GUILD_TOWER_731
TOURNAMEN_ENEMY_792,792,15,,22,GuildTower_4,Hero,HERO_DARK_LORD,6,LEVEL_GUILD_TOWER_732
TOURNAMEN_ENEMY_793,793,15,,23,GuildTower_6,Hero,HERO_ALICE,7,LEVEL_GUILD_TOWER_733
TOURNAMEN_ENEMY_794,794,15,,24,GuildTower_18,Hero,HERO_ORC_LORD,7,LEVEL_GUILD_TOWER_734
TOURNAMEN_ENEMY_795,795,15,,25,GuildTower_20,Hero,HERO_WANDER_MAN,7,LEVEL_GUILD_TOWER_735
TOURNAMEN_ENEMY_796,796,15,,26,GuildTower_14,Hero,HERO_BACSOJIN,7,LEVEL_GUILD_TOWER_736
TOURNAMEN_ENEMY_797,797,15,,27,GuildTower_3,Hero,HERO_OWL_BARON,8,LEVEL_GUILD_TOWER_737
TOURNAMEN_ENEMY_798,798,15,,28,GuildTower_12,Hero,HERO_GARM,8,LEVEL_GUILD_TOWER_738
TOURNAMEN_ENEMY_799,799,15,,29,GuildTower_15,Hero,HERO_DOPPELGANGER,8,LEVEL_GUILD_TOWER_739
TOURNAMEN_ENEMY_800,800,15,,30,GuildTower_22,Hero,HERO_PHREEONI,8,LEVEL_GUILD_TOWER_740
TOURNAMEN_ENEMY_801,801,15,,31,GuildTower_8,Hero,HERO_TAO_GUNKA,9,LEVEL_GUILD_TOWER_741
TOURNAMEN_ENEMY_802,802,15,,32,GuildTower_21,Hero,HERO_G_RANDGRIS,9,LEVEL_GUILD_TOWER_742
TOURNAMEN_ENEMY_803,803,15,,33,GuildTower_22,Hero,HERO_TURTLE_GENERAL,9,LEVEL_GUILD_TOWER_743
TOURNAMEN_ENEMY_804,804,15,,34,GuildTower_15,Hero,HERO_G_RANDEL,9,LEVEL_GUILD_TOWER_744
TOURNAMEN_ENEMY_805,805,15,,35,GuildTower_19,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_745
TOURNAMEN_ENEMY_806,806,15,,36,GuildTower_7,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_746
TOURNAMEN_ENEMY_807,807,15,,37,GuildTower_19,Hero,HERO_OSIRIS,10,LEVEL_GUILD_TOWER_747
TOURNAMEN_ENEMY_808,808,15,,38,GuildTower_2,Hero,HERO_ORK_HERO,10,LEVEL_GUILD_TOWER_748
TOURNAMEN_ENEMY_809,809,15,,39,GuildTower_6,Hero,HERO_CELIA,10,LEVEL_GUILD_TOWER_749
TOURNAMEN_ENEMY_810,810,15,,40,GuildTower_23,Hero,HERO_HARWORD,10,LEVEL_GUILD_TOWER_750
TOURNAMEN_ENEMY_811,811,15,,41,GuildTower_5,Hero,HERO_TAO_GUNKA,10,LEVEL_GUILD_TOWER_751
TOURNAMEN_ENEMY_812,812,15,,42,GuildTower_14,Hero,HERO_MAYA,10,LEVEL_GUILD_TOWER_752
