_ID,_VALUE,#EventComment:string[],EventName:loc,BigEventMask:bool,EventOpen:bool,EventSpriteMiddle:string,EventSpriteAfter:string,EventSpriteFront:string,EventTriggerType:string,EventType:string,EventTextLoc:loc,EventChoiceLoc:loc[],EventChoiceSuccessRate:int[],EventChoiceEffectPreviewLoc:loc[],EventChoiceFeedbackLoc:loc[],EventChoiceChaAnimation:string[],EventSuccessDropTextLoc:loc[],EventFailDropTextLoc:loc[],EventSuccessLib:id[][],EventFailLib:id[][],EventEmoji:string,EventAnimType:string[],EventStandby:string,#EventPara1Des:string,EventPara1:int[],#EventPara2Des:string,EventPara2:int[],#EventPara3Des:string,EventPara3:int[],#EventPara4Des:string,EventPara4:int[],#EventPara5Des:string,EventPara5:int[],EventPara6:string,TargetEffect:id[]
,,猫头鹰博士问题8,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_21,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_09,4009,猫头鹰博士问题9,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_09,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_22,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题9,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_23,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题9,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_24,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_10,4010,猫头鹰博士问题10,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_10,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_25,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题10,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_26,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_11,4011,猫头鹰博士问题11,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_11,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_27,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题11,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_28,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题11,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_29,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_12,4012,猫头鹰博士问题12,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_12,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_30,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题12,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_31,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_13,4013,猫头鹰博士问题13,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_13,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_32,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题13,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_33,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_14,4014,猫头鹰博士问题14,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_14,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_34,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题14,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_35,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题14,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_36,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_15,4015,猫头鹰博士问题15,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_15,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_37,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题15,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_38,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_16,4016,猫头鹰博士问题16,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_16,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_39,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题16,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_40,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题16,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_41,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_17,4017,猫头鹰博士问题17,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_17,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_42,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题17,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_43,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题17,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_44,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_18,4018,猫头鹰博士问题18,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_18,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_45,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题18,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_46,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_19,4019,猫头鹰博士问题19,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_19,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_47,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题19,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_48,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题19,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_49,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_20,4020,猫头鹰博士问题20,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_20,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_50,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题20,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_51,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_21,4021,猫头鹰博士问题21,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_21,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_52,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题21,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_53,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_22,4022,猫头鹰博士问题22,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_22,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_54,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题22,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_55,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题22,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_56,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_23,4023,猫头鹰博士问题23,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_23,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_57,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题23,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_58,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题23,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_59,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_24,4024,猫头鹰博士问题24,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_24,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_60,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题24,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_61,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题24,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_62,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_25,4025,猫头鹰博士问题25,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_25,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_63,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题25,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_64,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题25,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_65,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_26,4026,猫头鹰博士问题26,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_26,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_66,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题26,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_67,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_27,4027,猫头鹰博士问题27,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_27,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_68,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题27,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_69,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题27,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_70,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_28,4028,猫头鹰博士问题28,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_28,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_71,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题28,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_72,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
