_ID,_VALUE,NameKey:loc,#Name:string,DesKey:loc,#Des:string,Type:string,Type_Factor_1:int,Type_Factor_2:int,AccomplishCondition_Type:string,Condition_Factor_1:long,Condition_Factor_2:long,Condition_Factor_3:long,ConvertServerFactor:int,Reward1:id,RewardNum1:int,Reward2:id,RewardNum2:int,Reward3:id,RewardNum3:int,Rare:id,Sort:int,UDiceCategory:string,UdiceCategoryName:loc,HideInAchieve:string
ACHIEVE_DICE_ONE_TIME_QUEST_70,200070,LOC_DICE_ACHIEVE_QUEST_TITLE_CRUSADE_CHALLENGE_WIN_NUM,道场 ,LOC_DICE_ACHIEVE_QUEST_DES_CRUSADE_CHALLENGE_WIN_NUM,10关,AchvDice,,,CrusadeChallengeWinNum,10,,,1,ITEM_DICE_ACHIEVE_TICKET,1,,,,,RARITY_TYPE_DICE_NORMAL,930,CrusadeChallengeWinNum,LOC_DICE_ACHIEVE_QUEST_TITLE_CRUSADE_CHALLENGE_WIN_NUM,
ACHIEVE_DICE_ONE_TIME_QUEST_71,200071,LOC_DICE_ACHIEVE_QUEST_TITLE_CRUSADE_CHALLENGE_WIN_NUM,道场 ,LOC_DICE_ACHIEVE_QUEST_DES_CRUSADE_CHALLENGE_WIN_NUM,25关,AchvDice,,,CrusadeChallengeWinNum,25,,,1,ITEM_DICE_ACHIEVE_TICKET,1,,,,,RARITY_TYPE_DICE_NORMAL,929,CrusadeChallengeWinNum,LOC_DICE_ACHIEVE_QUEST_TITLE_CRUSADE_CHALLENGE_WIN_NUM,
ACHIEVE_DICE_ONE_TIME_QUEST_72,200072,LOC_DICE_ACHIEVE_QUEST_TITLE_CRUSADE_CHALLENGE_WIN_NUM,道场 ,LOC_DICE_ACHIEVE_QUEST_DES_CRUSADE_CHALLENGE_WIN_NUM,40关,AchvDice,,,CrusadeChallengeWinNum,40,,,1,ITEM_DICE_ACHIEVE_TICKET,1,,,,,RARITY_TYPE_DICE_NORMAL,928,CrusadeChallengeWinNum,LOC_DICE_ACHIEVE_QUEST_TITLE_CRUSADE_CHALLENGE_WIN_NUM,
ACHIEVE_DICE_ONE_TIME_QUEST_73,200073,LOC_DICE_ACHIEVE_QUEST_TITLE_CRUSADE_CHALLENGE_WIN_NUM,道场 ,LOC_DICE_ACHIEVE_QUEST_DES_CRUSADE_CHALLENGE_WIN_NUM,55关,AchvDice,,,CrusadeChallengeWinNum,55,,,1,ITEM_DICE_ACHIEVE_TICKET,1,,,,,RARITY_TYPE_DICE_NORMAL,927,CrusadeChallengeWinNum,LOC_DICE_ACHIEVE_QUEST_TITLE_CRUSADE_CHALLENGE_WIN_NUM,
ACHIEVE_DICE_ONE_TIME_QUEST_74,200074,LOC_DICE_ACHIEVE_QUEST_TITLE_CRUSADE_CHALLENGE_WIN_NUM,道场 ,LOC_DICE_ACHIEVE_QUEST_DES_CRUSADE_CHALLENGE_WIN_NUM,70关,AchvDice,,,CrusadeChallengeWinNum,70,,,1,ITEM_DICE_ACHIEVE_TICKET,1,,,,,RARITY_TYPE_DICE_NORMAL,926,CrusadeChallengeWinNum,LOC_DICE_ACHIEVE_QUEST_TITLE_CRUSADE_CHALLENGE_WIN_NUM,
ACHIEVE_DICE_ONE_TIME_QUEST_75,200075,LOC_DICE_ACHIEVE_QUEST_TITLE_CRUSADE_CHALLENGE_WIN_NUM,道场 ,LOC_DICE_ACHIEVE_QUEST_DES_CRUSADE_CHALLENGE_WIN_NUM,85关,AchvDice,,,CrusadeChallengeWinNum,85,,,1,ITEM_DICE_ACHIEVE_TICKET,1,,,,,RARITY_TYPE_DICE_NORMAL,925,CrusadeChallengeWinNum,LOC_DICE_ACHIEVE_QUEST_TITLE_CRUSADE_CHALLENGE_WIN_NUM,
ACHIEVE_DICE_ONE_TIME_QUEST_76,200076,LOC_DICE_ACHIEVE_QUEST_TITLE_CRUSADE_CHALLENGE_WIN_NUM,道场 ,LOC_DICE_ACHIEVE_QUEST_DES_CRUSADE_CHALLENGE_WIN_NUM,100关,AchvDice,,,CrusadeChallengeWinNum,100,,,1,ITEM_DICE_ACHIEVE_TICKET,3,,,,,RARITY_TYPE_DICE_NORMAL,924,CrusadeChallengeWinNum,LOC_DICE_ACHIEVE_QUEST_TITLE_CRUSADE_CHALLENGE_WIN_NUM,
ACHIEVE_DICE_ONE_TIME_QUEST_77,200077,LOC_DICE_ACHIEVE_QUEST_TITLE_GURADIAN_CHALLENGE_STAR,神之守护兽 ,LOC_DICE_ACHIEVE_QUEST_DES_GURADIAN_CHALLENGE_STAR,6星,AchvDice,,,GuardianChallengeStar,6,,,1,ITEM_DICE_ACHIEVE_TICKET,1,,,,,RARITY_TYPE_DICE_NORMAL,923,GuardianChallengeStar,LOC_DICE_ACHIEVE_QUEST_TITLE_GURADIAN_CHALLENGE_STAR,
ACHIEVE_DICE_ONE_TIME_QUEST_78,200078,LOC_DICE_ACHIEVE_QUEST_TITLE_GURADIAN_CHALLENGE_STAR,神之守护兽 ,LOC_DICE_ACHIEVE_QUEST_DES_GURADIAN_CHALLENGE_STAR,15星,AchvDice,,,GuardianChallengeStar,15,,,1,ITEM_DICE_ACHIEVE_TICKET,1,,,,,RARITY_TYPE_DICE_NORMAL,922,GuardianChallengeStar,LOC_DICE_ACHIEVE_QUEST_TITLE_GURADIAN_CHALLENGE_STAR,
ACHIEVE_DICE_ONE_TIME_QUEST_79,200079,LOC_DICE_ACHIEVE_QUEST_TITLE_GURADIAN_CHALLENGE_STAR,神之守护兽 ,LOC_DICE_ACHIEVE_QUEST_DES_GURADIAN_CHALLENGE_STAR,30星,AchvDice,,,GuardianChallengeStar,30,,,1,ITEM_DICE_ACHIEVE_TICKET,1,,,,,RARITY_TYPE_DICE_NORMAL,921,GuardianChallengeStar,LOC_DICE_ACHIEVE_QUEST_TITLE_GURADIAN_CHALLENGE_STAR,
ACHIEVE_DICE_ONE_TIME_QUEST_80,200080,LOC_DICE_ACHIEVE_QUEST_TITLE_GURADIAN_CHALLENGE_STAR,神之守护兽 ,LOC_DICE_ACHIEVE_QUEST_DES_GURADIAN_CHALLENGE_STAR,45星,AchvDice,,,GuardianChallengeStar,45,,,1,ITEM_DICE_ACHIEVE_TICKET,1,,,,,RARITY_TYPE_DICE_NORMAL,920,GuardianChallengeStar,LOC_DICE_ACHIEVE_QUEST_TITLE_GURADIAN_CHALLENGE_STAR,
ACHIEVE_DICE_ONE_TIME_QUEST_81,200081,LOC_DICE_ACHIEVE_QUEST_TITLE_GURADIAN_CHALLENGE_STAR,神之守护兽 ,LOC_DICE_ACHIEVE_QUEST_DES_GURADIAN_CHALLENGE_STAR,60星,AchvDice,,,GuardianChallengeStar,60,,,1,ITEM_DICE_ACHIEVE_TICKET,1,,,,,RARITY_TYPE_DICE_NORMAL,919,GuardianChallengeStar,LOC_DICE_ACHIEVE_QUEST_TITLE_GURADIAN_CHALLENGE_STAR,
ACHIEVE_DICE_ONE_TIME_QUEST_82,200082,LOC_DICE_ACHIEVE_QUEST_TITLE_GURADIAN_CHALLENGE_STAR,神之守护兽 ,LOC_DICE_ACHIEVE_QUEST_DES_GURADIAN_CHALLENGE_STAR,75星,AchvDice,,,GuardianChallengeStar,75,,,1,ITEM_DICE_ACHIEVE_TICKET,1,,,,,RARITY_TYPE_DICE_NORMAL,918,GuardianChallengeStar,LOC_DICE_ACHIEVE_QUEST_TITLE_GURADIAN_CHALLENGE_STAR,
ACHIEVE_DICE_ONE_TIME_QUEST_83,200083,LOC_DICE_ACHIEVE_QUEST_TITLE_GURADIAN_CHALLENGE_STAR,神之守护兽 ,LOC_DICE_ACHIEVE_QUEST_DES_GURADIAN_CHALLENGE_STAR,90星,AchvDice,,,GuardianChallengeStar,90,,,1,ITEM_DICE_ACHIEVE_TICKET,3,,,,,RARITY_TYPE_DICE_NORMAL,917,GuardianChallengeStar,LOC_DICE_ACHIEVE_QUEST_TITLE_GURADIAN_CHALLENGE_STAR,
ACHIEVE_DICE_ONE_TIME_QUEST_84,200084,LOC_DICE_ACHIEVE_QUEST_TITLE_FRIEND_BOSS_NUMBER,好友boss ,LOC_DICE_ACHIEVE_QUEST_DES_FRIEND_BOSS_NUMBER,1个,AchvDice,,,FriendBossReward,1,,,1,ITEM_DICE_ACHIEVE_TICKET,1,,,,,RARITY_TYPE_DICE_NORMAL,916,FriendBossReward,LOC_DICE_ACHIEVE_QUEST_TITLE_FRIEND_BOSS_NUMBER,
ACHIEVE_DICE_ONE_TIME_QUEST_85,200085,LOC_DICE_ACHIEVE_QUEST_TITLE_FRIEND_BOSS_NUMBER,好友boss ,LOC_DICE_ACHIEVE_QUEST_DES_FRIEND_BOSS_NUMBER,5个,AchvDice,,,FriendBossReward,5,,,1,ITEM_DICE_ACHIEVE_TICKET,1,,,,,RARITY_TYPE_DICE_NORMAL,915,FriendBossReward,LOC_DICE_ACHIEVE_QUEST_TITLE_FRIEND_BOSS_NUMBER,
ACHIEVE_DICE_ONE_TIME_QUEST_86,200086,LOC_DICE_ACHIEVE_QUEST_TITLE_FRIEND_BOSS_NUMBER,好友boss ,LOC_DICE_ACHIEVE_QUEST_DES_FRIEND_BOSS_NUMBER,10个,AchvDice,,,FriendBossReward,10,,,1,ITEM_DICE_ACHIEVE_TICKET,1,,,,,RARITY_TYPE_DICE_NORMAL,914,FriendBossReward,LOC_DICE_ACHIEVE_QUEST_TITLE_FRIEND_BOSS_NUMBER,
ACHIEVE_DICE_ONE_TIME_QUEST_87,200087,LOC_DICE_ACHIEVE_QUEST_TITLE_FRIEND_BOSS_NUMBER,好友boss ,LOC_DICE_ACHIEVE_QUEST_DES_FRIEND_BOSS_NUMBER,15个,AchvDice,,,FriendBossReward,15,,,1,ITEM_DICE_ACHIEVE_TICKET,1,,,,,RARITY_TYPE_DICE_NORMAL,913,FriendBossReward,LOC_DICE_ACHIEVE_QUEST_TITLE_FRIEND_BOSS_NUMBER,
ACHIEVE_DICE_ONE_TIME_QUEST_88,200088,LOC_DICE_ACHIEVE_QUEST_TITLE_FRIEND_BOSS_NUMBER,好友boss ,LOC_DICE_ACHIEVE_QUEST_DES_FRIEND_BOSS_NUMBER,20个,AchvDice,,,FriendBossReward,20,,,1,ITEM_DICE_ACHIEVE_TICKET,1,,,,,RARITY_TYPE_DICE_NORMAL,912,FriendBossReward,LOC_DICE_ACHIEVE_QUEST_TITLE_FRIEND_BOSS_NUMBER,
ACHIEVE_DICE_ONE_TIME_QUEST_89,200089,LOC_DICE_ACHIEVE_QUEST_TITLE_FRIEND_BOSS_NUMBER,好友boss ,LOC_DICE_ACHIEVE_QUEST_DES_FRIEND_BOSS_NUMBER,25个,AchvDice,,,FriendBossReward,25,,,1,ITEM_DICE_ACHIEVE_TICKET,1,,,,,RARITY_TYPE_DICE_NORMAL,911,FriendBossReward,LOC_DICE_ACHIEVE_QUEST_TITLE_FRIEND_BOSS_NUMBER,
ACHIEVE_DICE_ONE_TIME_QUEST_90,200090,LOC_DICE_ACHIEVE_QUEST_TITLE_FRIEND_BOSS_NUMBER,好友boss ,LOC_DICE_ACHIEVE_QUEST_DES_FRIEND_BOSS_NUMBER,30个,AchvDice,,,FriendBossReward,30,,,1,ITEM_DICE_ACHIEVE_TICKET,3,,,,,RARITY_TYPE_DICE_NORMAL,910,FriendBossReward,LOC_DICE_ACHIEVE_QUEST_TITLE_FRIEND_BOSS_NUMBER,
DICE_DAILY_ACHIEVE_QUEST_RARE_1,300001,LOC_DAILYQUEST_NAME_DAILY_QUEST_RUSH_TICKET,召唤师竞技取胜,LOC_DAILYQUEST_DESCN_DICE_ACHIEVE_DAILY_QUEST_RARE_1,召唤师竞技取胜3次,Dice,,,SummonWin,3,,,1,ITEM_DICE_ACHIEVE_TICKET,3,,,,,RARITY_TYPE_PURPLE,1001,,LOC_DICE_ACHIEVE_QUEST_TITLE_SPECIAL_QUEST,
DICE_DAILY_ACHIEVE_QUEST_RARE_2,300002,LOC_DAILYQUEST_NAME_DAILY_QUEST_RUSH_TICKET,进行孵蛋,LOC_DAILYQUEST_DESCN_DICE_ACHIEVE_DAILY_QUEST_RARE_2,进行孵蛋3次,Dice,,,BuyTreasureNum,3,,,1,ITEM_DICE_ACHIEVE_TICKET,3,,,,,RARITY_TYPE_PURPLE,1002,,LOC_DICE_ACHIEVE_QUEST_TITLE_SPECIAL_QUEST,
DICE_DAILY_ACHIEVE_QUEST_RARE_3,300003,LOC_DAILYQUEST_NAME_DAILY_QUEST_RUSH_TICKET,购买ZENY,LOC_DAILYQUEST_DESCN_DICE_ACHIEVE_DAILY_QUEST_RARE_3,购买Zeny5次,Dice,,,BuyGoldNum,5,,,1,ITEM_DICE_ACHIEVE_TICKET,3,,,,,RARITY_TYPE_PURPLE,1003,,LOC_DICE_ACHIEVE_QUEST_TITLE_SPECIAL_QUEST,
DICE_DAILY_ACHIEVE_QUEST_RARE_4,300004,LOC_DAILYQUEST_NAME_DAILY_QUEST_RUSH_TICKET,使用黄金波利,LOC_DAILYQUEST_DESCN_DICE_ACHIEVE_DAILY_QUEST_RARE_4,任意使用300黄金波利,Dice,,,UseGoldPoring,300,,,1,ITEM_DICE_ACHIEVE_TICKET,3,,,,,RARITY_TYPE_PURPLE,1004,,LOC_DICE_ACHIEVE_QUEST_TITLE_SPECIAL_QUEST,
DICE_DAILY_ACHIEVE_QUEST_SUPER_RARE_1,300005,LOC_DAILYQUEST_NAME_DAILY_QUEST_RUSH_TICKET,召唤师竞技取胜,LOC_DAILYQUEST_DESCN_DICE_ACHIEVE_DAILY_QUEST_RARE_1,召唤师竞技取胜5次,Dice,,,SummonWin,5,,,1,ITEM_DICE_ACHIEVE_TICKET,5,,,,,RARITY_TYPE_ORANGE,2001,,LOC_DICE_ACHIEVE_QUEST_TITLE_SPECIAL_QUEST,
DICE_DAILY_ACHIEVE_QUEST_SUPER_RARE_2,300006,LOC_DAILYQUEST_NAME_DAILY_QUEST_RUSH_TICKET,进行孵蛋,LOC_DAILYQUEST_DESCN_DICE_ACHIEVE_DAILY_QUEST_SUPER_RARE_1,进行孵蛋5次,Dice,,,BuyTreasureNum,5,,,1,ITEM_DICE_ACHIEVE_TICKET,5,,,,,RARITY_TYPE_ORANGE,2002,,LOC_DICE_ACHIEVE_QUEST_TITLE_SPECIAL_QUEST,
DICE_DAILY_ACHIEVE_QUEST_SUPER_RARE_3,300007,LOC_DAILYQUEST_NAME_DAILY_QUEST_RUSH_TICKET,至尊开箱,LOC_DAILYQUEST_DESCN_DICE_ACHIEVE_DAILY_QUEST_SUPER_RARE_2,进行至尊开箱1次,Dice,,,BuySupremeGoblin,1,,,1,ITEM_DICE_ACHIEVE_TICKET,5,,,,,RARITY_TYPE_ORANGE,2003,,LOC_DICE_ACHIEVE_QUEST_TITLE_SPECIAL_QUEST,
DICE_DAILY_ACHIEVE_QUEST_SUPER_RARE_4,300008,LOC_DAILYQUEST_NAME_DAILY_QUEST_RUSH_TICKET,使用黄金波利,LOC_DAILYQUEST_DESCN_DICE_ACHIEVE_DAILY_QUEST_SUPER_RARE_3,任意使用500黄金波利,Dice,,,UseGoldPoring,500,,,1,ITEM_DICE_ACHIEVE_TICKET,5,,,,,RARITY_TYPE_ORANGE,2004,,LOC_DICE_ACHIEVE_QUEST_TITLE_SPECIAL_QUEST,
ACHIEVE_QUEST_LV_1,400001,LOC_ACHIEVE_QUEST_TITLE_LV,提升等级,LOC_ACHIEVE_QUEST_DES_LV,玩家等级达到{0}级,Achieve,,,PlayerLevel,30,,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9999,,LOC_ACHIEVE_QUEST_TITLE_LV,
ACHIEVE_QUEST_LV_2,400002,,,LOC_ACHIEVE_QUEST_DES_LV,玩家等级达到{0}级,Achieve,,,PlayerLevel,40,,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9998,,LOC_ACHIEVE_QUEST_TITLE_LV,
ACHIEVE_QUEST_LV_3,400003,,,LOC_ACHIEVE_QUEST_DES_LV,玩家等级达到{0}级,Achieve,,,PlayerLevel,50,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,ITEM_COLLECTION_MUSIC_BGM_RO_DIALOG_BGM_1,1,,9997,,LOC_ACHIEVE_QUEST_TITLE_LV,
ACHIEVE_QUEST_LV_4,400004,,,LOC_ACHIEVE_QUEST_DES_LV,玩家等级达到{0}级,Achieve,,,PlayerLevel,60,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,200,,,,9996,,LOC_ACHIEVE_QUEST_TITLE_LV,
ACHIEVE_QUEST_LV_5,400005,,,LOC_ACHIEVE_QUEST_DES_LV,玩家等级达到{0}级,Achieve,,,PlayerLevel,70,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9995,,LOC_ACHIEVE_QUEST_TITLE_LV,
ACHIEVE_QUEST_LV_6,400006,,,LOC_ACHIEVE_QUEST_DES_LV,玩家等级达到{0}级,Achieve,,,PlayerLevel,80,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9994,,LOC_ACHIEVE_QUEST_TITLE_LV,
ACHIEVE_QUEST_LV_7,400007,,,LOC_ACHIEVE_QUEST_DES_LV,玩家等级达到{0}级,Achieve,,,PlayerLevel,90,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,300,,,,9993,,LOC_ACHIEVE_QUEST_TITLE_LV,
ACHIEVE_QUEST_LV_8,400008,,,LOC_ACHIEVE_QUEST_DES_LV,玩家等级达到{0}级,Achieve,,,PlayerLevel,100,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9992,,LOC_ACHIEVE_QUEST_TITLE_LV,
ACHIEVE_QUEST_LV_9,400009,,,LOC_ACHIEVE_QUEST_DES_LV,玩家等级达到{0}级,Achieve,,,PlayerLevel,110,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,100,,,,9991,,LOC_ACHIEVE_QUEST_TITLE_LV,
ACHIEVE_QUEST_LV_10,400010,,,LOC_ACHIEVE_QUEST_DES_LV,玩家等级达到{0}级,Achieve,,,PlayerLevel,120,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,500,,,,9990,,LOC_ACHIEVE_QUEST_TITLE_LV,
ACHIEVE_QUEST_ADVENTURE_1,400011,LOC_ACHIEVE_QUEST_TITLE_ADVENTURE,主线冒险,LOC_ACHIEVE_QUEST_DES_ADVENTURE,通过主线第{2}章,Achieve,,,CompleteNormalLevel,1,510,5,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9989,,LOC_ACHIEVE_QUEST_TITLE_ADVENTURE,
ACHIEVE_QUEST_ADVENTURE_2,400012,,,LOC_ACHIEVE_QUEST_DES_ADVENTURE,通过主线第{2}章,Achieve,,,CompleteNormalLevel,1,1010,10,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9988,,LOC_ACHIEVE_QUEST_TITLE_ADVENTURE,
ACHIEVE_QUEST_ADVENTURE_3,400013,,,LOC_ACHIEVE_QUEST_DES_ADVENTURE,通过主线第{2}章,Achieve,,,CompleteNormalLevel,1,1510,15,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9987,,LOC_ACHIEVE_QUEST_TITLE_ADVENTURE,
ACHIEVE_QUEST_ADVENTURE_4,400014,,,LOC_ACHIEVE_QUEST_DES_ADVENTURE,通过主线第{2}章,Achieve,,,CompleteNormalLevel,1,2010,20,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,200,,,,9986,,LOC_ACHIEVE_QUEST_TITLE_ADVENTURE,
ACHIEVE_QUEST_ADVENTURE_5,400015,,,LOC_ACHIEVE_QUEST_DES_ADVENTURE,通过主线第{2}章,Achieve,,,CompleteNormalLevel,1,2510,25,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9985,,LOC_ACHIEVE_QUEST_TITLE_ADVENTURE,
ACHIEVE_QUEST_ADVENTURE_6,400016,,,LOC_ACHIEVE_QUEST_DES_ADVENTURE,通过主线第{2}章,Achieve,,,CompleteNormalLevel,1,3010,30,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9984,,LOC_ACHIEVE_QUEST_TITLE_ADVENTURE,
ACHIEVE_QUEST_ADVENTURE_7,400017,,,LOC_ACHIEVE_QUEST_DES_ADVENTURE,通过主线第{2}章,Achieve,,,CompleteNormalLevel,1,3510,35,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,300,ITEM_COLLECTION_MUSIC_BGM_BATTLE,1,,9983,,LOC_ACHIEVE_QUEST_TITLE_ADVENTURE,
ACHIEVE_QUEST_ADVENTURE_8,400018,,,LOC_ACHIEVE_QUEST_DES_ADVENTURE,通过主线第{2}章,Achieve,,,CompleteNormalLevel,1,4010,40,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9982,,LOC_ACHIEVE_QUEST_TITLE_ADVENTURE,
ACHIEVE_QUEST_ADVENTURE_9,400019,,,LOC_ACHIEVE_QUEST_DES_ADVENTURE,通过主线第{2}章,Achieve,,,CompleteNormalLevel,1,4510,45,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,100,,,,9981,,LOC_ACHIEVE_QUEST_TITLE_ADVENTURE,
ACHIEVE_QUEST_ADVENTURE_10,400020,,,LOC_ACHIEVE_QUEST_DES_ADVENTURE,通过主线第{2}章,Achieve,,,CompleteNormalLevel,1,5010,50,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,500,,,,9980,,LOC_ACHIEVE_QUEST_TITLE_ADVENTURE,
ACHIEVE_QUEST_DAILY_QUEST_1,400021,LOC_ACHIEVE_QUEST_TITLE_DAILY_QUEST,每日任务,LOC_ACHIEVE_QUEST_DES_DAILY_QUEST,累计完成{0}个每日任务,Achieve,,,DailyQuestNum,50,,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9979,,LOC_ACHIEVE_QUEST_TITLE_DAILY_QUEST,
ACHIEVE_QUEST_DAILY_QUEST_2,400022,,,LOC_ACHIEVE_QUEST_DES_DAILY_QUEST,累计完成{0}个每日任务,Achieve,,,DailyQuestNum,100,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9978,,LOC_ACHIEVE_QUEST_TITLE_DAILY_QUEST,
ACHIEVE_QUEST_DAILY_QUEST_3,400023,,,LOC_ACHIEVE_QUEST_DES_DAILY_QUEST,累计完成{0}个每日任务,Achieve,,,DailyQuestNum,150,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9977,,LOC_ACHIEVE_QUEST_TITLE_DAILY_QUEST,
ACHIEVE_QUEST_DAILY_QUEST_4,400024,,,LOC_ACHIEVE_QUEST_DES_DAILY_QUEST,累计完成{0}个每日任务,Achieve,,,DailyQuestNum,200,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,ITEM_COLLECTION_PAINTING_1,1,,9976,,LOC_ACHIEVE_QUEST_TITLE_DAILY_QUEST,
ACHIEVE_QUEST_DAILY_QUEST_5,400025,,,LOC_ACHIEVE_QUEST_DES_DAILY_QUEST,累计完成{0}个每日任务,Achieve,,,DailyQuestNum,250,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9975,,LOC_ACHIEVE_QUEST_TITLE_DAILY_QUEST,
ACHIEVE_QUEST_DAILY_QUEST_6,400026,,,LOC_ACHIEVE_QUEST_DES_DAILY_QUEST,累计完成{0}个每日任务,Achieve,,,DailyQuestNum,300,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,,,,9974,,LOC_ACHIEVE_QUEST_TITLE_DAILY_QUEST,
ACHIEVE_QUEST_LOGIN_1,400027,LOC_ACHIEVE_QUEST_TITLE_LOGIN,登录游戏,LOC_ACHIEVE_QUEST_DES_LOGIN,累计登录游戏{0}天,Achieve,,,LoginDay,10,,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9973,,LOC_ACHIEVE_QUEST_TITLE_LOGIN,
ACHIEVE_QUEST_LOGIN_2,400028,,,LOC_ACHIEVE_QUEST_DES_LOGIN,累计登录游戏{0}天,Achieve,,,LoginDay,20,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9972,,LOC_ACHIEVE_QUEST_TITLE_LOGIN,
ACHIEVE_QUEST_LOGIN_3,400029,,,LOC_ACHIEVE_QUEST_DES_LOGIN,累计登录游戏{0}天,Achieve,,,LoginDay,30,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9971,,LOC_ACHIEVE_QUEST_TITLE_LOGIN,
ACHIEVE_QUEST_LOGIN_4,400030,,,LOC_ACHIEVE_QUEST_DES_LOGIN,累计登录游戏{0}天,Achieve,,,LoginDay,40,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,ITEM_COLLECTION_MUSIC_BGM_RO_LOGIN,1,,9970,,LOC_ACHIEVE_QUEST_TITLE_LOGIN,
ACHIEVE_QUEST_LOGIN_5,400031,,,LOC_ACHIEVE_QUEST_DES_LOGIN,累计登录游戏{0}天,Achieve,,,LoginDay,50,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9969,,LOC_ACHIEVE_QUEST_TITLE_LOGIN,
ACHIEVE_QUEST_LOGIN_6,400032,,,LOC_ACHIEVE_QUEST_DES_LOGIN,累计登录游戏{0}天,Achieve,,,LoginDay,60,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,,,,9968,,LOC_ACHIEVE_QUEST_TITLE_LOGIN,
ACHIEVE_QUEST_JIFENTOWER_1,400033,LOC_ACHIEVE_QUEST_TITLE_JIFENTOWER,吉芬塔,LOC_ACHIEVE_QUEST_DES_JIFENTOWER,吉芬塔到达第{1}层,Achieve,,,CorpsBattlefloor,1,50,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9967,,LOC_ACHIEVE_QUEST_TITLE_JIFENTOWER,
ACHIEVE_QUEST_JIFENTOWER_2,400034,,,LOC_ACHIEVE_QUEST_DES_JIFENTOWER,吉芬塔到达第{1}层,Achieve,,,CorpsBattlefloor,1,100,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9966,,LOC_ACHIEVE_QUEST_TITLE_JIFENTOWER,
ACHIEVE_QUEST_JIFENTOWER_3,400035,,,LOC_ACHIEVE_QUEST_DES_JIFENTOWER,吉芬塔到达第{1}层,Achieve,,,CorpsBattlefloor,1,150,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9965,,LOC_ACHIEVE_QUEST_TITLE_JIFENTOWER,
ACHIEVE_QUEST_JIFENTOWER_4,400036,,,LOC_ACHIEVE_QUEST_DES_JIFENTOWER,吉芬塔到达第{1}层,Achieve,,,CorpsBattlefloor,1,200,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,200,,,,9964,,LOC_ACHIEVE_QUEST_TITLE_JIFENTOWER,
ACHIEVE_QUEST_JIFENTOWER_5,400037,,,LOC_ACHIEVE_QUEST_DES_JIFENTOWER,吉芬塔到达第{1}层,Achieve,,,CorpsBattlefloor,1,250,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,ITEM_COLLECTION_MUSIC_BGM_RO_GEFFEN_TOWER,1,,9963,,LOC_ACHIEVE_QUEST_TITLE_JIFENTOWER,
