_ID,_VALUE,Name:string,Category:string,BagSort:int,BagCategory:int,#BagCategoryType:string,SubCategory:string,GotoType:string,HeroName:id,CategoryDes:string,Rarity:id,NameKey:loc,DesKey:loc,UISpriteIcon:string,UISmallSpriteIcon:string,UIShopIcon:string,ExchangeItem:id,ExchangeNum:int,Price:int,SparItemId:id,EquipmentAttributeId:id,RandomPackageDrop:int{},SkinTimeLimit:id,SkinSaleItem:id,SkinSaleNum:int,IsShowInDrop:bool
ITEM_ARTIFACT_MATERIAL_GIFT_2,51002,Artifact advanced resources random Chest,RandomPackage,51002,3,,,,,神器中级材料随机宝箱,RARITY_TYPE_PURPLE,LOC_ITEM_ARTIFACT_MATERIAL_GIFT_NAME_2,LOC_ITEM_ARTIFACT_MATERIAL_GIFT_DES_2,ICON_Box_Material_Purple,,,,,1,,,500002#100|500002#100,,,,TRUE
ITEM_ARTIFACT_MATERIAL_GIFT_3,51003,Artifact super resources random Chest,RandomPackage,51003,3,,,,,神器高级材料随机宝箱,RARITY_TYPE_ORANGE,LOC_ITEM_ARTIFACT_MATERIAL_GIFT_NAME_3,LOC_ITEM_ARTIFACT_MATERIAL_GIFT_DES_3,ICON_Box_Material_Orange,,,,,1,,,500003#100,,,,TRUE
ITEM_ARTIFACT_MATERIAL_GIFT_4,51004,Artifact basic resources Selection Chest,OptionalPackage,51004,3,,,,,神器基础材料可选宝箱,RARITY_TYPE_BLUE,LOC_ITEM_ARTIFACT_MATERIAL_GIFT_NAME_4,LOC_ITEM_ARTIFACT_MATERIAL_GIFT_DES_4,ICON_Box_Material_Platinum,,,ITEM_PACKAGE_OPTIONAL_ARTIFACT_MATERIAL_GIFT_4,,1,,,,,,,FALSE
ITEM_ARTIFACT_MATERIAL_GIFT_5,51005,Artifact advanced resources Selection Chest,OptionalPackage,51005,3,,,,,神器中级材料可选宝箱,RARITY_TYPE_PURPLE,LOC_ITEM_ARTIFACT_MATERIAL_GIFT_NAME_5,LOC_ITEM_ARTIFACT_MATERIAL_GIFT_DES_5,ICON_Box_Material_Purple,,,ITEM_PACKAGE_OPTIONAL_ARTIFACT_MATERIAL_GIFT_5,,1,,,,,,,FALSE
ITEM_ARTIFACT_MATERIAL_GIFT_6,51006,Artifact super resources Selection Chest,OptionalPackage,51006,3,,,,,神器高级材料可选宝箱,RARITY_TYPE_ORANGE,LOC_ITEM_ARTIFACT_MATERIAL_GIFT_NAME_6,LOC_ITEM_ARTIFACT_MATERIAL_GIFT_DES_6,ICON_Box_Material_Orange,,,ITEM_PACKAGE_OPTIONAL_ARTIFACT_MATERIAL_GIFT_6,,1,,,,,,,FALSE
ITEM_GEFFEN_TOKEN_FAKE,99999,$$$$$$$$$$$$$$$$$$$$$$$$$,Currency,99999,0,,,,,货币,RARITY_TYPE_ORANGE,LOC_HOME_SHOW_REWARD_LIMIT,,Icon_Item_Geffen_Token,,,,,0,,,,,,,FALSE
ITEM_GAME_COIN,100000,Game Cash,Currency,609,0,,,,,货币,RARITY_TYPE_RED,LOC_ITEM_NAMECN_ITEM_GAME_COIN,LOC_ITEM_DESCN_GAME_COIN,Icon_Currency_Thai_Baht ,Icon_Currency_Thai_Baht ,,,,0,,,,,,,FALSE
ITEM_POINT_MARKE_COIN,100001,PointsMarke Coin,Currency,610,0,,,,,活动积分,RARITY_TYPE_RED,LOC_ITEM_NAMECN_POINT_MARKE_COIN,LOC_ITEM_DES_POINT_MARKE_COIN,ICON_Auction_Points,ICON_Auction_Points,,,,,,,,,,,FALSE
ITEM_POINT_MARKE_PAID_COIN,100002,PointsMarkePaid Coin,Currency,611,0,,,,,活动充值积分,RARITY_TYPE_PURPLE,LOC_ITEM_NAMECN_POINT_MARKE_COIN,LOC_ITEM_DES_POINT_MARKE_COIN,ICON_Auction_Points,ICON_Auction_Points,,,,,,,,,,,FALSE
ITEM_POINT_MARKE_DISCOUNT_TICKET_1,100003,PointsMarkeDiscount Ticket1,ActivityDiscount,612,0,,,,,活动折扣券6,RARITY_TYPE_ORANGE,LOC_ITEM_NAMECN_POINT_MARKE_DISCOUNT_TICKET_1,LOC_ITEM_DES_POINT_MARKE_DISCOUNT_TICKET,ICON_Points_Discount_Coupon_6,ICON_Points_Discount_Coupon_6,,,,,,,,,,,FALSE
ITEM_POINT_MARKE_DISCOUNT_TICKET_2,100004,PointsMarkeDiscount Ticket2,ActivityDiscount,613,0,,,,,活动折扣券8,RARITY_TYPE_PURPLE,LOC_ITEM_NAMECN_POINT_MARKE_DISCOUNT_TICKET_2,LOC_ITEM_DES_POINT_MARKE_DISCOUNT_TICKET,ICON_Points_Discount_Coupon_8,ICON_Points_Discount_Coupon_8,,,,,,,,,,,FALSE
ITEM_POINT_MARKE_DISCOUNT_TICKET_3,100005,PointsMarkeDiscount Ticket3,ActivityDiscount,614,0,,,,,活动折扣券9,RARITY_TYPE_PURPLE,LOC_ITEM_NAMECN_POINT_MARKE_DISCOUNT_TICKET_3,LOC_ITEM_DES_POINT_MARKE_DISCOUNT_TICKET,ICON_Points_Discount_Coupon_9,ICON_Points_Discount_Coupon_9,,,,,,,,,,,FALSE
ITEM_SKIN_TEST_1,7001,SKIN_HERO_TURTLE_GENERAL_FOOTBALL,Skin,200001,3,,,,,皮肤  足球老将-乌龟将军,RARITY_TYPE_PURPLE,LOC_ITEM_NAMECN_ITEM_SKIN_TEST_1,LOC_ITEM_DESCN_ITEM_SKIN_TEST_1,ICON_MONSTER_TURTLE_GENERAL_Skin_Football,ICON_MONSTER_TURTLE_GENERAL_Skin_Football,,,,,,,,FOR_EVER_SKIN_HERO_TURTLE_GENERAL_FOOTBALL,ITEM_SKIN_TICKET,30,FALSE
ITEM_SKIN_TEST_2,7002,SKIN_HERO_TURTLE_GENERAL_FOOTBALL,Skin,200002,3,,,,,皮肤  足球老将-乌龟将军（5天）,RARITY_TYPE_BLUE,LOC_ITEM_NAMECN_ITEM_SKIN_TEST_2,LOC_ITEM_DESCN_ITEM_SKIN_TEST_2,ICON_MONSTER_TURTLE_GENERAL_Skin_Football,ICON_MONSTER_TURTLE_GENERAL_Skin_Football,,,,,,,,FIVE_DAY_SKIN_HERO_TURTLE_GENERAL_FOOTBALL,ITEM_SKIN_TICKET,5,FALSE
ITEM_SKIN_HERO_HERO_BAPHOMET_SKIN_FOR_EVER,7003,SKIN_HERO_HERO_BAPHOMET_SKIN,Skin,200003,3,,,,,皮肤  黑色恶魔-巴风特,RARITY_TYPE_PURPLE,LOC_ITEM_NAMECN_SKIN_HERO_HERO_BAPHOMET_SKIN_FOR_EVER,LOC_ITEM_DESCN_SKIN_HERO_HERO_BAPHOMET_SKIN_FOR_EVER,ICON_MONSTER_BAPHOMET_Skin_Devil,ICON_MONSTER_BAPHOMET_Skin_Devil,,,,,,,,FOR_EVER_SKIN_HERO_HERO_BAPHOMET_SKIN,ITEM_SKIN_TICKET,30,FALSE
ITEM_SKIN_HERO_HERO_GARM_GOLD_FOR_EVER,7004,SKIN_HERO_HERO_GARM_GOLD,Skin,200004,3,,,,,皮肤  金龙之裔-卡仑,RARITY_TYPE_PURPLE,LOC_ITEM_NAMECN_SKIN_HERO_HERO_GARM_GOLD_FOR_EVER,LOC_ITEM_DESCN_SKIN_HERO_HERO_GARM_GOLD_FOR_EVER,ICON_MONSTER_GARM_Skin_Dragon,ICON_MONSTER_GARM_Skin_Dragon,,,,,,,,FOR_EVER_SKIN_HERO_HERO_GARM_GOLD,ITEM_SKIN_TICKET,30,FALSE
ITEM_SKIN_HERO_HERO_ORK_HERO_SKIN_FOR_EVER,7005,SKIN_HERO_HERO_ORK_HERO_SKIN,Skin,200005,3,,,,,皮肤  厨师长-兽人英雄,RARITY_TYPE_PURPLE,LOC_ITEM_NAMECN_SKIN_HERO_HERO_ORK_HERO_SKIN_FOR_EVER,LOC_ITEM_DESCN_SKIN_HERO_HERO_ORK_HERO_SKIN_FOR_EVER,ICON_MONSTER_ORC_HERO_Skin_Chef,ICON_MONSTER_ORC_HERO_Skin_Chef,,,,,,,,FOR_EVER_SKIN_HERO_HERO_ORK_HERO_SKIN,ITEM_SKIN_TICKET,30,FALSE
ITEM_SKIN_HERO_HERO_TAO_GUNKA_SKIN_FOR_EVER,7006,SKIN_HERO_HERO_TAO_GUNKA_SKIN,Skin,200006,3,,,,,皮肤  王牌车队-奥塔里欧,RARITY_TYPE_PURPLE,LOC_ITEM_NAMECN_SKIN_HERO_HERO_TAO_GUNKA_SKIN_FOR_EVER,LOC_ITEM_DESCN_SKIN_HERO_HERO_TAO_GUNKA_SKIN_FOR_EVER,ICON_MONSTER_TAO_GUNKA_Skin_F1,ICON_MONSTER_TAO_GUNKA_Skin_F1,,,,,,,,FOR_EVER_SKIN_HERO_HERO_TAO_GUNKA_SKIN,ITEM_SKIN_TICKET,30,FALSE
ITEM_SKIN_HERO_HERO_EDDGA_SKIN_FOR_EVER,7007,SKIN_HERO_HERO_EDDGA_SKIN,Skin,200007,3,,,,,皮肤  流行歌王-虎王,RARITY_TYPE_PURPLE,LOC_ITEM_NAMECN_SKIN_HERO_HERO_EDDGA_SKIN_FOR_EVER,LOC_ITEM_DESCN_SKIN_HERO_HERO_EDDGA_SKIN_FOR_EVER,ICON_MONSTER_EDDGA_Skin_TheKing,ICON_MONSTER_EDDGA_Skin_TheKing,,,,,,,,FOR_EVER_SKIN_HERO_HERO_EDDGA_SKIN,ITEM_SKIN_TICKET,30,FALSE
ITEM_SKIN_HERO_MAGALETA_ALPACA_FOR_EVER,7008,SKIN_HERO_MAGALETA_ALPACA,Skin,200008,3,,,,,皮肤  羊驼-玛嘉雷特,RARITY_TYPE_ORANGE,LOC_ITEM_NAMECN_SKIN_HERO_MAGALETA_ALPACA_FOR_EVER,LOC_ITEM_DESCN_SKIN_HERO_MAGALETA_ALPACA_FOR_EVER,ICON_MONSTER_MAGALETA_Skin_Alpaca,ICON_MONSTER_MAGALETA_Skin_Alpaca,,,,,,,,FOR_EVER_SKIN_HERO_MAGALETA_ALPACA,ITEM_SKIN_TICKET,60,FALSE
ITEM_SKIN_HERO_G_KATRINN_FOX_FOR_EVER,7009,SKIN_HERO_G_KATRINN_FOX,Skin,200009,3,,,,,皮肤  灵狐-魔导师,RARITY_TYPE_ORANGE,LOC_ITEM_NAMECN_SKIN_HERO_G_KATRINN_FOX_FOR_EVER,LOC_ITEM_DESCN_SKIN_HERO_G_KATRINN_FOX_FOR_EVER,ICON_MONSTER_G_Katrinn_Skin_Fox,ICON_MONSTER_G_Katrinn_Skin_Fox,,,,,,,,FOR_EVER_SKIN_HERO_G_KATRINN_FOX,ITEM_SKIN_TICKET,60,FALSE
ITEM_SKIN_HERO_HERO_SHECI_SKIN_FOR_EVER,7010,SKIN_HERO_HERO_SHECI_SKIN,Skin,200010,3,,,,,皮肤  鸵鸟-神射手,RARITY_TYPE_ORANGE,LOC_ITEM_NAMECN_SKIN_HERO_HERO_SHECI_SKIN_FOR_EVER,LOC_ITEM_DESCN_SKIN_HERO_HERO_SHECI_SKIN_FOR_EVER,ICON_MONSTER_SHECIL_Skin_0strich,ICON_MONSTER_SHECIL_Skin_0strich,,,,,,,,FOR_EVER_SKIN_HERO_HERO_SHECI_SKIN,ITEM_SKIN_TICKET,60,FALSE
ITEM_SKIN_HERO_HERO_BAPHOMET_SKIN_FIVE_DAY,7011,SKIN_HERO_HERO_BAPHOMET_SKIN,Skin,200011,3,,,,,皮肤  黑色恶魔-巴风特（临时测试）,RARITY_TYPE_BLUE,LOC_ITEM_DESCN_ITEM_SKIN_TEST_2,LOC_ITEM_DESCN_ITEM_SKIN_TEST_2,ICON_MONSTER_BAPHOMET_Skin_Devil,ICON_MONSTER_BAPHOMET_Skin_Devil,,,,,,,,FIVE_DAY_SKIN_HERO_HERO_BAPHOMET_SKIN,ITEM_SKIN_TICKET,5,FALSE
ITEM_SKIN_HERO_HERO_GARM_GOLD_FIVE_DAY,7012,SKIN_HERO_HERO_GARM_GOLD,Skin,200012,3,,,,,皮肤  金龙之裔-卡仑（临时测试）,RARITY_TYPE_BLUE,LOC_ITEM_DESCN_ITEM_SKIN_TEST_2,LOC_ITEM_DESCN_ITEM_SKIN_TEST_2,ICON_MONSTER_GARM_Skin_Dragon,ICON_MONSTER_GARM_Skin_Dragon,,,,,,,,FIVE_DAY_SKIN_HERO_HERO_GARM_GOLD,ITEM_SKIN_TICKET,5,FALSE
ITEM_SKIN_HERO_HERO_ORK_HERO_SKIN_FIVE_DAY,7013,SKIN_HERO_HERO_ORK_HERO_SKIN,Skin,200013,3,,,,,皮肤  厨师长-兽人英雄（临时测试）,RARITY_TYPE_BLUE,LOC_ITEM_DESCN_ITEM_SKIN_TEST_2,LOC_ITEM_DESCN_ITEM_SKIN_TEST_2,ICON_MONSTER_ORC_HERO_Skin_Chef,ICON_MONSTER_ORC_HERO_Skin_Chef,,,,,,,,FIVE_DAY_SKIN_HERO_HERO_ORK_HERO_SKIN,ITEM_SKIN_TICKET,5,FALSE
ITEM_SKIN_HERO_HERO_TAO_GUNKA_SKIN_FIVE_DAY,7014,SKIN_HERO_HERO_TAO_GUNKA_SKIN,Skin,200014,3,,,,,皮肤  王牌车队-奥塔里欧（临时测试）,RARITY_TYPE_BLUE,LOC_ITEM_DESCN_ITEM_SKIN_TEST_2,LOC_ITEM_DESCN_ITEM_SKIN_TEST_2,ICON_MONSTER_TAO_GUNKA_Skin_F1,ICON_MONSTER_TAO_GUNKA_Skin_F1,,,,,,,,FIVE_DAY_SKIN_HERO_HERO_TAO_GUNKA_SKIN,ITEM_SKIN_TICKET,5,FALSE
ITEM_SKIN_HERO_HERO_EDDGA_SKIN_FIVE_DAY,7015,SKIN_HERO_HERO_EDDGA_SKIN,Skin,200015,3,,,,,皮肤  流行歌王-虎王（临时测试）,RARITY_TYPE_BLUE,LOC_ITEM_DESCN_ITEM_SKIN_TEST_2,LOC_ITEM_DESCN_ITEM_SKIN_TEST_2,ICON_MONSTER_EDDGA_Skin_TheKing,ICON_MONSTER_EDDGA_Skin_TheKing,,,,,,,,FIVE_DAY_SKIN_HERO_HERO_EDDGA_SKIN,ITEM_SKIN_TICKET,5,FALSE
ITEM_SKIN_HERO_MAGALETA_ALPACA_FIVE_DAY,7016,SKIN_HERO_MAGALETA_ALPACA,Skin,200016,3,,,,,皮肤  羊驼-玛嘉雷特（临时测试）,RARITY_TYPE_BLUE,LOC_ITEM_DESCN_ITEM_SKIN_TEST_2,LOC_ITEM_DESCN_ITEM_SKIN_TEST_2,ICON_MONSTER_MAGALETA_Skin_Alpaca,ICON_MONSTER_MAGALETA_Skin_Alpaca,,,,,,,,FIVE_DAY_SKIN_HERO_MAGALETA_ALPACA,ITEM_SKIN_TICKET,5,FALSE
ITEM_SKIN_HERO_G_KATRINN_FOX_FIVE_DAY,7017,SKIN_HERO_G_KATRINN_FOX,Skin,200017,3,,,,,皮肤  灵狐-魔导师（临时测试）,RARITY_TYPE_BLUE,LOC_ITEM_DESCN_ITEM_SKIN_TEST_2,LOC_ITEM_DESCN_ITEM_SKIN_TEST_2,ICON_Gold,ICON_Gold,,,,,,,,FIVE_DAY_SKIN_HERO_G_KATRINN_FOX,ITEM_SKIN_TICKET,5,FALSE
ITEM_SKIN_HERO_HERO_SHECI_SKIN_FIVE_DAY,7018,SKIN_HERO_HERO_SHECI_SKIN,Skin,200018,3,,,,,皮肤  鸵鸟-神射手（临时测试）,RARITY_TYPE_BLUE,LOC_ITEM_DESCN_ITEM_SKIN_TEST_2,LOC_ITEM_DESCN_ITEM_SKIN_TEST_2,ICON_MONSTER_SHECIL_Skin_0strich,ICON_MONSTER_SHECIL_Skin_0strich,,,,,,,,FIVE_DAY_SKIN_HERO_HERO_SHECI_SKIN,ITEM_SKIN_TICKET,5,FALSE
ITEM_SKIN_HERO_DARK_LORD_HAWAII,7019,SKIN_HERO_DARK_LORD_HAWAII,Skin,200019,3,,,,,皮肤  夏威夷·黑暗之王,RARITY_TYPE_PURPLE,LOC_NAME_ITEM_SKIN_HERO_DARK_LORD_HAWAII,LOC_DES_ITEM_SKIN_HERO_DARK_LORD_HAWAII,ICON_MONSTER_Dark_Lord_Skin_Hawaii,ICON_MONSTER_Dark_Lord_Skin_Hawaii,,,,,,,,FOR_EVER_SKIN_HERO_DARK_LORD_HAWAII,ITEM_SKIN_TICKET,30,FALSE
ITEM_SKIN_HERO_G_EREMES_NINJIA,7020,SKIN_HERO_G_EREMES_NINJIA,Skin,200020,3,,,,,皮肤  忍杀·雷鸣·十字刺客艾勒梅斯,RARITY_TYPE_ORANGE,LOC_NAME_ITEM_SKIN_HERO_G_EREMES_NINJIA,LOC_DES_ITEM_SKIN_HERO_G_EREMES_NINJIA,ICON_MONSTER_Eremes_Skin_Ninja,ICON_MONSTER_Eremes_Skin_Ninja,,,,,,,,FOR_EVER_SKIN_HERO_G_EREMES_NINJIA,ITEM_SKIN_TICKET,60,FALSE
ITEM_SKIN_HERO_DOPPELGANGER_DARK_SWORD,7021,SKIN_HERO_DOPPELGANGER_DARK_SWORD,Skin,200021,3,,,,,皮肤  暗黑血刃·死灵,RARITY_TYPE_PURPLE,LOC_NAME_ITEM_SKIN_HERO_DOPPELGANGER_DARK_SWORD,LOC_DES_ITEM_SKIN_HERO_DOPPELGANGER_DARK_SWORD,ICON_MONSTER_Doppelganger_Skin_DarkSword,ICON_MONSTER_Doppelganger_Skin_DarkSword,,,,,,,,FOR_EVER_SKIN_HERO_DOPPELGANGER_DARK_SWORD,ITEM_SKIN_TICKET,30,FALSE
ITEM_SKIN_HERO_G_RANDGRIS_GODDESS,7022,SKIN_HERO_G_RANDGRIS_GODDESS,Skin,200022,3,,,,,皮肤  圣洁女神·巴基力,RARITY_TYPE_PURPLE,LOC_NAME_ITEM_SKIN_HERO_G_RANDGRIS_GODDESS,LOC_DES_ITEM_SKIN_HERO_G_RANDGRIS_GODDESS,ICON_MONSTER_G_Randgris_Skin_Goddess,ICON_MONSTER_G_Randgris_Skin_Goddess,,,,,,,,FOR_EVER_SKIN_HERO_G_RANDGRIS_GODDESS,ITEM_SKIN_TICKET,30,FALSE
ITEM_SKIN_HERO_G_RANDEL_GRIFFON,7023,SKIN_HERO_G_RANDEL_GRIFFON,Skin,200023,3,,,,,皮肤  狮鹫骑士·兰达,RARITY_TYPE_ORANGE,LOC_NAME_ITEM_SKIN_HERO_G_RANDEL_GRIFFON,LOC_DES_ITEM_SKIN_HERO_G_RANDEL_GRIFFON,ICON_MONSTER_Randel_Skin_Griffon,ICON_MONSTER_Randel_Skin_Griffon,,,,,,,,FOR_EVER_SKIN_HERO_G_RANDEL_GRIFFON,ITEM_SKIN_TICKET,60,FALSE
ITEM_SKIN_HERO_MOONLIGHT_NEKO,7024,SKIN_HERO_MOONLIGHT_NEKO,Skin,200024,3,,,,,皮肤  甜心猫咪·月夜猫,RARITY_TYPE_PURPLE,LOC_NAME_ITEM_SKIN_HERO_MOONLIGHT_NEKO,LOC_DES_ITEM_SKIN_HERO_MOONLIGHT_NEKO,ICON_MONSTER_Moonlight_Skin_Neko,ICON_MONSTER_Moonlight_Skin_Neko,,,,,,,,FOR_EVER_SKIN_HERO_MOONLIGHT_NEKO,ITEM_SKIN_TICKET,30,FALSE
ITEM_SKIN_HERO_DRACULA_BARON_POSEIDON,7025,SKIN_HERO_DRACULA_BARON_POSEIDON,Skin,200025,3,,,,,海王·德古拉,RARITY_TYPE_PURPLE,LOC_NAME_ITEM_SKIN_HERO_DRACULA_BARON_POSEIDON,LOC_DES_ITEM_SKIN_HERO_DRACULA_BARON_POSEIDON,ICON_MONSTER_Dracula_Skin_Poseidon,ICON_MONSTER_Dracula_Skin_Poseidon,,,,,,,,FOR_EVER_SKIN_HERO_DRACULA_BARON_POSEIDON,ITEM_SKIN_TICKET,30,FALSE
ITEM_SKIN_HERO_PHREEONI_PUFU,7026,SKIN_HERO_PHREEONI_PUFU,Skin,200026,3,,,,,深海刺豚·皮里恩,RARITY_TYPE_PURPLE,LOC_NAME_ITEM_SKIN_HERO_PHREEONI_PUFU,LOC_DES_ITEM_SKIN_HERO_PHREEONI_PUFU,ICON_MONSTER_Phreeoni_Skin_Fugu,ICON_MONSTER_Phreeoni_Skin_Fugu,,,,,,,,FOR_EVER_SKIN_HERO_PHREEONI_PUFU,ITEM_SKIN_TICKET,30,FALSE
ITEM_SKIN_HERO_MISSTRESS_SUMMER_BEACH,7027,SKIN_HERO_MISSTRESS_SUMMER_BEACH,Skin,200027,3,,,,,夏日沙滩·蜂后,RARITY_TYPE_PURPLE,LOC_NAME_ITEM_SKIN_HERO_MISSTRESS_SUMMER_BEACH,LOC_DES_ITEM_SKIN_HERO_MISSTRESS_SUMMER_BEACH,ICON_MONSTER_Mistress_Skin_Summer_Beach,ICON_MONSTER_Mistress_Skin_Summer_Beach,,,,,,,,FOR_EVER_SKIN_HERO_MISSTRESS_SUMMER_BEACH,ITEM_SKIN_TICKET,30,FALSE
ITEM_SKIN_HERO_MAYA_POOLPARTY,7028,SKIN_HERO_MAYA_POOLPARTY,Skin,200028,3,,,,,泳池派对·蚁后,RARITY_TYPE_PURPLE,LOC_NAME_ITEM_SKIN_HERO_MAYA_POOLPARTY,LOC_DES_ITEM_SKIN_HERO_MAYA_POOLPARTY,ICON_MONSTER_Maya_Skin_PoolParty,ICON_MONSTER_Maya_Skin_PoolParty,,,,,,,,FOR_EVER_SKIN_HERO_MAYA_POOLPARTY,ITEM_SKIN_TICKET,30,FALSE
ITEM_SKIN_HERO_SEYREN_DRAGON,7029,SKIN_HERO_SEYREN_DRAGON,Skin,200029,3,,,,,暴龙骑士·赛依连,RARITY_TYPE_ORANGE,LOC_NAME_ITEM_SKIN_HERO_SEYREN_DRAGON,LOC_DES_ITEM_SKIN_HERO_SEYREN_DRAGON,ICON_MONSTER_Seyren_Skin_Dragon,ICON_MONSTER_Seyren_Skin_Dragon,,,,,,,,FOR_EVER_SKIN_HERO_SEYREN_DRAGON,ITEM_SKIN_TICKET,60,FALSE
ITEM_SKIN_HERO_BACSOJIN_FASHION,7030,SKIN_HERO_BACSOJIN_FASHION,Skin,200030,3,,,,,舞动旋律·白素贞,RARITY_TYPE_PURPLE,LOC_NAME_ITEM_SKIN_HERO_BACSOJIN_FASHION,LOC_DES_ITEM_SKIN_HERO_BACSOJIN_FASHION,ICON_MONSTER_Bacsojin_Skin_Fashion,ICON_MONSTER_Bacsojin_Skin_Fashion,,,,,,,,FOR_EVER_SKIN_HERO_BACSOJIN_FASHION,ITEM_SKIN_TICKET,30,FALSE
ITEM_SKIN_HERO_HARWORD_PUNK,7031,SKIN_HERO_HARWORD_PUNK,Skin,200031,3,,,,,摇滚工匠·霍华德,RARITY_TYPE_ORANGE,LOC_NAME_ITEM_SKIN_HERO_HARWORD_PUNK,LOC_DES_ITEM_SKIN_HERO_HARWORD_PUNK,ICON_MONSTER_Harword_Skin_Punk,ICON_MONSTER_Harword_Skin_Punk,,,,,,,,FOR_EVER_SKIN_HERO_HARWORD_PUNK,ITEM_SKIN_TICKET,60,FALSE
ITEM_SKIN_HERO_DARK_SNAKE_LORD_KIMONO,7032,SKIN_HERO_DARK_SNAKE_LORD_KIMONO,Skin,200032,3,,,,,蛇君降世·墨蛇君,RARITY_TYPE_PURPLE,LOC_NAME_ITEM_SKIN_HERO_DARK_SNAKE_LORD_KIMONO,LOC_DES_ITEM_SKIN_HERO_DARK_SNAKE_LORD_KIMONO,ICON_MONSTER_Dark_Snake_Lord_Skin_Kimono,ICON_MONSTER_Dark_Snake_Lord_Skin_Kimono,,,,,,,,FOR_EVER_SKIN_HERO_DARK_SNAKE_LORD_KIMONO,ITEM_SKIN_TICKET,30,FALSE
ITEM_SKIN_HERO_OSIRIS_HELLFIRE,7033,SKIN_HERO_OSIRIS_HELLFIRE,Skin,200033,3,,,,,地狱火·俄赛里斯,RARITY_TYPE_PURPLE,LOC_NAME_TEM_SKIN_HERO_OSIRIS_HELLFIRE,LOC_DES_ITEM_SKIN_HERO_OSIRIS_HELLFIRE,ICON_MONSTER_Osiris_Skin_Hellfire,ICON_MONSTER_Osiris_Skin_Hellfire,,,,,,,,FOR_EVER_SKIN_HERO_OSIRIS_HELLFIRE,ITEM_SKIN_TICKET,30,FALSE
ITEM_SKIN_HERO_DRAKE_GHOST,7034,SKIN_HERO_DRAKE_GHOST,Skin,200034,3,,,,,幽灵船长·海盗之王,RARITY_TYPE_ORANGE,LOC_NAME_ITEM_SKIN_HERO_DRAKE_GHOST,LOC_DES_ITEM_SKIN_HERO_DRAKE_GHOST,ICON_MONSTER_Drake_Skin_Ghost,ICON_MONSTER_Drake_Skin_Ghost,,,,,,,,FOR_EVER_SKIN_HERO_DRAKE_GHOST,ITEM_SKIN_TICKET,30,FALSE
ITEM_SKIN_HERO_CELIA_DARKSAGE,7035,SKIN_HERO_CELIA_DARKSAGE,Skin,200035,3,,,,,黑暗贤者·西里亚,RARITY_TYPE_PURPLE,LOC_NAME_ITEM_SKIN_HERO_CELIA_DARKSAGE,LOC_DES_ITEM_SKIN_HERO_CELIA_DARKSAGE,ICON_MONSTER_Celia_Skin_DarkSage,ICON_MONSTER_Celia_Skin_DarkSage,,,,,,,,FOR_EVER_SKIN_HERO_CELIA_DARKSAGE,ITEM_SKIN_TICKET,60,FALSE
ITEM_SKIN_HERO_KNIGHT_OF_WINDSTORM_VIKINGS,7036,SKIN_HERO_KNIGHT_OF_WINDSTORM_VIKINGS,Skin,200036,3,,,,,维京战神·冰暴骑士,RARITY_TYPE_ORANGE,LOC_NAME_ITEM_SKIN_HERO_KNIGHT_OF_WINDSTORM_VIKINGS,LOC_DES_ITEM_SKIN_HERO_KNIGHT_OF_WINDSTORM_VIKINGS,ICON_MONSTER_Knight_Skin_Vikings,ICON_MONSTER_Knight_Skin_Vikings,,,,,,,,FOR_EVER_SKIN_HERO_KNIGHT_OF_WINDSTORM_VIKINGS,ITEM_SKIN_TICKET,30,FALSE
ITEM_SKIN_HERO_VESPER_MECHASTORM,7037,SKIN_HERO_VESPER_MECHASTORM,Skin,200037,3,,,,,T-800型·贝思波,RARITY_TYPE_ORANGE,LOC_NAME_ITEM_SKIN_HERO_VESPER_MECHASTORM,LOC_DES_ITEM_SKIN_HERO_VESPER_MECHASTORM,ICON_MONSTER_Vesper_Skin_Mechastorm,ICON_MONSTER_Vesper_Skin_Mechastorm,,,,,,,,FOR_EVER_SKIN_HERO_VESPER_MECHASTORM,ITEM_SKIN_TICKET,30,FALSE
ITEM_SKIN_HERO_SHECI_ANGELWINGS,7038,SKIN_HERO_SHECI_ANGELWINGS,Skin,200038,3,,,,,天使羽翼·迪文,RARITY_TYPE_PURPLE,LOC_NAME_ITEM_SKIN_HERO_SHECI_ANGELWINGS,LOC_DES_ITEM_SKIN_HERO_SHECI_ANGELWINGS,ICON_MONSTER_Sheci_SKin_Angelwings,ICON_MONSTER_Sheci_SKin_Angelwings,,,,,,,,FOR_EVER_SKIN_HERO_SHECI_ANGELWINGS,ITEM_SKIN_TICKET,60,FALSE
ITEM_SKIN_HERO_LORD_OF_DEATH_FATALMOTORCYCLE,7039,SKIN_HERO_LORD_OF_DEATH_FATALMOTORCYCLE,Skin,200039,3,,,,,审判之灵·死灵骑士,RARITY_TYPE_PURPLE,LOC_NAME_ITEM_SKIN_HERO_LORD_OF_DEATH_FATALMOTORCYCLE,LOC_DES_ITEM_SKIN_HERO_LORD_OF_DEATH_FATALMOTORCYCLE,ICON_MONSTER_Death_Skin_Fatalmotorcycle,ICON_MONSTER_Death_Skin_Fatalmotorcycle,,,,,,,,FOR_EVER_SKIN_HERO_LORD_OF_DEATH_FATALMOTORCYCLE,ITEM_SKIN_TICKET,30,FALSE
