_ID,_VALUE,#Name:string,NameKey:loc,Lv:int[],DesKey:loc[],ShortDesKey:loc,DamageType:string,SkillDamageType:string,DamageSpec:string,CastEffect:id,#Parameter1Name:string,Parameter1:obsint[],#Parameter2Name:string,Parameter2:obsint[],#Parameter3Name:string,Parameter3:obsint[],#Parameter4Name:string,Parameter4:obsint[],#Parameter5Name:string,Parameter5:obsint[],#Parameter6Name:string,Parameter6:obsint[],PhysicalFactor:decimal[],MagicFactor:decimal[],BaseDamage:int[],CriticalHit:int[],CriticalDamage:int[],AdjustFactor:int,TargetTeam:string,SkillRadius:int[][],TargetType:string,ActionDelay:decimal,ChantTime:decimal,CanBeInterrupt:bool,IconResName:string,Mana:int[],CoolTime:int[],CastDuration:decimal[],NexusEffect:id,EvolveDes:loc[],SkillBuff:bool
SKILL_DANCE_WITH_WHIP,10079,鞭之舞,LOC_SKILL_DANCE_WITH_WHIP,1,LOC_SKILL_DES_DANCE_WITH_WHIP,,Physical,AOE,None,,伤害次数,3,减少CD时间千分比,50,减少CD时间(带祈福Buff)千分比,100,最多触发CD减少次数,10,单目标伤害提高千分比,0,,,0.65,0,60,0,0,0,Enemy,1|8|360,Ground,0,0,FALSE,ICON_SKILL_WHIP_DANCE,6,15,0,,,TRUE
,,,,2,LOC_SKILL_DES_DANCE_WITH_WHIP,,,,,,,3,,50,,100,,10,,0,,,0.76,0,380,0,0,0,Enemy,1|8|360,,,,,,6,15,0,,,
,,,,3,LOC_SKILL_DES_DANCE_WITH_WHIP,,,,,,,3,,50,,100,,10,,0,,,0.9,0,3800,0,0,0,Enemy,1|8|360,,,,,,6,15,0,,,
,,,,4,LOC_SKILL_DES_DANCE_WITH_WHIP_MAX,,,,,,,4,,50,,100,,10,,1500,,,1.08,0,9500,0,0,0,Enemy,1|8|360,,,,,,6,15,0,,,
SKILL_AVATAR,10080,天神降临,LOC_SKILL_AVATAR,1,LOC_SKILL_DES_AVATAR,,Magical,None,None,,恢复最大生命万分比,1500,半神时间（秒）/10,60,提升魔攻千分比,100,提升攻速千分比,100,法老之手攻击间隔（秒）/10,10,法老之手攻击数量,1,0,0,0,0,0,0,Enemy,1|10|360,Front,0,0,FALSE,ICON_SKILL_GOD_DESCENDING,7,24,0,,,FALSE
,,,,2,LOC_SKILL_DES_AVATAR,,,,,,,2000,,60,,120,,120,,10,,1,0,0,0,0,0,,,1|10|360,,,,,,7,24,0,,,
,,,,3,LOC_SKILL_DES_AVATAR,,,,,,,2500,,60,,150,,150,,10,,1,0,0,0,0,0,,,1|10|360,,,,,,7,24,0,,,
,,,,4,LOC_SKILL_DES_AVATAR,,,,,,,3000,,80,,200,,200,,10,,1,0,0,0,0,0,,,1|10|360,,,,,,7,24,0,,,
SKILL_PYRAIMID_OF_THE_KING,10081,王之金字塔 ,LOC_SKILL_PYRAIMID_OF_THE_KING,1,LOC_SKILL_DES_PYRAIMID_OF_THE_KING,,Magical,None,None,,buff持续时间（倍）x10,60,远程单位伤害减少千分比,200,伤害目标最大生命千分比,80,伤害上限目标最大生命千分比,3000,,,,,0,0.69,70,0,0,0,Friendly,1|20|360,Anyone,0,0,FALSE,ICON_SKILL_KINGS_PYRAMID,7,20,0,,,TRUE
,,,,2,LOC_SKILL_DES_PYRAIMID_OF_THE_KING,,,,,,,60,,300,,90,,3500,,,,,0,0.81,420,0,0,0,,1|20|360,,,,,,7,20,0,,,
,,,,3,LOC_SKILL_DES_PYRAIMID_OF_THE_KING,,,,,,,60,,400,,100,,4000,,,,,0,0.96,4200,0,0,0,,1|20|360,,,,,,7,20,0,,,
,,,,4,LOC_SKILL_DES_PYRAIMID_OF_THE_KING,,,,,,,60,,500,,120,,5500,,,,,0,1.15,10500,0,0,0,,1|20|360,,,,,,7,20,0,,,
SKILL_GUILLOTINE_FIST,10082,阿修罗霸凰拳,LOC_SKILL_GUILLOTINE_FIST,1,LOC_SKILL_DES_GUILLOTINE_FIST_LV4,,Physical,None,None,,获得蓄气层数,1,每层蓄气提升伤害千分比,350,每层蓄气无视物抗千分比,100,,,,,,,1.8,0,200,0,0,0,Enemy,2|15|6,Front,1.2,0,FALSE,ICON_SKILL_GUILLOTINE_FIST,7,25,0,,,TRUE
,,,,2,LOC_SKILL_DES_GUILLOTINE_FIST_LV4,,,,,,,1,,400,,120,,,,,,,2.1,0,1200,0,0,0,,2|15|6,,,,,,7,25,0,,,
,,,,3,LOC_SKILL_DES_GUILLOTINE_FIST_LV4,,,,,,,1,,450,,140,,,,,,,2.5,0,12000,0,0,0,,2|15|6,,,,,,7,25,0,,,
,,,,4,LOC_SKILL_DES_GUILLOTINE_FIST_LV4,,,,,,,2,,500,,160,,,,,,,3,0,30000,0,0,0,,2|15|6,,,,,,7,25,0,,,
SKILL_FULL_DIVESTMENT,10083,所有卸除,LOC_SKILL_FULL_DIVESTMENT,1,LOC_SKILL_DES_FULL_DIVESTMENT,,Physical,None,None,,第二次伤害半径增加,5,双攻下降千分比,150,双抗下降千分比,150,持续时间(秒)/10,40,攻击间隔（帧）,15,第二次伤害提高千分比,1000,1.51,0,170,0,0,0,Enemy,1|10|150,Front,0,0,FALSE,ICON_SKILL_FULL_DIVESTMENT,6,18,0,,,TRUE
,,,,2,LOC_SKILL_DES_FULL_DIVESTMENT,,,,,,,5,,180,,180,,40,,15,,1000,1.76,0,1000,0,0,0,,1|10|150,,,,,,6,18,0,,,
,,,,3,LOC_SKILL_DES_FULL_DIVESTMENT,,,,,,,5,,210,,210,,50,,15,,1000,2.08,0,10000,0,0,0,,1|10|150,,,,,,6,18,0,,,
,,,,4,LOC_SKILL_DES_FULL_DIVESTMENT,,,,,,,5,,250,,250,,60,,15,,1000,2.52,0,25200,0,0,0,,1|10|150,,,,,,6,18,0,,,
SKILL_APPARITION_BLAST,10084,亡灵冲击,LOC_SKILL_APPARITION_BLAST,1,LOC_SKILL_DES_APPARITION_BLAST,,Magical,None,None,,暗球数量,7,伤害转化成生命千分比,120,魔防减少千分比,20,魔防减少持续时间/10,50,,,,,0,0.45,50,0,0,0,Enemy,0|0|0,None,0,0,FALSE,ICON_SKILL_UNDEAD_SHOCK,6,20,0,,,TRUE
,,,,2,LOC_SKILL_DES_APPARITION_BLAST,,,,,,,8,,130,,30,,50,,,,,0,0.55,300,0,0,0,,0|0|0,,,,,,6,20,0,,,
,,,,3,LOC_SKILL_DES_APPARITION_BLAST,,,,,,,9,,140,,40,,50,,,,,0,0.65,3000,0,0,0,,0|0|0,,,,,,6,20,0,,,
,,,,4,LOC_SKILL_DES_APPARITION_BLAST,,,,,,,10,,150,,50,,50,,,,,0,0.8,8000,0,0,0,,0|0|0,,,,,,6,20,0,,,
SKILL_FULL_ATTACK,10085,全力进攻,LOC_SKILL_FULL_ATTACK,1,LOC_SKILL_DES_FULL_ATTACK,,Magical,None,None,,双攻提升/1000,450,造成伤害提升/1000,450,双抗下降/1000,200,受到伤害增加/1000,200,持续时间/10,70,,,0,0,0,0,0,0,Friendly,0|0|0,None,0,0,FALSE,ICON_SKILL_FULL_ATTACK,5,25,0,,,TRUE
,,,,2,LOC_SKILL_DES_FULL_ATTACK,,,,,,,550,,550,,300,,300,,70,,,0,0,0,0,0,0,,0|0|0,,,,,,5,25,0,,,
,,,,3,LOC_SKILL_DES_FULL_ATTACK,,,,,,,650,,650,,400,,400,,70,,,0,0,0,0,0,0,,0|0|0,,,,,,5,25,0,,,
,,,,4,LOC_SKILL_DES_FULL_ATTACK,,,,,,,750,,750,,500,,500,,80,,,0,0,0,0,0,0,,0|0|0,,,,,,5,25,0,,,
SKILL_CRAZY_PARTY,10086,疯狂派对,LOC_SKILL_CRAZY_PARTY,1,LOC_SKILL_DES_SKILL_CRAZY_PARTY,,Physical,None,None,,持续时间(秒)/10,70,承担伤害千分比,350,物理伤害千分比,1400,,,,,,,0,0,0,0,0,0,Friendly,1|15|360,Front,0,0,FALSE,ICON_SKILL_CARNIVAL_PARTY,6,20,0,,,TRUE
,,,,2,LOC_SKILL_DES_SKILL_CRAZY_PARTY,,,,,,,70,,400,,1600,,,,,,,0,0,0,0,0,0,,1|15|360,,,,,,6,20,0,,,
,,,,3,LOC_SKILL_DES_SKILL_CRAZY_PARTY,,,,,,,70,,450,,1800,,,,,,,0,0,0,0,0,0,,1|15|360,,,,,,6,20,0,,,
,,,,4,LOC_SKILL_DES_SKILL_CRAZY_PARTY,,,,,,,70,,500,,2000,,,,,,,0,0,0,0,0,0,,1|15|360,,,,,,6,20,0,,,
SKILL_SUMMONER_METEOR_STORM,20001,陨石迅击,LOC_SKILL_NAME_SKILL_SUMMONER_METEOR_STORM,1,LOC_SKILL_DES_DETAIL_SKILL_SUMMONER_METEOR_STORM,,Magical,AOE,None,,陨石术持续时间（倍）x10,1,单次眩晕概率万分比,0,眩晕时间（倍）x10,0,,,,,首领系数千分比,300,0,5.8,2000,0,0,0,Enemy,1|15|360,Ground,0,0,FALSE,ICON_SKILL_METEORSTORM,3,7,0,,,TRUE
SKILL_SUMMONER_GROUND_SLAM,20002,雷霆猛击,LOC_SKILL_NAME_SKILL_SUMMONER_GROUND_SLAM,1,LOC_SKILL_DES_DETAIL_SKILL_SUMMONER_GROUND_SLAM,,Physical,AOE,None,,眩晕时间（倍）x10,0,,,,,,,,,首领系数千分比,300,7.4,0,2000,0,0,0,Enemy,1|10|360,Ground,0,0,FALSE,ICON_SKILL_LIGHTENINGBOLT,2,7,0,,,TRUE
SKILL_SUMMONER_LIGHT_TWINKLE_PARADISE,20003,圣光普照,LOC_SKILL_NAME_SKILL_SUMMONER_LIGHT_TWINKLE_PARADISE,1,LOC_SKILL_DES_DETAIL_SKILL_SUMMONER_LIGHT_TWINKLE_PARADISE,,Magical,None,None,,魔物恢复加成（倍）x10,20,,,,,,,,,首领系数千分比,0,0,3.9,1000,0,0,0,Friendly,1|15|360,Ground,0,0,FALSE,ICON_SKILL_SANCTUARY,3,7,0,,,FALSE
SKILL_SUMMONER_LIGHT_COUNTER_GUARD,20004,神圣壁障,LOC_SKILL_NAME_SKILL_SUMMONER_LIGHT_COUNTER_GUARD,1,LOC_SKILL_DES_DETAIL_SKILL_SUMMONER_LIGHT_COUNTER_GUARD,,Magical,None,None,,护盾持续时间（倍）x10,50,,,,,,,,,,,0,31,0,0,0,0,Friendly,1|11|360,Ground,0,0,FALSE,ICON_SKILL_GANBANTEIN,3,7,0,,,FALSE
SKILL_SUMMONER_SHADOW_WIND,20007,幻影疾风,LOC_SKILL_NAME_SKILL_SHADOW_WIND,1,LOC_SKILL_DES_DETAIL_SKILL_SHADOW_WIND,,Magical,AOE,None,,buff持续时间（倍）x10,70,移速提升千分比,350,攻速提升千分比,1000,,,,,,,0,0,0,0,0,0,Friendly,1|16|360,Ground,0,0,FALSE,ICON_SKILL_ADRENALINERUSH,2,7,0,,,FALSE
SKILL_SUMMONER_SPIRIT_EXPLODE,20008,元神爆裂,LOC_SKILL_NAME_SKILL_SUMMONER_SPIRIT_EXPLODE,1,LOC_SKILL_DES_DETAIL_SKILL_SUMMONER_SPIRIT_EXPLODE,,Magical,AOE,None,,buff持续时间（倍）x10,50,,,,,,,,,首领系数千分比,300,0,3.2,0,0,0,0,Enemy,1|12|360,Ground,0,0,FALSE,ICON_SKILL_MAGNUM,4,7,0,,,TRUE
SKILL_FALCONRY_MVP,30001,驯鹰术 – mvp,LOC_SKILL_FALCONRY_MVP,1,LOC_SKILL_FALCONRY_MVP,,Magical,None,None,,召唤物持续时间（倍）x10,150,英雄id,580,生命值,100,物攻,100,物理护甲,10,魔法护甲,10,0,0,0,0,0,0,Enemy,0|0|0,None,0,0,FALSE,ICON_SKILL_FALCONRYMASTERY,6,45,0,,,FALSE
