_ID,_VALUE,ModelType:string,Model:id,ChallengeCost:int[],SubLevelName:loc[],MapLevel:id[],IntimacyUnlockLv:int[],PlayerUnlockLv:int[],IsShowHeadPortrait:bool[],FirstDrop:int[][],Drop:int[][],FirstShowItem1:id[],FirstShowItemCount1:int[],FirstShowItem2:id[],FirstShowItemCount2:int[],ShowItem1:id[],ShowItemCount1:int[],ShowItem2:id[],ShowItemCount2:int[],Rules:id[],ThreeStarLoc:loc[],FailureLoc:loc[]
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_7,LEVEL_INTIMACY_CHALLENGE_MONSTER_MISTRESS_LV_7,21,1,true,17013#100000|17901#100000,18013#100000|18901#100000,ITEM_EMBLEM_MISTRESS,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_MISTRESS,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_MISTRESS,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_MISTRESS
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_8,LEVEL_INTIMACY_CHALLENGE_MONSTER_MISTRESS_LV_8,24,50,true,17113#100000|17901#100000,19013#100000|19901#100000,ITEM_EMBLEM_MISTRESS,5,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_MISTRESS,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_9,LEVEL_INTIMACY_CHALLENGE_MONSTER_MISTRESS_LV_9,24,80,true,17013#100000|17901#100000,19013#100000|19901#100000,ITEM_EMBLEM_MISTRESS,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_MISTRESS,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
INTIMACY_CHALLENGE_159,159,Hero,HERO_DARK_LORD,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_1,LEVEL_INTIMACY_CHALLENGE_MONSTER_DARK_LORD_LV_1,3,1,true,17026#100000|17901#100000,18026#100000|18901#100000,ITEM_EMBLEM_DARK_LORD,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_DARK_LORD,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_DARK_LORD,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_DARK_LORD
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_2,LEVEL_INTIMACY_CHALLENGE_MONSTER_DARK_LORD_LV_2,6,1,false,17126#100000|17901#100000,18901#100000,ITEM_EMBLEM_DARK_LORD,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_3,LEVEL_INTIMACY_CHALLENGE_MONSTER_DARK_LORD_LV_3,9,1,true,17026#100000|17901#100000,18026#100000|18901#100000,ITEM_EMBLEM_DARK_LORD,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_DARK_LORD,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_4,LEVEL_INTIMACY_CHALLENGE_MONSTER_DARK_LORD_LV_4,12,1,false,17126#100000|17901#100000,18901#100000,ITEM_EMBLEM_DARK_LORD,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_DARK_LORD,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_DARK_LORD
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_5,LEVEL_INTIMACY_CHALLENGE_MONSTER_DARK_LORD_LV_5,15,1,true,17026#100000|17901#100000,18026#100000|18901#100000,ITEM_EMBLEM_DARK_LORD,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_DARK_LORD,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_6,LEVEL_INTIMACY_CHALLENGE_MONSTER_DARK_LORD_LV_6,18,1,false,17126#100000|17901#100000,18901#100000,ITEM_EMBLEM_DARK_LORD,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_7,LEVEL_INTIMACY_CHALLENGE_MONSTER_DARK_LORD_LV_7,21,1,true,17026#100000|17901#100000,18026#100000|18901#100000,ITEM_EMBLEM_DARK_LORD,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_DARK_LORD,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_DARK_LORD,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_DARK_LORD
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_8,LEVEL_INTIMACY_CHALLENGE_MONSTER_DARK_LORD_LV_8,24,50,true,17126#100000|17901#100000,19026#100000|19901#100000,ITEM_EMBLEM_DARK_LORD,5,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_DARK_LORD,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_9,LEVEL_INTIMACY_CHALLENGE_MONSTER_DARK_LORD_LV_9,24,80,true,17026#100000|17901#100000,19026#100000|19901#100000,ITEM_EMBLEM_DARK_LORD,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_DARK_LORD,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
INTIMACY_CHALLENGE_160,160,Hero,HERO_EDDGA,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_1,LEVEL_INTIMACY_CHALLENGE_MONSTER_EDDGA_LV_1,3,1,true,17027#100000|17901#100000,18027#100000|18901#100000,ITEM_EMBLEM_EDDGA,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_EDDGA,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_EDDGA,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_EDDGA
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_2,LEVEL_INTIMACY_CHALLENGE_MONSTER_EDDGA_LV_2,6,1,false,17127#100000|17901#100000,18901#100000,ITEM_EMBLEM_EDDGA,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_3,LEVEL_INTIMACY_CHALLENGE_MONSTER_EDDGA_LV_3,9,1,true,17027#100000|17901#100000,18027#100000|18901#100000,ITEM_EMBLEM_EDDGA,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_EDDGA,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_4,LEVEL_INTIMACY_CHALLENGE_MONSTER_EDDGA_LV_4,12,1,false,17127#100000|17901#100000,18901#100000,ITEM_EMBLEM_EDDGA,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_EDDGA,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_EDDGA
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_5,LEVEL_INTIMACY_CHALLENGE_MONSTER_EDDGA_LV_5,15,1,true,17027#100000|17901#100000,18027#100000|18901#100000,ITEM_EMBLEM_EDDGA,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_EDDGA,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_6,LEVEL_INTIMACY_CHALLENGE_MONSTER_EDDGA_LV_6,18,1,false,17127#100000|17901#100000,18901#100000,ITEM_EMBLEM_EDDGA,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_7,LEVEL_INTIMACY_CHALLENGE_MONSTER_EDDGA_LV_7,21,1,true,17027#100000|17901#100000,18027#100000|18901#100000,ITEM_EMBLEM_EDDGA,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_EDDGA,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_EDDGA,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_EDDGA
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_8,LEVEL_INTIMACY_CHALLENGE_MONSTER_EDDGA_LV_8,24,50,true,17127#100000|17901#100000,19027#100000|19901#100000,ITEM_EMBLEM_EDDGA,5,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_EDDGA,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_9,LEVEL_INTIMACY_CHALLENGE_MONSTER_EDDGA_LV_9,24,80,true,17027#100000|17901#100000,19027#100000|19901#100000,ITEM_EMBLEM_EDDGA,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_EDDGA,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
INTIMACY_CHALLENGE_161,161,Hero,HERO_PHREEONI,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_1,LEVEL_INTIMACY_CHALLENGE_MONSTER_PHREEONI_LV_1,3,1,true,17028#100000|17901#100000,18028#100000|18901#100000,ITEM_EMBLEM_PHREEONI,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_PHREEONI,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_PHREEONI,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_PHREEONI
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_2,LEVEL_INTIMACY_CHALLENGE_MONSTER_PHREEONI_LV_2,6,1,false,17128#100000|17901#100000,18901#100000,ITEM_EMBLEM_PHREEONI,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_3,LEVEL_INTIMACY_CHALLENGE_MONSTER_PHREEONI_LV_3,9,1,true,17028#100000|17901#100000,18028#100000|18901#100000,ITEM_EMBLEM_PHREEONI,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_PHREEONI,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_4,LEVEL_INTIMACY_CHALLENGE_MONSTER_PHREEONI_LV_4,12,1,false,17128#100000|17901#100000,18901#100000,ITEM_EMBLEM_PHREEONI,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_PHREEONI,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_PHREEONI
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_5,LEVEL_INTIMACY_CHALLENGE_MONSTER_PHREEONI_LV_5,15,1,true,17028#100000|17901#100000,18028#100000|18901#100000,ITEM_EMBLEM_PHREEONI,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_PHREEONI,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_6,LEVEL_INTIMACY_CHALLENGE_MONSTER_PHREEONI_LV_6,18,1,false,17128#100000|17901#100000,18901#100000,ITEM_EMBLEM_PHREEONI,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_7,LEVEL_INTIMACY_CHALLENGE_MONSTER_PHREEONI_LV_7,21,1,true,17028#100000|17901#100000,18028#100000|18901#100000,ITEM_EMBLEM_PHREEONI,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_PHREEONI,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_PHREEONI,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_PHREEONI
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_8,LEVEL_INTIMACY_CHALLENGE_MONSTER_PHREEONI_LV_8,24,50,true,17128#100000|17901#100000,19028#100000|19901#100000,ITEM_EMBLEM_PHREEONI,5,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_PHREEONI,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_9,LEVEL_INTIMACY_CHALLENGE_MONSTER_PHREEONI_LV_9,24,80,true,17028#100000|17901#100000,19028#100000|19901#100000,ITEM_EMBLEM_PHREEONI,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_PHREEONI,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
INTIMACY_CHALLENGE_162,162,Hero,HERO_DOPPELGANGER,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_1,LEVEL_INTIMACY_CHALLENGE_MONSTER_DOPPELGANGER_LV_1,3,1,true,17029#100000|17901#100000,18029#100000|18901#100000,ITEM_EMBLEM_DOPPELGANGER,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_DOPPELGANGER,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_DOPPELGANGER,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_DOPPELGANGER
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_2,LEVEL_INTIMACY_CHALLENGE_MONSTER_DOPPELGANGER_LV_2,6,1,false,17129#100000|17901#100000,18901#100000,ITEM_EMBLEM_DOPPELGANGER,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_3,LEVEL_INTIMACY_CHALLENGE_MONSTER_DOPPELGANGER_LV_3,9,1,true,17029#100000|17901#100000,18029#100000|18901#100000,ITEM_EMBLEM_DOPPELGANGER,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_DOPPELGANGER,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_4,LEVEL_INTIMACY_CHALLENGE_MONSTER_DOPPELGANGER_LV_4,12,1,false,17129#100000|17901#100000,18901#100000,ITEM_EMBLEM_DOPPELGANGER,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_DOPPELGANGER,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_DOPPELGANGER
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_5,LEVEL_INTIMACY_CHALLENGE_MONSTER_DOPPELGANGER_LV_5,15,1,true,17029#100000|17901#100000,18029#100000|18901#100000,ITEM_EMBLEM_DOPPELGANGER,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_DOPPELGANGER,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_6,LEVEL_INTIMACY_CHALLENGE_MONSTER_DOPPELGANGER_LV_6,18,1,false,17129#100000|17901#100000,18901#100000,ITEM_EMBLEM_DOPPELGANGER,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_7,LEVEL_INTIMACY_CHALLENGE_MONSTER_DOPPELGANGER_LV_7,21,1,true,17029#100000|17901#100000,18029#100000|18901#100000,ITEM_EMBLEM_DOPPELGANGER,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_DOPPELGANGER,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_DOPPELGANGER,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_DOPPELGANGER
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_8,LEVEL_INTIMACY_CHALLENGE_MONSTER_DOPPELGANGER_LV_8,24,50,true,17129#100000|17901#100000,19029#100000|19901#100000,ITEM_EMBLEM_DOPPELGANGER,5,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_DOPPELGANGER,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_9,LEVEL_INTIMACY_CHALLENGE_MONSTER_DOPPELGANGER_LV_9,24,80,true,17029#100000|17901#100000,19029#100000|19901#100000,ITEM_EMBLEM_DOPPELGANGER,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_DOPPELGANGER,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
INTIMACY_CHALLENGE_163,163,Hero,HERO_TURTLE_GENERAL,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_1,LEVEL_INTIMACY_CHALLENGE_MONSTER_TURTLE_GENERAL_LV_1,3,1,true,17030#100000|17901#100000,18030#100000|18901#100000,ITEM_EMBLEM_TURTLE_GENERAL,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_TURTLE_GENERAL,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_TURTLE_GENERAL,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_TURTLE_GENERAL
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_2,LEVEL_INTIMACY_CHALLENGE_MONSTER_TURTLE_GENERAL_LV_2,6,1,false,17130#100000|17901#100000,18901#100000,ITEM_EMBLEM_TURTLE_GENERAL,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_3,LEVEL_INTIMACY_CHALLENGE_MONSTER_TURTLE_GENERAL_LV_3,9,1,true,17030#100000|17901#100000,18030#100000|18901#100000,ITEM_EMBLEM_TURTLE_GENERAL,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_TURTLE_GENERAL,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_4,LEVEL_INTIMACY_CHALLENGE_MONSTER_TURTLE_GENERAL_LV_4,12,1,false,17130#100000|17901#100000,18901#100000,ITEM_EMBLEM_TURTLE_GENERAL,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_TURTLE_GENERAL,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_TURTLE_GENERAL
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_5,LEVEL_INTIMACY_CHALLENGE_MONSTER_TURTLE_GENERAL_LV_5,15,1,true,17030#100000|17901#100000,18030#100000|18901#100000,ITEM_EMBLEM_TURTLE_GENERAL,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_TURTLE_GENERAL,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_6,LEVEL_INTIMACY_CHALLENGE_MONSTER_TURTLE_GENERAL_LV_6,18,1,false,17130#100000|17901#100000,18901#100000,ITEM_EMBLEM_TURTLE_GENERAL,5,ITEM_HERO_EVOLVE_STONE,500,None,0,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_7,LEVEL_INTIMACY_CHALLENGE_MONSTER_TURTLE_GENERAL_LV_7,21,1,true,17030#100000|17901#100000,18030#100000|18901#100000,ITEM_EMBLEM_TURTLE_GENERAL,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_TURTLE_GENERAL,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_1,LOC_INTIMACY_CHALLENGE_MONSTER_STAR3_TURTLE_GENERAL,LOC_INTIMACY_CHALLENGE_MONSTER_FAILURE_TURTLE_GENERAL
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_8,LEVEL_INTIMACY_CHALLENGE_MONSTER_TURTLE_GENERAL_LV_8,24,50,true,17130#100000|17901#100000,19030#100000|19901#100000,ITEM_EMBLEM_TURTLE_GENERAL,5,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_TURTLE_GENERAL,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_2,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_3_MONSTER,LOC_INTIMACY_CHALLENGE_PET_FAILURE_PORING
,,,,6,LOC_GUARDIAN_OF_GOD_DIFFICULT_9,LEVEL_INTIMACY_CHALLENGE_MONSTER_TURTLE_GENERAL_LV_9,24,80,true,17030#100000|17901#100000,19030#100000|19901#100000,ITEM_EMBLEM_TURTLE_GENERAL,10,ITEM_HERO_EVOLVE_STONE,500,ITEM_EMBLEM_TURTLE_GENERAL,1,ITEM_HERO_EVOLVE_STONE,0,BATTLE_RESULT_CONDITION_3,LOC_INTIMACY_CHALLENGE_PET_STAR3_CONDITION_4,LOC_INTIMACY_CHALLENGE_PET_FAILURE_LUNATIC
