_INDEX,Id:string,ProductId:string,IdNum:int,Type:string,PriceTier:int,Hide:bool,DisplayOrder:int,Name:string,GMOrderId:int,NameKey:loc,Gem:int,VipExp:int,FirstBonusGem:int,DefaultBonusGem:int,IsPromotion:bool,AvailableChannelId:int{},Tag:string,Platform:string,CNY:int,USD:int,TWD:int,HKD:int,MOP:int,KRW:int,THB:int,PHP:int,SGD:int,IDR:int,MYR:int
264,CRYSTAL_PRICE_Tier_1,com.gravity.rotacticsglobalg.gp1,1,crystal,1,FALSE,3,一小捧钻石,1,LOC_CRYSTALPRICE_NAME_CRYSTAL_PRICE_Tier_1,72,72,72,0,FALSE,721,googleplay_usa,android,600,99,3300,800,600,120000,2900,4900,148,1500000,390
265,CRYSTAL_PRICE_Tier_2,com.gravity.rotacticsglobalg.gp2,2,crystal,2,FALSE,4,一小堆钻石,2,LOC_CRYSTALPRICE_NAME_CRYSTAL_PRICE_Tier_2,360,360,360,15,FALSE,721,googleplay_usa,android,3000,499,17000,3800,3000,590000,14900,24900,698,7500000,1990
266,CRYSTAL_PRICE_Tier_3,com.gravity.rotacticsglobalg.gp3,3,crystal,3,FALSE,5,一大堆钻石,3,LOC_CRYSTALPRICE_NAME_CRYSTAL_PRICE_Tier_3,720,720,720,60,FALSE,721,googleplay_usa,android,6800,999,33000,7800,6800,1200000,29900,49900,1498,14900000,3990
267,CRYSTAL_PRICE_Tier_4,com.gravity.rotacticsglobalg.gp4,4,crystal,4,FALSE,6,一小袋钻石,4,LOC_CRYSTALPRICE_NAME_CRYSTAL_PRICE_Tier_4,1800,1800,1800,145,FALSE,721,googleplay_usa,android,16300,2499,83000,19800,16300,3100000,74900,125000,3498,35900000,10490
268,CRYSTAL_PRICE_Tier_5,com.gravity.rotacticsglobalg.gp5,5,crystal,5,FALSE,7,一大袋钻石,5,LOC_CRYSTALPRICE_NAME_CRYSTAL_PRICE_Tier_5,3600,3600,3600,600,FALSE,721,googleplay_usa,android,32800,4999,169000,39800,32800,6500000,160000,249000,6898,73900000,19990
269,CRYSTAL_PRICE_Tier_6,com.gravity.rotacticsglobalg.gp6,6,crystal,6,FALSE,8,一小箱钻石,6,LOC_CRYSTALPRICE_NAME_CRYSTAL_PRICE_Tier_6,5040,5040,5040,1260,TRUE,721,googleplay_usa,android,44800,6999,229000,54800,44800,8900000,210000,349000,9898,99900000,29990
270,CRYSTAL_PRICE_Tier_7,com.gravity.rotacticsglobalg.gp7,7,crystal,7,FALSE,9,一大箱钻石,7,LOC_CRYSTALPRICE_NAME_CRYSTAL_PRICE_Tier_7,7200,7200,7200,2700,TRUE,721,googleplay_usa,android,64800,9999,329000,78800,64800,11900000,300000,499000,14898,149900000,39990
271,CRYSTAL_PRICE_Bag_1,com.gravity.rotacticsglobalg.bag1,1001,bag,1,FALSE,0,打折礼包1,1,LOC_CRYSTALPRICE_NAME_DISCOUNT_BAG_01,0,72,0,0,FALSE,721,googleplay_usa,android,600,99,3300,800,600,120000,2900,4900,148,1500000,390
272,CRYSTAL_PRICE_Bag_2,com.gravity.rotacticsglobalg.bag2,1002,bag,2,FALSE,0,打折礼包2,2,LOC_CRYSTALPRICE_NAME_DISCOUNT_BAG_02,0,360,0,0,FALSE,721,googleplay_usa,android,3000,499,17000,3800,3000,590000,14900,24900,698,7500000,1990
273,CRYSTAL_PRICE_Bag_3,com.gravity.rotacticsglobalg.bag3,1003,bag,3,FALSE,0,打折礼包3,4,LOC_CRYSTALPRICE_NAME_DISCOUNT_BAG_03,0,720,0,0,FALSE,721,googleplay_usa,android,6800,999,33000,7800,6800,1200000,29900,49900,1498,14900000,3990
274,CRYSTAL_PRICE_Bag_4,com.gravity.rotacticsglobalg.bag4,1004,bag,4,FALSE,0,打折礼包4,7,LOC_CRYSTALPRICE_NAME_DISCOUNT_BAG_04,0,1800,0,0,FALSE,721,googleplay_usa,android,16300,2499,83000,19800,16300,3100000,74900,125000,3498,35900000,10490
275,CRYSTAL_PRICE_Bag_5,com.gravity.rotacticsglobalg.bag5,1005,bag,5,FALSE,0,打折礼包5,10,LOC_CRYSTALPRICE_NAME_DISCOUNT_BAG_05,0,3600,0,0,FALSE,721,googleplay_usa,android,32800,4999,169000,39800,32800,6500000,160000,249000,6898,73900000,19990
276,CRYSTAL_PRICE_Bag_6,com.gravity.rotacticsglobalg.bag6,1006,bag,6,FALSE,0,打折礼包6,12,LOC_CRYSTALPRICE_NAME_DISCOUNT_BAG_06,0,5040,0,0,FALSE,721,googleplay_usa,android,44800,6999,229000,54800,44800,8900000,210000,349000,9898,99900000,29990
277,CRYSTAL_PRICE_Bag_7,com.gravity.rotacticsglobalg.bag7,1007,bag,7,FALSE,0,打折礼包7,14,LOC_CRYSTALPRICE_NAME_DISCOUNT_BAG_07,0,7200,0,0,FALSE,721,googleplay_usa,android,64800,9999,329000,78800,64800,11900000,300000,499000,14898,149900000,39990
278,CRYSTAL_PRICE_Bag_0899,com.gravity.rotacticsglobalg.bag0899,899,bag,899,FALSE,0,打折礼包899,3,LOC_DAILYQUEST_NAME_DAILY_QUEST_UPGRADE_HERO,0,650,0,0,FALSE,721,googleplay_usa,android,6000,899,29000,6800,6000,1100000,27900,44900,1298,12900000,3790
279,CRYSTAL_PRICE_Bag_1499,com.gravity.rotacticsglobalg.bag1499,1499,bag,1499,FALSE,0,打折礼包1499,5,LOC_DAILYQUEST_NAME_DAILY_QUEST_NORMAL_MISSION,0,1080,0,0,FALSE,721,googleplay_usa,android,9800,1499,49000,11800,9800,1900000,44900,74900,2198,21900000,5990
280,CRYSTAL_PRICE_Bag_1999,com.gravity.rotacticsglobalg.bag1999,1999,bag,1999,FALSE,0,打折礼包1999,6,LOC_DAILYQUEST_NAME_DAILY_QUEST_ELITE_MISSION,0,1440,0,0,FALSE,721,googleplay_usa,android,12800,1999,67000,15800,12800,2500000,59900,99900,2898,29900000,7990
281,CRYSTAL_PRICE_Bag_2699,com.gravity.rotacticsglobalg.bag2699,2699,bag,2699,FALSE,0,打折礼包2699,8,LOC_DAILYQUEST_NAME_DAILY_QUEST_UPGRADE_EQUIPMENT,0,1950,0,0,FALSE,721,googleplay_usa,android,17800,2699,89000,20800,17800,3300000,82900,135000,3898,38900000,11490
282,CRYSTAL_PRICE_Bag_4499,com.gravity.rotacticsglobalg.bag4499,4499,bag,4499,FALSE,0,打折礼包4499,9,LOC_DAILYQUEST_NAME_DAILY_QUEST_CORPS_BATTLE,0,3240,0,0,FALSE,721,googleplay_usa,android,28300,4499,149000,35800,28300,5500000,140000,225000,6398,65900000,18490
283,CRYSTAL_PRICE_Bag_5999,com.gravity.rotacticsglobalg.bag5999,5999,bag,5999,FALSE,0,打折礼包5999,11,LOC_DAILYQUEST_NAME_DAILY_QUEST_TROOPS_BATTLE_1,0,4320,0,0,FALSE,721,googleplay_usa,android,38800,5999,199000,44800,38800,7500000,180000,299000,8898,89900000,24990
284,CRYSTAL_PRICE_Bag_7999,com.gravity.rotacticsglobalg.bag7999,7999,bag,7999,FALSE,0,打折礼包7999,13,LOC_DAILYQUEST_NAME_DAILY_QUEST_TROOPS_BATTLE_2,0,5760,0,0,FALSE,721,googleplay_usa,android,51800,7999,269000,61800,51800,9900000,250000,399000,10898,119900000,34990
285,CRYSTAL_PRICE_PT,com.gravity.rotacticsglobalg.tp,200,passport,200,FALSE,0,通行证,200,LOC_CRYSTALPRICE_NAME_PASSPORT,0,1296,0,0,FALSE,721,googleplay_usa,android,11800,1799,59000,13800,11800,2200000,54900,89900,2598,26900000,7490
286,CRYSTAL_PRICE_MC,com.gravity.rotacticsglobalg.mc,100,mc,100,FALSE,2,月卡,100,LOC_CRYSTALPRICE_NAME_CRYSTAL_PRICE_MC,500,500,0,0,TRUE,721,googleplay_usa,android,2500,399,13000,2800,2500,490000,11900,19900,598,5900000,1690
287,CRYSTAL_PRICE_MC_PRO,com.gravity.rotacticsglobalg.supermc,101,supermc,101,FALSE,1,至尊月卡,101,LOC_CRYSTALPRICE_NAME_CRYSTAL_PRICE_MC_PRO,720,720,0,0,TRUE,721,googleplay_usa,android,6800,999,33000,7800,6800,1200000,29900,49900,1498,14900000,3990
