_ID,_VALUE,#GroupName:string,ItemID:id[],#ItemName:string[],ItemDropWeight:int[],ItemNum:int[],Currency:id[],Price:int[],ApperarType:id[]
DROP_SHOP_MONSTER_12,10012,魔物商店12,ITEM_OPTIONAL_EGGYRA_ALL,可选全阵营转转蛋礼包,1,1,ITEM_HERO_SHOP_COIN,4500,
DROP_SHOP_MONSTER_13,10013,魔物商店13,ITEM_OPTIONAL_A_MONSTER_ALL,A可选礼包,1,1,ITEM_HERO_SHOP_COIN,800,
DROP_SHOP_MONSTER_14,10014,魔物商店14,ITEM_RANDOM_PACKAGE_FOOD,食材礼包,1,1,ITEM_HERO_SHOP_COIN,360,
DROP_SHOP_FRIENDSHIP_1,20001,友情商店1,ITEM_FRIENDSHIP_VOUCHER,友情券,1,1,ITEM_FRIENDSHIP_POINT,100,
DROP_SHOP_FRIENDSHIP_2,20002,友情商店2,ITEM_PET_EVOLVE_STONE,爱之果实,1,2500,ITEM_FRIENDSHIP_POINT,500,
DROP_SHOP_FRIENDSHIP_3,20003,友情商店3,ITEM_ESSENCE_GENERAL_LEGENDARY,传说万能精华碎片,1,1,ITEM_FRIENDSHIP_POINT,100,
DROP_SHOP_FRIENDSHIP_4,20004,友情商店4,ITEM_ESSENCE_GENERAL_EPIC,史诗万能精华碎片,1,1,ITEM_FRIENDSHIP_POINT,20,
DROP_SHOP_FRIENDSHIP_5,20005,友情商店5,ITEM_ESSENCE_GENERAL_SUPERRARE,稀有万能精华碎片,1,1,ITEM_FRIENDSHIP_POINT,5,
DROP_SHOP_PET_1,30001,宠物商店1,ITEM_GOLD,金币,1,500000,ITEM_PET_SHOP_COIN,500,
DROP_SHOP_PET_2,30002,宠物商店2,ITEM_PET_EVOLVE_STONE,爱之果实,1,1000,ITEM_PET_SHOP_COIN,500,
DROP_SHOP_PET_3,30003,宠物商店3,ITEM_SCROLL_EMBLEM_ATROCE_S,暗之恶毒精华碎片,1,1,ITEM_PET_SHOP_COIN,300,
DROP_SHOP_PET_4,30004,宠物商店4,ITEM_SCROLL_EMBLEM_BAPHOMET_S,暗之狂暴精华碎片,1,1,ITEM_PET_SHOP_COIN,300,
DROP_SHOP_PET_5,30005,宠物商店5,ITEM_SCROLL_EMBLEM_PHREEONI_S,地之穿刺精华碎片,1,1,ITEM_PET_SHOP_COIN,300,
DROP_SHOP_PET_6,30006,宠物商店6,ITEM_SCROLL_EMBLEM_BIGFOOT,地之抵御精华碎片,1,1,ITEM_PET_SHOP_COIN,300,
DROP_SHOP_PET_7,30007,宠物商店7,ITEM_SCROLL_EMBLEM_WANDER_MAN_S,风之巨人精华碎片,1,1,ITEM_PET_SHOP_COIN,300,
DROP_SHOP_PET_8,30008,宠物商店8,ITEM_SCROLL_EMBLEM_GRYPHON_S,风之迅捷精华碎片,1,1,ITEM_PET_SHOP_COIN,300,
DROP_SHOP_PET_9,30009,宠物商店9,ITEM_SCROLL_EMBLEM_EDDGA_S,火之燃烧精华碎片,1,1,ITEM_PET_SHOP_COIN,300,
DROP_SHOP_PET_10,30010,宠物商店10,ITEM_SCROLL_EMBLEM_ORC_LORD_S,火之泣血精华碎片,1,1,ITEM_PET_SHOP_COIN,300,
DROP_SHOP_PET_11,30011,宠物商店11,ITEM_SCROLL_EMBLEM_MISTRESS_S,圣之治愈精华碎片,1,1,ITEM_PET_SHOP_COIN,300,
DROP_SHOP_PET_12,30012,宠物商店12,ITEM_SCROLL_EMBLEM_G_RANDGRIS_S,圣之残酷精华碎片,1,1,ITEM_PET_SHOP_COIN,300,
DROP_SHOP_PET_13,30013,宠物商店13,ITEM_SCROLL_EMBLEM_GARM_S,水之气息精华碎片,1,1,ITEM_PET_SHOP_COIN,300,
DROP_SHOP_PET_14,30014,宠物商店14,ITEM_SCROLL_EMBLEM_OWL_BARON_S,水之魔力精华碎片,1,1,ITEM_PET_SHOP_COIN,300,
DROP_SHOP_PET_15,30015,宠物商店15,ITEM_SCROLL_EMBLEM_GLORIOUS,圣之光耀精华碎片,1,1,ITEM_PET_SHOP_COIN,300,
DROP_SHOP_PET_16,30016,宠物商店16,ITEM_SCROLL_EMBLEM_VORTEX,水之涡流精华碎片,1,1,ITEM_PET_SHOP_COIN,300,
DROP_SHOP_PET_17,30017,宠物商店17,ITEM_SCROLL_EMBLEM_REVERIE,风之魔幻精华碎片,1,1,ITEM_PET_SHOP_COIN,300,
DROP_SHOP_PET_18,30018,宠物商店18,ITEM_SCROLL_EMBLEM_PROFOUND,暗之深邃精华碎片,1,1,ITEM_PET_SHOP_COIN,300,
DROP_SHOP_PET_19,30019,宠物商店19,ITEM_SCROLL_EMBLEM_SHOCK,地之冲击精华碎片,1,1,ITEM_PET_SHOP_COIN,300,
DROP_SHOP_PET_20,30020,宠物商店20,ITEM_SCROLL_EMBLEM_FLAME,火之炙热精华碎片,1,1,ITEM_PET_SHOP_COIN,300,
DROP_SHOP_SKIN_1,40001,皮肤商店1,ITEM_SKIN_HERO_HERO_BAPHOMET_SKIN_FOR_EVER,暗黑恶魔·巴风特,1,1,ITEM_SKIN_TICKET,68,
DROP_SHOP_SKIN_2,40002,皮肤商店2,ITEM_SKIN_HERO_HERO_GARM_GOLD_FOR_EVER,金龙之裔·卡仑,1,1,ITEM_SKIN_TICKET,68,
DROP_SHOP_SKIN_3,40003,皮肤商店3,ITEM_SKIN_HERO_HERO_ORK_HERO_SKIN_FOR_EVER,厨师长·兽人英雄,1,1,ITEM_SKIN_TICKET,68,
DROP_SHOP_SKIN_4,40004,皮肤商店4,ITEM_SKIN_HERO_HERO_TAO_GUNKA_SKIN_FOR_EVER,王牌车队·塔奥群卡,1,1,ITEM_SKIN_TICKET,68,
DROP_SHOP_SKIN_5,40005,皮肤商店5,ITEM_SKIN_HERO_HERO_EDDGA_SKIN_FOR_EVER,流行歌王·虎王,1,1,ITEM_SKIN_TICKET,68,
DROP_SHOP_SKIN_6,40006,皮肤商店6,ITEM_SKIN_HERO_DARK_LORD_HAWAII,夏威夷·黑暗之王,1,1,ITEM_SKIN_TICKET,68,
DROP_SHOP_SKIN_7,40007,皮肤商店7,ITEM_SKIN_HERO_DOPPELGANGER_DARK_SWORD,暗黑血刃·死灵,1,1,ITEM_SKIN_TICKET,68,
DROP_SHOP_SKIN_8,40008,皮肤商店8,ITEM_SKIN_HERO_G_RANDGRIS_GODDESS,圣洁女神·巴基力,1,1,ITEM_SKIN_TICKET,68,
DROP_SHOP_SKIN_9,40009,皮肤商店9,ITEM_SKIN_HERO_MOONLIGHT_NEKO,甜心猫咪·月夜猫,1,1,ITEM_SKIN_TICKET,68,
DROP_SHOP_SKIN_10,40010,皮肤商店10,ITEM_SKIN_HERO_MAGALETA_ALPACA_FOR_EVER,皮肤  羊驼-玛嘉雷特,1,1,ITEM_SKIN_TICKET,128,
DROP_SHOP_SKIN_11,40011,皮肤商店11,ITEM_SKIN_HERO_HERO_SHECI_SKIN_FOR_EVER,皮肤  鸵鸟-神射手,1,1,ITEM_SKIN_TICKET,128,
DROP_SHOP_DUNGEON_1,50001,地下城商店1,ITEM_EXCLUSIVE_MATERIAL_LOW,低级强化材料,1,5,ITEM_EXCLUSIVE_AMETHYST,150,
DROP_SHOP_DUNGEON_2,50002,地下城商店2,ITEM_EXCLUSIVE_MATERIAL_INTERMEDIATE,中级强化材料,1,5,ITEM_EXCLUSIVE_AMETHYST,400,
DROP_SHOP_DUNGEON_3,50003,地下城商店3,ITEM_EXCLUSIVE_MATERIAL_ADVANCED,高级强化材料,1,5,ITEM_EXCLUSIVE_AMETHYST,1000,
DROP_SHOP_DUNGEON_4,50004,地下城商店4,ITEM_EXCLUSIVE_EQUIPMENT_1,专属装备-月夜猫,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_5,50005,地下城商店5,ITEM_EXCLUSIVE_EQUIPMENT_2,专属装备-兽人英雄,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_6,50006,地下城商店6,ITEM_EXCLUSIVE_EQUIPMENT_3,专属装备-神射手迪文,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_7,50007,地下城商店7,ITEM_EXCLUSIVE_EQUIPMENT_4,专属装备-塔奥群卡,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_8,50008,地下城商店8,ITEM_EXCLUSIVE_EQUIPMENT_5,专属装备-虎王,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_9,50009,地下城商店9,ITEM_EXCLUSIVE_EQUIPMENT_6,专属装备-卡伦,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_10,50010,地下城商店10,ITEM_EXCLUSIVE_EQUIPMENT_7,专属装备-超魔导,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_11,50011,地下城商店11,ITEM_EXCLUSIVE_EQUIPMENT_8,专属装备-黑暗之王,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_12,50012,地下城商店12,ITEM_EXCLUSIVE_EQUIPMENT_9,专属装备-巴基力,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_13,50013,地下城商店13,ITEM_EXCLUSIVE_EQUIPMENT_10,专属装备-骑士领主,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_14,50014,地下城商店14,ITEM_EXCLUSIVE_EQUIPMENT_11,专属装备-俄塞里斯,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_15,50015,地下城商店15,ITEM_EXCLUSIVE_EQUIPMENT_12,专属装备-海盗之王,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_16,50016,地下城商店16,ITEM_EXCLUSIVE_EQUIPMENT_13,专属装备-十字军,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_17,50017,地下城商店17,ITEM_EXCLUSIVE_EQUIPMENT_14,专属装备-巴风特,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_18,50018,地下城商店18,ITEM_EXCLUSIVE_EQUIPMENT_15,专属装备-乌龟将军,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_19,50019,地下城商店19,ITEM_EXCLUSIVE_EQUIPMENT_16,专属装备-十字刺客艾勒梅斯,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_20,50020,地下城商店20,ITEM_EXCLUSIVE_EQUIPMENT_17,专属装备-玛嘉雷特,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_21,50021,地下城商店21,ITEM_EXCLUSIVE_EQUIPMENT_18,专属装备-死灵,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_22,50022,地下城商店22,ITEM_EXCLUSIVE_EQUIPMENT_19,专属装备-蜂后,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_23,50023,地下城商店23,ITEM_EXCLUSIVE_EQUIPMENT_20,专属装备-神工匠,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_24,50024,地下城商店24,ITEM_EXCLUSIVE_EQUIPMENT_21,专属装备-皮里恩,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_25,50025,地下城商店25,ITEM_EXCLUSIVE_EQUIPMENT_22,专属装备-蚁后,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_26,50026,地下城商店26,ITEM_EXCLUSIVE_EQUIPMENT_23,专属装备-智者,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_DUNGEON_27,50027,地下城商店27,ITEM_EXCLUSIVE_EQUIPMENT_24,专属装备-武术宗师陈里欧,1,1,ITEM_EXCLUSIVE_AMETHYST,2000,
DROP_SHOP_GUILD_BATTLE_SLIVER_1,61001,公会战银币商店1,ITEM_ARTIFACT_MATERIAL_PREMIUM_1,神器特级材料,1,1,ITEM_GUILD_BATTLE_GUESS_SILVER_COIN,5000,
DROP_SHOP_GUILD_BATTLE_SLIVER_2,61002,公会战银币商店2,ITEM_ARTIFACT_MATERIAL_GIFT_6,神器高级材料可选宝箱,1,1,ITEM_GUILD_BATTLE_GUESS_SILVER_COIN,1500,
DROP_SHOP_GUILD_BATTLE_SLIVER_3,61003,公会战银币商店3,ITEM_ARTIFACT_MATERIAL_GIFT_5,神器中级材料可选宝箱,1,3,ITEM_GUILD_BATTLE_GUESS_SILVER_COIN,1500,
DROP_SHOP_GUILD_BATTLE_SLIVER_4,61004,公会战银币商店4,ITEM_ARTIFACT_MATERIAL_GIFT_4,神器基础材料可选宝箱,1,5,ITEM_GUILD_BATTLE_GUESS_SILVER_COIN,1500,
DROP_SHOP_GUILD_BATTLE_SLIVER_5,61005,公会战银币商店5,ITEM_MONSTER_SPLINTER_RPS_SS,剪刀石头布阵营SS碎片,1,1,ITEM_GUILD_BATTLE_GUESS_SILVER_COIN,1500,
DROP_SHOP_GUILD_BATTLE_SLIVER_6,61006,公会战银币商店6,ITEM_OPTIONAL_EGGYRA_RPS_ONE,3阵营可选蛋碎片,1,1,ITEM_GUILD_BATTLE_GUESS_SILVER_COIN,500,
DROP_SHOP_GUILD_BATTLE_SLIVER_7,61007,公会战银币商店7,ITEM_SPAR_COIN,宝石币,1,5,ITEM_GUILD_BATTLE_GUESS_SILVER_COIN,150,
DROP_SHOP_GUILD_BATTLE_SLIVER_8,61008,公会战银币商店8,ITEM_GOLD,zeny,1,200000,ITEM_GUILD_BATTLE_GUESS_SILVER_COIN,100,
DROP_SHOP_GUILD_BATTLE_GOLD_1,62001,公会战金币商店1,ITEM_ARTIFACT_MATERIAL_PREMIUM_1,神器特级材料,1,1,ITEM_GUILD_BATTLE_GUESS_GOLD_COIN,5,
DROP_SHOP_GUILD_BATTLE_GOLD_2,62002,公会战金币商店2,ITEM_ARTIFACT_MATERIAL_GIFT_6,神器高级材料可选宝箱,1,1,ITEM_GUILD_BATTLE_GUESS_GOLD_COIN,1,
DROP_SHOP_GUILD_BATTLE_GOLD_3,62003,公会战金币商店3,ITEM_ARTIFACT_MATERIAL_GIFT_5,神器中级材料可选宝箱,1,2,ITEM_GUILD_BATTLE_GUESS_GOLD_COIN,1,
DROP_SHOP_GUILD_BATTLE_GOLD_4,62004,公会战金币商店4,ITEM_ARTIFACT_MATERIAL_GIFT_4,神器基础材料可选宝箱,1,5,ITEM_GUILD_BATTLE_GUESS_GOLD_COIN,1,
DROP_SHOP_GUILD_BATTLE_GOLD_5,62005,公会战金币商店5,ITEM_MONSTER_SPLINTER_ALL_4,全阵营SS碎片,1,10,ITEM_GUILD_BATTLE_GUESS_GOLD_COIN,10,
DROP_SHOP_GUILD_BATTLE_GOLD_6,62006,公会战金币商店6,ITEM_OPTIONAL_EGGYRA_ALL_ONE,全阵营可选蛋碎片,1,10,ITEM_GUILD_BATTLE_GUESS_GOLD_COIN,5,
DROP_SHOP_GUILD_BATTLE_GOLD_7,62007,公会战金币商店7,ITEM_SPAR_SUPER_BOX_TICKET,至尊晶石券,1,1,ITEM_GUILD_BATTLE_GUESS_GOLD_COIN,5,
DROP_SHOP_GUILD_BATTLE_GOLD_8,62008,公会战金币商店8,ITEM_GUILD_BATTLE_GUESS_SILVER_COIN,梦罗克银币,1,1000,ITEM_GUILD_BATTLE_GUESS_GOLD_COIN,1,
DROP_SHOP_GUILD_BATTLE_GOLD_9,62009,公会战金币商店9,ITEM_GUILD_BATTLE_GUESS_SILVER_COIN,梦罗克银币,1,5000,ITEM_GUILD_BATTLE_GUESS_GOLD_COIN,5,
