Name:string,_ID,_VALUE,NameKey:loc,#Name:string,isGiant:bool,Hitpoints:decimal,ScaleFactor:decimal,OverWriteAttackSpeed:bool,AttackSpeed:decimal,OverWriteMoveSpeed:bool,MoveSpeed:decimal,PhysicalAttack:obsint,MagicalAttack:obsint,PhysicalArmor:obsint,MagicalArmor:obsint,CriticalHit:obsint,CriticalDamage:obsint,SkillConfig:string,PassiveSkillConfig:string,FollowEffect:id
BOSS_MYSTERY_LADY_TANEE,GLACIER_BOSS_MYSTERY_LADY_TANEE_1,1939,,森林迷宫BOSS,FALSE,4980844,1,FALSE,,FALSE,,19382,19382,1090,1090,500,10000,,Forest_Boss_Mystery_1_1,EFFECT_MVP_HIGH
BOSS_MYSTERY_LADY_TANEE,GLACIER_BOSS_MYSTERY_LADY_TANEE_2,1940,,森林迷宫BOSS,FALSE,6555160,1,FALSE,,FALSE,,33570,33570,1434,1434,500,10000,,Forest_Boss_Mystery_1_2,EFFECT_MVP_HIGH
BOSS_MYSTERY_LADY_TANEE,GLACIER_BOSS_MYSTERY_LADY_TANEE_3,1941,,森林迷宫BOSS,FALSE,9493939,1,FALSE,,FALSE,,70418,70418,2077,2077,500,10000,,Forest_Boss_Mystery_1_3,EFFECT_MVP_HIGH
BOSS_MYSTERY_LADY_TANEE,GLACIER_BOSS_MYSTERY_LADY_TANEE_4,1942,,森林迷宫BOSS,FALSE,16000000,1,FALSE,,FALSE,,200000,200000,3500,3500,500,10000,,Forest_Boss_Mystery_1_4,EFFECT_MVP_HIGH
BOSS_MYSTERY_LADY_TANEE,GLACIER_BOSS_MYSTERY_LADY_TANEE_5,1943,,森林迷宫BOSS,FALSE,56034499,1,FALSE,,FALSE,,80000,80000,1401,1401,1500,10000,,Forest_Boss_Mystery_2_1,EFFECT_MVP_HIGH
BOSS_MYSTERY_LADY_TANEE,GLACIER_BOSS_MYSTERY_LADY_TANEE_6,1944,,森林迷宫BOSS,FALSE,73745548,1,FALSE,,FALSE,,140000,140000,1844,1844,2000,10000,,Forest_Boss_Mystery_2_2,EFFECT_MVP_HIGH
BOSS_MYSTERY_LADY_TANEE,GLACIER_BOSS_MYSTERY_LADY_TANEE_7,1945,,森林迷宫BOSS,FALSE,106806818,1,FALSE,,FALSE,,300000,300000,2670,2670,2500,10000,,Forest_Boss_Mystery_2_3,EFFECT_MVP_HIGH
BOSS_MYSTERY_LADY_TANEE,GLACIER_BOSS_MYSTERY_LADY_TANEE_8,1946,,森林迷宫BOSS,FALSE,180000000,1,FALSE,,FALSE,,1200000,1200000,4500,4500,4500,10000,,Forest_Boss_Mystery_2_4,EFFECT_MVP_HIGH
BOSS_MYSTERY_DARK_ILLUSION,GLACIER_BOSS_MYSTERY_DARK_ILLUSION_1,1947,,森林迷宫2BOSS,FALSE,470000,1,FALSE,,FALSE,,10000,10000,1000,1000,500,10000,Mystery_Boss_Dark_Illusion_Skill_1_1,Mystery_Boss_Dark_Illusion_1_1,EFFECT_MVP_HIGH
BOSS_MYSTERY_DARK_ILLUSION,GLACIER_BOSS_MYSTERY_DARK_ILLUSION_2,1948,,森林迷宫2BOSS,FALSE,810000,1,FALSE,,FALSE,,10000,10000,1500,1500,500,10000,Mystery_Boss_Dark_Illusion_Skill_1_2,Mystery_Boss_Dark_Illusion_1_2,EFFECT_MVP_HIGH
HERO_MINOROUS,GLACIER_BOSS_MYSTERY_PET_2_1,1949,,森林迷宫2BOSS-仆从,FALSE,567000,1,FALSE,,FALSE,,4667,4667,1500,1500,500,10000,,Mystery_Boss_Dark_Illusion_Pet_1,
HERO_OBEAUNE,GLACIER_BOSS_MYSTERY_PET_2_2,1950,,森林迷宫2BOSS-仆从,FALSE,189000,1,FALSE,,FALSE,,9333,9333,500,500,500,10000,,Mystery_Boss_Dark_Illusion_Pet_2,
BOSS_MYSTERY_DARK_ILLUSION,GLACIER_BOSS_MYSTERY_DARK_ILLUSION_3,1951,,森林迷宫2BOSS,FALSE,1690000,2.5,FALSE,,FALSE,,20000,20000,2000,2000,500,10000,Mystery_Boss_Dark_Illusion_Skill_1_3,Mystery_Boss_Dark_Illusion_1_3,EFFECT_MVP_HIGH
HERO_ORK_HERO,GLACIER_BOSS_MYSTERY_PET_3_1,1952,,森林迷宫2BOSS-仆从,FALSE,1577333,1,FALSE,,FALSE,,9333,9333,2500,2500,500,10000,Mystery_Boss_Dark_Illusion_Pet_Skill_3,Mystery_Boss_Dark_Illusion_Pet_3,
HERO_BAPHOMET,GLACIER_BOSS_MYSTERY_PET_3_2,1953,,森林迷宫2BOSS-仆从,FALSE,985833,1,FALSE,,FALSE,,14000,14000,2000,2000,500,10000,Mystery_Boss_Dark_Illusion_Pet_Skill_4,Mystery_Boss_Dark_Illusion_Pet_4,
HERO_DRAKE,GLACIER_BOSS_MYSTERY_PET_3_3,1954,,森林迷宫2BOSS-仆从,FALSE,985833,1,FALSE,,FALSE,,14000,14000,2000,2000,500,10000,Mystery_Boss_Dark_Illusion_Pet_Skill_5,Mystery_Boss_Dark_Illusion_Pet_5,
HERO_PHREEONI,GLACIER_BOSS_MYSTERY_PET_3_4,1955,,森林迷宫2BOSS-仆从,FALSE,394333,1,FALSE,,FALSE,,9333,9333,1500,1500,500,10000,Mystery_Boss_Dark_Illusion_Pet_Skill_6,Mystery_Boss_Dark_Illusion_Pet_6,
BOSS_MYSTERY_DARK_ILLUSION,GLACIER_BOSS_MYSTERY_DARK_ILLUSION_4,1956,,森林迷宫2BOSS,FALSE,4800000,2.5,FALSE,,FALSE,,60000,60000,2500,2500,500,10000,Mystery_Boss_Dark_Illusion_Skill_1_3,Mystery_Boss_Dark_Illusion_1_4,EFFECT_MVP_HIGH
BOSS_MYSTERY_OSIRIS,GLACIER_BOSS_MYSTERY_PET_4_1,1957,,沙漠迷宫困难_5,FALSE,6720000,1,FALSE,,FALSE,,56000,56000,2500,2500,500,10000,,Desert_Relic_Pass_1_06,
BOSS_MYSTERY_GARM,GLACIER_BOSS_MYSTERY_PET_4_2,1958,,冰川迷宫BOSS_4,FALSE,4480000,1,FALSE,,FALSE,,84000,84000,2000,2000,500,10000,,Glacier_Boss_Mystery_1_4,
BOSS_MYSTERY_DARK_ILLUSION,GLACIER_BOSS_MYSTERY_DARK_ILLUSION_5,1959,,森林迷宫2BOSS,FALSE,2910000,1,FALSE,,FALSE,,20000,20000,1500,1500,500,10000,Mystery_Boss_Dark_Illusion_Skill_1_1,Mystery_Boss_Dark_Illusion_2_1,EFFECT_MVP_HIGH
BOSS_MYSTERY_DARK_ILLUSION,GLACIER_BOSS_MYSTERY_DARK_ILLUSION_6,1960,,森林迷宫2BOSS,FALSE,5040000,1,FALSE,,FALSE,,40000,40000,2000,2000,500,10000,Mystery_Boss_Dark_Illusion_Skill_1_2,Mystery_Boss_Dark_Illusion_2_2,EFFECT_MVP_HIGH
HERO_MINOROUS,GLACIER_BOSS_MYSTERY_PET_6_1,1961,,森林迷宫2BOSS-仆从,FALSE,3528000,1,FALSE,,FALSE,,18667,18667,2000,2000,500,10000,,Mystery_Boss_Dark_Illusion_Pet_1,
HERO_OBEAUNE,GLACIER_BOSS_MYSTERY_PET_6_2,1962,,森林迷宫2BOSS-仆从,FALSE,1176000,1,FALSE,,FALSE,,37333,37333,1000,1000,500,10000,,Mystery_Boss_Dark_Illusion_Pet_2,
BOSS_MYSTERY_DARK_ILLUSION,GLACIER_BOSS_MYSTERY_DARK_ILLUSION_7,1963,,森林迷宫2BOSS,FALSE,10560000,2.5,FALSE,,FALSE,,80000,80000,2500,2500,500,10000,Mystery_Boss_Dark_Illusion_Skill_1_3,Mystery_Boss_Dark_Illusion_2_3,EFFECT_MVP_HIGH
HERO_ORK_HERO,GLACIER_BOSS_MYSTERY_PET_7_1,1964,,森林迷宫2BOSS-仆从,FALSE,9856000,1,FALSE,,FALSE,,37333,37333,3000,3000,500,10000,Mystery_Boss_Dark_Illusion_Pet_Skill_3,Mystery_Boss_Dark_Illusion_Pet_3,
HERO_BAPHOMET,GLACIER_BOSS_MYSTERY_PET_7_2,1965,,森林迷宫2BOSS-仆从,FALSE,6160000,1,FALSE,,FALSE,,56000,56000,2500,2500,500,10000,Mystery_Boss_Dark_Illusion_Pet_Skill_4,Mystery_Boss_Dark_Illusion_Pet_4,
HERO_DRAKE,GLACIER_BOSS_MYSTERY_PET_7_3,1966,,森林迷宫2BOSS-仆从,FALSE,6160000,1,FALSE,,FALSE,,56000,56000,2500,2500,500,10000,Mystery_Boss_Dark_Illusion_Pet_Skill_5,Mystery_Boss_Dark_Illusion_Pet_5,
HERO_PHREEONI,GLACIER_BOSS_MYSTERY_PET_7_4,1967,,森林迷宫2BOSS-仆从,FALSE,2464000,1,FALSE,,FALSE,,37333,37333,2000,2000,500,10000,Mystery_Boss_Dark_Illusion_Pet_Skill_6,Mystery_Boss_Dark_Illusion_Pet_6,
BOSS_MYSTERY_DARK_ILLUSION,GLACIER_BOSS_MYSTERY_DARK_ILLUSION_8,1968,,森林迷宫2BOSS,FALSE,30000000,2.5,FALSE,,FALSE,,240000,240000,3000,3000,500,10000,Mystery_Boss_Dark_Illusion_Skill_1_3,Mystery_Boss_Dark_Illusion_2_4,EFFECT_MVP_HIGH
BOSS_MYSTERY_OSIRIS,GLACIER_BOSS_MYSTERY_PET_8_1,1969,,沙漠迷宫困难_20,FALSE,42000000,1,FALSE,,FALSE,,224000,224000,3000,3000,500,10000,,Desert_Relic_Pass_2_06,
BOSS_MYSTERY_GARM,GLACIER_BOSS_MYSTERY_PET_8_2,1970,,冰川迷宫BOSS_8,FALSE,28000000,1,FALSE,,FALSE,,336000,336000,2500,2500,500,10000,,Glacier_Boss_Mystery_2_4,
BACSOJIN,USED_SEABED_RELIC_BACSOJIN_01,1971,,历史_海底迷宫普通_5,FALSE,390000,1.8,FALSE,,FALSE,,3750,3750,1700,1700,500,10000,Seabed_Relic_Test_1_01,Seabed_Relic_Pass_1_01,EFFECT_MVP_LOW
PHREEONI,USED_SEABED_RELIC_PHREEONI_02,1972,,历史_海底迷宫普通_10,FALSE,426000,1.8,FALSE,,FALSE,,7020,7020,2200,2200,500,10000,Seabed_Relic_Test_1_02,Seabed_Relic_Pass_1_02,EFFECT_MVP_LOW
DRAKE,USED_SEABED_RELIC_DRAKE_03,1973,,历史_海底迷宫普通_15,FALSE,1037952,1.8,FALSE,,FALSE,,16320,16320,2500,2000,500,10000,Seabed_Relic_Test_1_03,Seabed_Relic_Pass_1_03,EFFECT_MVP_LOW
TURTLE_GENERAL,USED_SEABED_RELIC_TURTLE_GENERAL_04,1974,,历史_海底迷宫普通_20,FALSE,1678431,1.8,FALSE,,FALSE,,19407,19407,2550,4050,500,10000,Seabed_Relic_Test_1_04,Seabed_Relic_Pass_1_04,EFFECT_MVP_LOW
LOLI_RURI,USED_SEABED_RELIC_LOLI_RURI_01,1975,,历史_海底迷宫普通_5,FALSE,172652,1,FALSE,,FALSE,,2400,2400,945,945,500,10000,Seabed_Relic_Test_1_06,,
MOONLIGHT,USED_SEABED_RELIC_MOONLIGHT_04,1976,,历史_海底迷宫普通_20,FALSE,1678431,1.8,FALSE,,FALSE,,19407,19407,3550,2550,500,10000,Seabed_Relic_Test_1_05,Seabed_Relic_Pass_1_05,EFFECT_MVP_LOW
BACSOJIN,USED_SEABED_RELIC_BACSOJIN_11,1977,,历史_海底迷宫困难（不用）_5,FALSE,1,1.8,FALSE,,FALSE,,1,1,1700,1700,500,10000,Seabed_Relic_Test_2_01,Seabed_Relic_Pass_2_01,EFFECT_MVP_HIGH
PHREEONI,USED_SEABED_RELIC_PHREEONI_12,1978,,历史_海底迷宫困难（不用）_10,FALSE,1,1.8,FALSE,,FALSE,,1,1,2200,2200,500,10000,Seabed_Relic_Test_2_02,Seabed_Relic_Pass_2_02,EFFECT_MVP_HIGH
DRAKE,USED_SEABED_RELIC_DRAKE_13,1979,,历史_海底迷宫困难（不用）_15,FALSE,1,1.8,FALSE,,FALSE,,1,1,2500,2000,500,10000,Seabed_Relic_Test_2_03,Seabed_Relic_Pass_2_03,EFFECT_MVP_HIGH
TURTLE_GENERAL,USED_SEABED_RELIC_TURTLE_GENERAL_14,1980,,历史_海底迷宫困难（不用）_20,FALSE,1,1.8,FALSE,,FALSE,,1,1,2550,4050,500,10000,Seabed_Relic_Test_2_04,Seabed_Relic_Pass_2_04,EFFECT_MVP_HIGH
LOLI_RURI,USED_SEABED_RELIC_LOLI_RURI_11,1981,,历史_海底迷宫困难（不用）_5,FALSE,1,1,FALSE,,FALSE,,1,1,945,945,500,10000,Seabed_Relic_Test_2_06,,
MOONLIGHT,USED_SEABED_RELIC_MOONLIGHT_14,1982,,历史_海底迷宫困难（不用）_20,FALSE,1,1.8,FALSE,,FALSE,,1,1,3550,2550,500,10000,Seabed_Relic_Test_2_05,Seabed_Relic_Pass_2_05,EFFECT_MVP_HIGH
LOLO_RURI,USED_DESERT_RELIC_LOLO_RURI_01,1983,,历史_沙漠迷宫普通_5,FALSE,2655172,1.8,FALSE,,FALSE,,13233,13233,2040,2040,500,10000,Desert_Relic_Test_1_01,Desert_Relic_Pass_1_01,EFFECT_MVP_LOW
ORC_LORD,USED_DESERT_RELIC_ORC_LORD_02,1984,,历史_沙漠迷宫普通_10,FALSE,3111111,1.8,FALSE,,FALSE,,20888,20888,2640,2640,500,10000,Desert_Relic_Test_1_02,Desert_Relic_Pass_1_02,EFFECT_MVP_LOW
TAO_GUNKA,USED_DESERT_RELIC_TAO_GUNKA_03,1985,,历史_沙漠迷宫普通_15,FALSE,4679348,1.8,FALSE,,FALSE,,42366,42366,3000,3000,500,10000,Desert_Relic_Test_1_03,Desert_Relic_Pass_1_03,EFFECT_MVP_LOW
WANDER_MAN,USED_DESERT_RELIC_WANDER_MAN_03,1986,,历史_沙漠迷宫普通_15,FALSE,4679348,1.8,FALSE,,FALSE,,120326,120326,3000,3000,500,10000,Desert_Relic_Test_1_04,Desert_Relic_Pass_1_04,EFFECT_MVP_LOW
BOSS_MYSTERY_OSIRIS,USED_DESERT_RELIC_MYSTERY_OSIRIS_04,1987,,历史_沙漠迷宫普通_20,FALSE,9618333,1,FALSE,,FALSE,,99500,99500,3000,3000,500,10000,,Desert_Relic_Pass_1_05,EFFECT_MVP_LOW
LOLO_RURI,USED_DESERT_RELIC_LOLO_RURI_11,1988,,历史_沙漠迷宫困难（不用）_5,FALSE,1,1.8,FALSE,,FALSE,,1,1,2040,2040,500,10000,Desert_Relic_Test_2_01,Desert_Relic_Pass_2_01,EFFECT_MVP_HIGH
Orc_Hero,USED_DESERT_RELIC_ORC_LORD_12,1989,,历史_沙漠迷宫困难（不用）_10,FALSE,1,1.8,FALSE,,FALSE,,1,1,2640,2640,500,10000,Desert_Relic_Test_2_02,Desert_Relic_Pass_2_02,EFFECT_MVP_HIGH
TAO_GUNKA,USED_DESERT_RELIC_TAO_GUNKA_13,1990,,历史_沙漠迷宫困难（不用）_15,FALSE,1,1.8,FALSE,,FALSE,,1,1,3000,3000,500,10000,Desert_Relic_Test_2_03,Desert_Relic_Pass_2_03,EFFECT_MVP_HIGH
WANDER_MAN,USED_DESERT_RELIC_WANDER_MAN_13,1991,,历史_沙漠迷宫困难（不用）_15,FALSE,1,1.8,FALSE,,FALSE,,1,1,3000,3000,500,10000,Desert_Relic_Test_2_04,Desert_Relic_Pass_2_04,EFFECT_MVP_HIGH
BOSS_MYSTERY_OSIRIS,USED_DESERT_RELIC_MYSTERY_OSIRIS_14,1992,,历史_沙漠迷宫困难（不用）_20,FALSE,1,1,FALSE,,FALSE,,1,1,3000,3000,500,10000,,Desert_Relic_Pass_2_05,EFFECT_MVP_HIGH
BOSS_MYSTERY_GARM,USED_GLACIER_BOSS_MYSTERY_GARM_1,1993,,历史_冰川迷宫BOSS_1,FALSE,3201806,1,FALSE,,FALSE,,5769,5769,1086,1145,500,10000,,Glacier_Boss_Mystery_1_1,EFFECT_MVP_HIGH
BOSS_MYSTERY_GARM,USED_GLACIER_BOSS_MYSTERY_GARM_2,1994,,历史_冰川迷宫BOSS_2,FALSE,3915867,1,FALSE,,FALSE,,6136,6136,1307,1470,500,10000,,Glacier_Boss_Mystery_1_2,EFFECT_MVP_HIGH
BOSS_MYSTERY_GARM,USED_GLACIER_BOSS_MYSTERY_GARM_3,1995,,历史_冰川迷宫BOSS_3,FALSE,5531438,1,FALSE,,FALSE,,10084,10084,1763,2032,500,10000,,Glacier_Boss_Mystery_1_3,EFFECT_MVP_HIGH
BOSS_MYSTERY_GARM,USED_GLACIER_BOSS_MYSTERY_GARM_4,1996,,历史_冰川迷宫BOSS_4,FALSE,7279412,1,FALSE,,FALSE,,14856,14856,2190,2273,500,10000,,Glacier_Boss_Mystery_1_4,EFFECT_MVP_HIGH
BOSS_MYSTERY_GARM,USED_GLACIER_BOSS_MYSTERY_GARM_5,1997,,历史_冰川迷宫BOSS_5,FALSE,1,1,FALSE,,FALSE,,1,1,1086,1145,500,10000,,Glacier_Boss_Mystery_2_1,EFFECT_MVP_HIGH
BOSS_MYSTERY_GARM,USED_GLACIER_BOSS_MYSTERY_GARM_6,1998,,历史_冰川迷宫BOSS_6,FALSE,1,1,FALSE,,FALSE,,1,1,1307,1470,500,10000,,Glacier_Boss_Mystery_2_2,EFFECT_MVP_HIGH
BOSS_MYSTERY_GARM,USED_GLACIER_BOSS_MYSTERY_GARM_7,1999,,历史_冰川迷宫BOSS_7,FALSE,1,1,FALSE,,FALSE,,1,1,1763,2032,500,10000,,Glacier_Boss_Mystery_2_3,EFFECT_MVP_HIGH
BOSS_MYSTERY_GARM,USED_GLACIER_BOSS_MYSTERY_GARM_8,2000,,历史_冰川迷宫BOSS_8,FALSE,1,1,FALSE,,FALSE,,1,1,2190,2273,500,10000,,Glacier_Boss_Mystery_2_4,EFFECT_MVP_HIGH
BOSS_MYSTERY_LADY_TANEE,USED_GLACIER_BOSS_MYSTERY_LADY_TANEE_1,2001,,历史_森林迷宫BOSS,FALSE,4980844,1,FALSE,,FALSE,,19382,19382,1401,1401,1500,10000,,Forest_Boss_Mystery_1_1,EFFECT_MVP_HIGH
BOSS_MYSTERY_LADY_TANEE,USED_GLACIER_BOSS_MYSTERY_LADY_TANEE_2,2002,,历史_森林迷宫BOSS,FALSE,6316791,1,FALSE,,FALSE,,32349,32349,1844,1844,2000,10000,,Forest_Boss_Mystery_1_2,EFFECT_MVP_HIGH
BOSS_MYSTERY_LADY_TANEE,USED_GLACIER_BOSS_MYSTERY_LADY_TANEE_3,2003,,历史_森林迷宫BOSS,FALSE,9038230,1,FALSE,,FALSE,,67038,67038,2670,2670,2500,10000,,Forest_Boss_Mystery_1_3,EFFECT_MVP_HIGH
BOSS_MYSTERY_LADY_TANEE,USED_GLACIER_BOSS_MYSTERY_LADY_TANEE_4,2004,,历史_森林迷宫BOSS,FALSE,15215686,1,FALSE,,FALSE,,190196,190196,4500,4500,4500,10000,,Forest_Boss_Mystery_1_4,EFFECT_MVP_HIGH
BOSS_MYSTERY_LADY_TANEE,USED_GLACIER_BOSS_MYSTERY_LADY_TANEE_5,2005,,历史_森林迷宫BOSS,FALSE,1,1,FALSE,,FALSE,,1,1,1401,1401,500,10000,,Forest_Boss_Mystery_2_1,EFFECT_MVP_HIGH
BOSS_MYSTERY_LADY_TANEE,USED_GLACIER_BOSS_MYSTERY_LADY_TANEE_6,2006,,历史_森林迷宫BOSS,FALSE,1,1,FALSE,,FALSE,,1,1,1844,1844,500,10000,,Forest_Boss_Mystery_2_2,EFFECT_MVP_HIGH
BOSS_MYSTERY_LADY_TANEE,USED_GLACIER_BOSS_MYSTERY_LADY_TANEE_7,2007,,历史_森林迷宫BOSS,FALSE,1,1,FALSE,,FALSE,,1,1,2670,2670,500,10000,,Forest_Boss_Mystery_2_3,EFFECT_MVP_HIGH
BOSS_MYSTERY_LADY_TANEE,USED_GLACIER_BOSS_MYSTERY_LADY_TANEE_8,2008,,历史_森林迷宫BOSS,FALSE,1,1,FALSE,,FALSE,,1,1,4500,4500,500,10000,,Forest_Boss_Mystery_2_4,EFFECT_MVP_HIGH
BOSS_MYSTERY_DARK_ILLUSION,USED_GLACIER_BOSS_MYSTERY_DARK_ILLUSION_1,2009,,历史_森林迷宫2BOSS,FALSE,493500,1,FALSE,,FALSE,,10500,10500,1500,1500,500,10000,Mystery_Boss_Dark_Illusion_Skill_1_1,Mystery_Boss_Dark_Illusion_1_1,EFFECT_MVP_HIGH
BOSS_MYSTERY_DARK_ILLUSION,USED_GLACIER_BOSS_MYSTERY_DARK_ILLUSION_2,2010,,历史_森林迷宫2BOSS,FALSE,883636,1,FALSE,,FALSE,,10909,10909,2000,2000,500,10000,Mystery_Boss_Dark_Illusion_Skill_1_2,Mystery_Boss_Dark_Illusion_1_2,EFFECT_MVP_HIGH
HERO_MINOROUS,USED_GLACIER_BOSS_MYSTERY_PET_2_1,2011,,历史_森林迷宫2BOSS-仆从,FALSE,618545,1,FALSE,,FALSE,,5091,5091,2000,2000,500,10000,,Mystery_Boss_Dark_Illusion_Pet_1,
HERO_OBEAUNE,USED_GLACIER_BOSS_MYSTERY_PET_2_2,2012,,历史_森林迷宫2BOSS-仆从,FALSE,206182,1,FALSE,,FALSE,,10181,10181,1000,1000,500,10000,,Mystery_Boss_Dark_Illusion_Pet_2,
BOSS_MYSTERY_DARK_ILLUSION,USED_GLACIER_BOSS_MYSTERY_DARK_ILLUSION_3,2013,,历史_森林迷宫2BOSS,FALSE,1852240,2.5,FALSE,,FALSE,,21920,21920,2500,2500,500,10000,Mystery_Boss_Dark_Illusion_Skill_1_3,Mystery_Boss_Dark_Illusion_1_3,EFFECT_MVP_HIGH
HERO_ORK_HERO,USED_GLACIER_BOSS_MYSTERY_PET_3_1,2014,,历史_森林迷宫2BOSS-仆从,FALSE,1728757,1,FALSE,,FALSE,,10229,10229,3000,3000,500,10000,Mystery_Boss_Dark_Illusion_Pet_Skill_3,Mystery_Boss_Dark_Illusion_Pet_3,
HERO_BAPHOMET,USED_GLACIER_BOSS_MYSTERY_PET_3_2,2015,,历史_森林迷宫2BOSS-仆从,FALSE,1080473,1,FALSE,,FALSE,,15344,15344,2500,2500,500,10000,Mystery_Boss_Dark_Illusion_Pet_Skill_4,Mystery_Boss_Dark_Illusion_Pet_4,
HERO_DRAKE,USED_GLACIER_BOSS_MYSTERY_PET_3_3,2016,,历史_森林迷宫2BOSS-仆从,FALSE,1080473,1,FALSE,,FALSE,,15344,15344,2500,2500,500,10000,Mystery_Boss_Dark_Illusion_Pet_Skill_5,Mystery_Boss_Dark_Illusion_Pet_5,
HERO_PHREEONI,USED_GLACIER_BOSS_MYSTERY_PET_3_4,2017,,历史_森林迷宫2BOSS-仆从,FALSE,432189,1,FALSE,,FALSE,,10229,10229,2000,2000,500,10000,Mystery_Boss_Dark_Illusion_Pet_Skill_6,Mystery_Boss_Dark_Illusion_Pet_6,
BOSS_MYSTERY_DARK_ILLUSION,USED_GLACIER_BOSS_MYSTERY_DARK_ILLUSION_4,2018,,历史_森林迷宫2BOSS,FALSE,5247059,2.5,FALSE,,FALSE,,65588,65588,3000,3000,500,10000,Mystery_Boss_Dark_Illusion_Skill_1_3,Mystery_Boss_Dark_Illusion_1_4,EFFECT_MVP_HIGH
BOSS_MYSTERY_OSIRIS,USED_GLACIER_BOSS_MYSTERY_PET_4_1,2019,,历史_沙漠迷宫困难（不用）_5,FALSE,7345882,1,FALSE,,FALSE,,61216,61216,3000,3000,500,10000,,Desert_Relic_Pass_1_06,
BOSS_MYSTERY_GARM,USED_GLACIER_BOSS_MYSTERY_PET_4_2,2020,,历史_冰川迷宫BOSS_4,FALSE,4897255,1,FALSE,,FALSE,,91824,91824,2500,2500,500,10000,,Glacier_Boss_Mystery_1_4,
BOSS_MYSTERY_DARK_ILLUSION,USED_GLACIER_BOSS_MYSTERY_DARK_ILLUSION_5,2021,,历史_森林迷宫2BOSS,FALSE,1,1,FALSE,,FALSE,,1,1,1500,1500,500,10000,Mystery_Boss_Dark_Illusion_Skill_1_1,Mystery_Boss_Dark_Illusion_2_1,EFFECT_MVP_HIGH
BOSS_MYSTERY_DARK_ILLUSION,USED_GLACIER_BOSS_MYSTERY_DARK_ILLUSION_6,2022,,历史_森林迷宫2BOSS,FALSE,1,1,FALSE,,FALSE,,1,1,2000,2000,500,10000,Mystery_Boss_Dark_Illusion_Skill_1_2,Mystery_Boss_Dark_Illusion_2_2,EFFECT_MVP_HIGH
HERO_MINOROUS,USED_GLACIER_BOSS_MYSTERY_PET_6_1,2023,,历史_森林迷宫2BOSS-仆从,FALSE,1,1,FALSE,,FALSE,,1,1,2000,2000,500,10000,,Mystery_Boss_Dark_Illusion_Pet_1,
HERO_OBEAUNE,USED_GLACIER_BOSS_MYSTERY_PET_6_2,2024,,历史_森林迷宫2BOSS-仆从,FALSE,1,1,FALSE,,FALSE,,1,1,1000,1000,500,10000,,Mystery_Boss_Dark_Illusion_Pet_2,
BOSS_MYSTERY_DARK_ILLUSION,USED_GLACIER_BOSS_MYSTERY_DARK_ILLUSION_7,2025,,历史_森林迷宫2BOSS,FALSE,1,2.5,FALSE,,FALSE,,1,1,2500,2500,500,10000,Mystery_Boss_Dark_Illusion_Skill_1_3,Mystery_Boss_Dark_Illusion_2_3,EFFECT_MVP_HIGH
HERO_ORK_HERO,USED_GLACIER_BOSS_MYSTERY_PET_7_1,2026,,历史_森林迷宫2BOSS-仆从,FALSE,1,1,FALSE,,FALSE,,1,1,3000,3000,500,10000,Mystery_Boss_Dark_Illusion_Pet_Skill_3,Mystery_Boss_Dark_Illusion_Pet_3,
HERO_BAPHOMET,USED_GLACIER_BOSS_MYSTERY_PET_7_2,2027,,历史_森林迷宫2BOSS-仆从,FALSE,1,1,FALSE,,FALSE,,1,1,2500,2500,500,10000,Mystery_Boss_Dark_Illusion_Pet_Skill_4,Mystery_Boss_Dark_Illusion_Pet_4,
HERO_DRAKE,USED_GLACIER_BOSS_MYSTERY_PET_7_3,2028,,历史_森林迷宫2BOSS-仆从,FALSE,1,1,FALSE,,FALSE,,1,1,2500,2500,500,10000,Mystery_Boss_Dark_Illusion_Pet_Skill_5,Mystery_Boss_Dark_Illusion_Pet_5,
HERO_PHREEONI,USED_GLACIER_BOSS_MYSTERY_PET_7_4,2029,,历史_森林迷宫2BOSS-仆从,FALSE,1,1,FALSE,,FALSE,,1,1,2000,2000,500,10000,Mystery_Boss_Dark_Illusion_Pet_Skill_6,Mystery_Boss_Dark_Illusion_Pet_6,
BOSS_MYSTERY_DARK_ILLUSION,USED_GLACIER_BOSS_MYSTERY_DARK_ILLUSION_8,2030,,历史_森林迷宫2BOSS,FALSE,1,2.5,FALSE,,FALSE,,1,1,3000,3000,500,10000,Mystery_Boss_Dark_Illusion_Skill_1_3,Mystery_Boss_Dark_Illusion_2_4,EFFECT_MVP_HIGH
BOSS_MYSTERY_OSIRIS,USED_GLACIER_BOSS_MYSTERY_PET_8_1,2031,,历史_沙漠迷宫困难（不用）_20,FALSE,1,1,FALSE,,FALSE,,1,1,3000,3000,500,10000,,Desert_Relic_Pass_2_06,
BOSS_MYSTERY_GARM,USED_GLACIER_BOSS_MYSTERY_PET_8_2,2032,,历史_冰川迷宫BOSS_8,FALSE,1,1,FALSE,,FALSE,,1,1,2500,2500,500,10000,,Glacier_Boss_Mystery_2_4,
