_ID,_VALUE,LastLevel:int,NameKey:loc,#Name:string,DesKey:loc,EnemyComatEff:int,OpenOurSquare:bool,OurSquare:int,OpenEnemySquare:bool,EnemySquare:int,MapLevelGrade:int,MapLevelPower:int,Recommend:int,AiSkillPointAddRate:decimal,PlayerSkillPointAddRate:decimal,AiStartSkillPoint:int,PlayerStartSkillPoint:int,BGM:id,IsSignificantBattle:bool,LevelType:string,NumOfTime:int,OutputHeroExp:int,OutputHeroGold:int,OutputBattleSoul:int,OutputTeamExp:int,AutoBattleDrop:int[][],FirstReward:id,FirstRewardNumber:int,OutputItem1:id,OutputItem1Num:int,OutputItem1Percentage:decimal,OutputItem2:id,OutputItem2Num:int,OutputItem2Percentage:decimal,OutputItem3:id,OutputItem3Num:int,OutputItem3Percentage:decimal,OutputItem4:id,OutputItem4Num:int,OutputItem4Percentage:decimal,OutputItem5:id,OutputItem5Num:int,OutputItem5Percentage:decimal,MapFileName:string,PlayerFileName:string,BattleScene:string,StartBattleCutscene:id,EnterBattleCutscene:id,RecommendedLevel:int,LevelReward:id,LevelRewardNum:int,IsBossLevel:bool,IsEndPoint:bool,JammingRule:string,OnHookScene:string,OnHookBGM:id
LEVEL_GUILD_TOWER_1648,71648,,,公会爬塔1648,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_03,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1649,71649,,,公会爬塔1649,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_04,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1650,71650,,,公会爬塔1650,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_05,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1651,71651,,,公会爬塔1651,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_06,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1652,71652,,,公会爬塔1652,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_07,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1653,71653,,,公会爬塔1653,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_08,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1654,71654,,,公会爬塔1654,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_09,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1655,71655,,,公会爬塔1655,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_10,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1656,71656,,,公会爬塔1656,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_11,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1657,71657,,,公会爬塔1657,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_12,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1658,71658,,,公会爬塔1658,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_13,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1659,71659,,,公会爬塔1659,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_14,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1660,71660,,,公会爬塔1660,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_15,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1661,71661,,,公会爬塔1661,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_16,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1662,71662,,,公会爬塔1662,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_17,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1663,71663,,,公会爬塔1663,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_18,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1664,71664,,,公会爬塔1664,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_19,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1665,71665,,,公会爬塔1665,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_20,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1666,71666,,,公会爬塔1666,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_21,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1667,71667,,,公会爬塔1667,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_22,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1668,71668,,,公会爬塔1668,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_23,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1669,71669,,,公会爬塔1669,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_24,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1670,71670,,,公会爬塔1670,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_25,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1671,71671,,,公会爬塔1671,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_26,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1672,71672,,,公会爬塔1672,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_27,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1673,71673,,,公会爬塔1673,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_28,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1674,71674,,,公会爬塔1674,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_29,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1675,71675,,,公会爬塔1675,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_30,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1676,71676,,,公会爬塔1676,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_31,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1677,71677,,,公会爬塔1677,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_32,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1678,71678,,,公会爬塔1678,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_33,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1679,71679,,,公会爬塔1679,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_34,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1680,71680,,,公会爬塔1680,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_35,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1681,71681,,,公会爬塔1681,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_36,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1682,71682,,,公会爬塔1682,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_37,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1683,71683,,,公会爬塔1683,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_38,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1684,71684,,,公会爬塔1684,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_39,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1685,71685,,,公会爬塔1685,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_40,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1686,71686,,,公会爬塔1686,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_41,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1687,71687,,,公会爬塔1687,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_42,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1688,71688,,,公会爬塔1688,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_43,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1689,71689,,,公会爬塔1689,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_44,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1690,71690,,,公会爬塔1690,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_45,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1691,71691,,,公会爬塔1691,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_46,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1692,71692,,,公会爬塔1692,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_47,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1693,71693,,,公会爬塔1693,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_48,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1694,71694,,,公会爬塔1694,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_49,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1695,71695,,,公会爬塔1695,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_50,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1696,71696,,,公会爬塔1696,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_51,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1697,71697,,,公会爬塔1697,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_52,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1698,71698,,,公会爬塔1698,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_53,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1699,71699,,,公会爬塔1699,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_54,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1700,71700,,,公会爬塔1700,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_32_55,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1701,71701,,,公会爬塔1701,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_01,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1702,71702,,,公会爬塔1702,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_02,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1703,71703,,,公会爬塔1703,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_03,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1704,71704,,,公会爬塔1704,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_04,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1705,71705,,,公会爬塔1705,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_05,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1706,71706,,,公会爬塔1706,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_06,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1707,71707,,,公会爬塔1707,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_07,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1708,71708,,,公会爬塔1708,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_08,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1709,71709,,,公会爬塔1709,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_09,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1710,71710,,,公会爬塔1710,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_10,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1711,71711,,,公会爬塔1711,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_11,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1712,71712,,,公会爬塔1712,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_12,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1713,71713,,,公会爬塔1713,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_13,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1714,71714,,,公会爬塔1714,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_14,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1715,71715,,,公会爬塔1715,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_15,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1716,71716,,,公会爬塔1716,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_16,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1717,71717,,,公会爬塔1717,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_17,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1718,71718,,,公会爬塔1718,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_18,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1719,71719,,,公会爬塔1719,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_19,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1720,71720,,,公会爬塔1720,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_20,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1721,71721,,,公会爬塔1721,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_21,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1722,71722,,,公会爬塔1722,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_22,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1723,71723,,,公会爬塔1723,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_23,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1724,71724,,,公会爬塔1724,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_24,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1725,71725,,,公会爬塔1725,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_25,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1726,71726,,,公会爬塔1726,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_26,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1727,71727,,,公会爬塔1727,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_27,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1728,71728,,,公会爬塔1728,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_28,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1729,71729,,,公会爬塔1729,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_29,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1730,71730,,,公会爬塔1730,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_30,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1731,71731,,,公会爬塔1731,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_31,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1732,71732,,,公会爬塔1732,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_32,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1733,71733,,,公会爬塔1733,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_33,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1734,71734,,,公会爬塔1734,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_34,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1735,71735,,,公会爬塔1735,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_35,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1736,71736,,,公会爬塔1736,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_36,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1737,71737,,,公会爬塔1737,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_37,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1738,71738,,,公会爬塔1738,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_38,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1739,71739,,,公会爬塔1739,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_39,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1740,71740,,,公会爬塔1740,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_40,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1741,71741,,,公会爬塔1741,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_41,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1742,71742,,,公会爬塔1742,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_42,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1743,71743,,,公会爬塔1743,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_43,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1744,71744,,,公会爬塔1744,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_44,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1745,71745,,,公会爬塔1745,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_45,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1746,71746,,,公会爬塔1746,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_46,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1747,71747,,,公会爬塔1747,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_47,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1748,71748,,,公会爬塔1748,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_48,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1749,71749,,,公会爬塔1749,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_49,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1750,71750,,,公会爬塔1750,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_50,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1751,71751,,,公会爬塔1751,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_51,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1752,71752,,,公会爬塔1752,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_52,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1753,71753,,,公会爬塔1753,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_53,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1754,71754,,,公会爬塔1754,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_54,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1755,71755,,,公会爬塔1755,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_33_55,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1756,71756,,,公会爬塔1756,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_34_01,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1757,71757,,,公会爬塔1757,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_34_02,,battle_010,,,,,,,,,,
LEVEL_GUILD_TOWER_1758,71758,,,公会爬塔1758,,,,,,,,,,1,1,2,2,BGM_BATTLE,,guildtower,,0,0,0,,,,,,,,,,,,,,,,,,,,Guild_Tower_34_03,,battle_010,,,,,,,,,,
