_ID,_VALUE,#EffectComment:string,EffectNameLoc:loc[],EffectDesLoc:loc[],EffectDetailDesLoc:loc[],EffectIcon:string[],EffectRarity:string[],TargetTeam:string[],TargetTeamNum:int[],TargetUnitType:string[],TargetUnitNum:int[],EffectType:string[],EffectRoundType:string[],EffectRoundNumber:int[],FxPlayType:string[],Camp:string[],TriggerRound:int[],EffectBattle:bool[],EffectMVP:bool[],BuffType:string[],EffectAttackAnimation:string[],Delay:int[],FxPath:string[],FxDuration:int[],SFX:id[],#EffectPara1Name:string,EffectPara1:int[],#EffectPara2Name:string[],EffectPara2:int[],#EffectPara3Name:string,EffectPara3:int[],#EffectPara4Name:string,EffectPara4:int[],#EffectPara5Name:string,EffectPara5:int[],UPItem:id[],UPItemNumber:int[],ParaStr:string[]
DUNGEON_EFFECT_POSTWAR_BLACK_ATK_MATK_2,40019,黑阵营物攻和魔攻提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_BLACK_ATK_MATK_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_BLACK_ATK_MATK_2,LOC_NONE,ICON_Relic_Black_ATK_MATK_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Black,1,TRUE,FALSE,IncreaseCampPhysicalMagicalAttackRule,,0,,,,,200,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_WHITE_ATK_MATK_1,40020,白阵营物攻和魔攻提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_WHITE_ATK_MATK_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_WHITE_ATK_MATK_1,LOC_NONE,ICON_Relic_White_ATK_MATK_01,Normal,Friendly,99,,,RELIC,Battle,-1,,White,1,TRUE,FALSE,IncreaseCampPhysicalMagicalAttackRule,,0,,,,,100,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_WHITE_ATK_MATK_2,40021,白阵营物攻和魔攻提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_WHITE_ATK_MATK_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_WHITE_ATK_MATK_2,LOC_NONE,ICON_Relic_White_ATK_MATK_01,Normal,Friendly,99,,,RELIC,Battle,-1,,White,1,TRUE,FALSE,IncreaseCampPhysicalMagicalAttackRule,,0,,,,,200,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_SCISSORS_PHYSDMG_MAGICDMG_1,40022,剪刀阵营物伤和魔伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_SCISSORS_PHYSDMG_MAGICDMG_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_SCISSORS_PHYSDMG_MAGICDMG_1,LOC_NONE,ICON_Relic_Scissors_PhysDMG_MagicDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Scissors,1,TRUE,FALSE,IncreaseCampPhysicalMagicalDamageRule,,0,,,,,80,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_SCISSORS_PHYSDMG_MAGICDMG_2,40023,剪刀阵营物伤和魔伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_SCISSORS_PHYSDMG_MAGICDMG_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_SCISSORS_PHYSDMG_MAGICDMG_2,LOC_NONE,ICON_Relic_Scissors_PhysDMG_MagicDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Scissors,1,TRUE,FALSE,IncreaseCampPhysicalMagicalDamageRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_CLOTH_PHYSDMG_MAGICDMG_1,40024,布阵营物伤和魔伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_CLOTH_PHYSDMG_MAGICDMG_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_CLOTH_PHYSDMG_MAGICDMG_1,LOC_NONE,ICON_Relic_Cloth_PhysDMG_MagicDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Paper,1,TRUE,FALSE,IncreaseCampPhysicalMagicalDamageRule,,0,,,,,80,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_CLOTH_PHYSDMG_MAGICDMG_2,40025,布阵营物伤和魔伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_CLOTH_PHYSDMG_MAGICDMG_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_CLOTH_PHYSDMG_MAGICDMG_2,LOC_NONE,ICON_Relic_Cloth_PhysDMG_MagicDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Paper,1,TRUE,FALSE,IncreaseCampPhysicalMagicalDamageRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_STONE_PHYSDMG_MAGICDMG_1,40026,石头阵营物伤和魔伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_STONE_PHYSDMG_MAGICDMG_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_STONE_PHYSDMG_MAGICDMG_1,LOC_NONE,ICON_Relic_Stone_PhysDMG_MagicDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Rock,1,TRUE,FALSE,IncreaseCampPhysicalMagicalDamageRule,,0,,,,,80,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_STONE_PHYSDMG_MAGICDMG_2,40027,石头阵营物伤和魔伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_STONE_PHYSDMG_MAGICDMG_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_STONE_PHYSDMG_MAGICDMG_2,LOC_NONE,ICON_Relic_Stone_PhysDMG_MagicDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Rock,1,TRUE,FALSE,IncreaseCampPhysicalMagicalDamageRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_BLACK_PHYSDMG_MAGICDMG_1,40028,黑阵营物伤和魔伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_BLACK_PHYSDMG_MAGICDMG_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_BLACK_PHYSDMG_MAGICDMG_1,LOC_NONE,ICON_Relic_Black_PhysDMG_MagicDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Black,1,TRUE,FALSE,IncreaseCampPhysicalMagicalDamageRule,,0,,,,,80,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_BLACK_PHYSDMG_MAGICDMG_2,40029,黑阵营物伤和魔伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_BLACK_PHYSDMG_MAGICDMG_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_BLACK_PHYSDMG_MAGICDMG_2,LOC_NONE,ICON_Relic_Black_PhysDMG_MagicDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Black,1,TRUE,FALSE,IncreaseCampPhysicalMagicalDamageRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_WHITE_PHYSDMG_MAGICDMG_1,40030,白阵营物伤和魔伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_WHITE_PHYSDMG_MAGICDMG_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_WHITE_PHYSDMG_MAGICDMG_1,LOC_NONE,ICON_Relic_White_PhysDMG_MagicDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,White,1,TRUE,FALSE,IncreaseCampPhysicalMagicalDamageRule,,0,,,,,80,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_WHITE_PHYSDMG_MAGICDMG_2,40031,白阵营物伤和魔伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_WHITE_PHYSDMG_MAGICDMG_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_WHITE_PHYSDMG_MAGICDMG_2,LOC_NONE,ICON_Relic_White_PhysDMG_MagicDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,White,1,TRUE,FALSE,IncreaseCampPhysicalMagicalDamageRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_SCISSORS_INCOMINGPHYSDMGREDUCE_1,40032,剪刀阵营物理减伤提高-受伤下降,LOC_DUNGEON_EFFECT_NAME_POSTWAR_SCISSORS_INCOMINGPHYSDMGREDUCE_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_SCISSORS_INCOMINGPHYSDMGREDUCE_1,LOC_NONE,ICON_Relic_Scissors_IncominGphysDmgreduce_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Scissors,1,TRUE,FALSE,DecreaseCampPhysicalHurtRule,,0,,,,,80,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_SCISSORS_INCOMINGPHYSDMGREDUCE_2,40033,剪刀阵营物理减伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_SCISSORS_INCOMINGPHYSDMGREDUCE_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_SCISSORS_INCOMINGPHYSDMGREDUCE_2,LOC_NONE,ICON_Relic_Scissors_IncominGphysDmgreduce_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Scissors,1,TRUE,FALSE,DecreaseCampPhysicalHurtRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_CLOTH_INCOMINGPHYSDMGREDUCE_1,40034,布阵营物理减伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_CLOTH_INCOMINGPHYSDMGREDUCE_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_CLOTH_INCOMINGPHYSDMGREDUCE_1,LOC_NONE,ICON_Relic_Cloth_IncominGphysDmgreduce_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Paper,1,TRUE,FALSE,DecreaseCampPhysicalHurtRule,,0,,,,,80,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_CLOTH_INCOMINGPHYSDMGREDUCE_2,40035,布阵营物理减伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_CLOTH_INCOMINGPHYSDMGREDUCE_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_CLOTH_INCOMINGPHYSDMGREDUCE_2,LOC_NONE,ICON_Relic_Cloth_IncominGphysDmgreduce_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Paper,1,TRUE,FALSE,DecreaseCampPhysicalHurtRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_STONE_INCOMINGPHYSDMGREDUCE_1,40036,石头阵营物理减伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_STONE_INCOMINGPHYSDMGREDUCE_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_STONE_INCOMINGPHYSDMGREDUCE_1,LOC_NONE,ICON_Relic_Stone_IncominGphysDmgreduce_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Rock,1,TRUE,FALSE,DecreaseCampPhysicalHurtRule,,0,,,,,80,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_STONE_INCOMINGPHYSDMGREDUCE_2,40037,石头阵营物理减伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_STONE_INCOMINGPHYSDMGREDUCE_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_STONE_INCOMINGPHYSDMGREDUCE_2,LOC_NONE,ICON_Relic_Stone_IncominGphysDmgreduce_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Rock,1,TRUE,FALSE,DecreaseCampPhysicalHurtRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_BLACK_INCOMINGPHYSDMGREDUCE_1,40038,黑阵营物理减伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_BLACK_INCOMINGPHYSDMGREDUCE_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_BLACK_INCOMINGPHYSDMGREDUCE_1,LOC_NONE,ICON_Relic_Black_IncominGphysDmgreduce_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Black,1,TRUE,FALSE,DecreaseCampPhysicalHurtRule,,0,,,,,80,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_BLACK_INCOMINGPHYSDMGREDUCE_2,40039,黑阵营物理减伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_BLACK_INCOMINGPHYSDMGREDUCE_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_BLACK_INCOMINGPHYSDMGREDUCE_2,LOC_NONE,ICON_Relic_Black_IncominGphysDmgreduce_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Black,1,TRUE,FALSE,DecreaseCampPhysicalHurtRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_WHITE_INCOMINGPHYSDMGREDUCE_1,40040,白阵营物理减伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_WHITE_INCOMINGPHYSDMGREDUCE_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_WHITE_INCOMINGPHYSDMGREDUCE_1,LOC_NONE,ICON_Relic_White_IncominGphysDmgreduce_01,Normal,Friendly,99,,,RELIC,Battle,-1,,White,1,TRUE,FALSE,DecreaseCampPhysicalHurtRule,,0,,,,,80,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_WHITE_INCOMINGPHYSDMGREDUCE_2,40041,白阵营物理减伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_WHITE_INCOMINGPHYSDMGREDUCE_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_WHITE_INCOMINGPHYSDMGREDUCE_2,LOC_NONE,ICON_Relic_White_IncominGphysDmgreduce_01,Normal,Friendly,99,,,RELIC,Battle,-1,,White,1,TRUE,FALSE,DecreaseCampPhysicalHurtRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_SCISSORS_INCOMINGMAGICDMGREDUCE_1,40042,剪刀阵营魔法减伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_SCISSORS_INCOMINGMAGICDMGREDUCE_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_SCISSORS_INCOMINGMAGICDMGREDUCE_1,LOC_NONE,ICON_Relic_Scissors_IncominGmagicDgreduce_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Scissors,1,TRUE,FALSE,DecreaseCampMagicalHurtRule,,0,,,,,80,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_SCISSORS_INCOMINGMAGICDMGREDUCE_2,40043,剪刀阵营魔法减伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_SCISSORS_INCOMINGMAGICDMGREDUCE_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_SCISSORS_INCOMINGMAGICDMGREDUCE_2,LOC_NONE,ICON_Relic_Scissors_IncominGmagicDgreduce_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Scissors,1,TRUE,FALSE,DecreaseCampMagicalHurtRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_CLOTH_INCOMINGMAGICDMGREDUCE_1,40044,布阵营魔法减伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_CLOTH_INCOMINGMAGICDMGREDUCE_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_CLOTH_INCOMINGMAGICDMGREDUCE_1,LOC_NONE,ICON_Relic_Cloth_IncominGmagicDgreduce_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Paper,1,TRUE,FALSE,DecreaseCampMagicalHurtRule,,0,,,,,80,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_CLOTH_INCOMINGMAGICDMGREDUCE_2,40045,布阵营魔法减伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_CLOTH_INCOMINGMAGICDMGREDUCE_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_CLOTH_INCOMINGMAGICDMGREDUCE_2,LOC_NONE,ICON_Relic_Cloth_IncominGmagicDgreduce_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Paper,1,TRUE,FALSE,DecreaseCampMagicalHurtRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_STONE_INCOMINGMAGICDMGREDUCE_1,40046,石头阵营魔法减伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_STONE_INCOMINGMAGICDMGREDUCE_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_STONE_INCOMINGMAGICDMGREDUCE_1,LOC_NONE,ICON_Relic_Stone_IncominGmagicDgreduce_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Rock,1,TRUE,FALSE,DecreaseCampMagicalHurtRule,,0,,,,,80,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_STONE_INCOMINGMAGICDMGREDUCE_2,40047,石头阵营魔法减伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_STONE_INCOMINGMAGICDMGREDUCE_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_STONE_INCOMINGMAGICDMGREDUCE_2,LOC_NONE,ICON_Relic_Stone_IncominGmagicDgreduce_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Rock,1,TRUE,FALSE,DecreaseCampMagicalHurtRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_BLACK_INCOMINGMAGICDMGREDUCE_1,40048,黑阵营魔法减伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_BLACK_INCOMINGMAGICDMGREDUCE_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_BLACK_INCOMINGMAGICDMGREDUCE_1,LOC_NONE,ICON_Relic_Black_IncominGmagicDgreduce_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Black,1,TRUE,FALSE,DecreaseCampMagicalHurtRule,,0,,,,,80,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_BLACK_INCOMINGMAGICDMGREDUCE_2,40049,黑阵营魔法减伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_BLACK_INCOMINGMAGICDMGREDUCE_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_BLACK_INCOMINGMAGICDMGREDUCE_2,LOC_NONE,ICON_Relic_Black_IncominGmagicDgreduce_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Black,1,TRUE,FALSE,DecreaseCampMagicalHurtRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_WHITE_INCOMINGMAGICDMGREDUCE_1,40050,白阵营魔法减伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_WHITE_INCOMINGMAGICDMGREDUCE_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_WHITE_INCOMINGMAGICDMGREDUCE_1,LOC_NONE,ICON_Relic_White_IncominGmagicDgreduce_01,Normal,Friendly,99,,,RELIC,Battle,-1,,White,1,TRUE,FALSE,DecreaseCampMagicalHurtRule,,0,,,,,80,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_WHITE_INCOMINGMAGICDMGREDUCE_2,40051,白阵营魔法减伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_WHITE_INCOMINGMAGICDMGREDUCE_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_WHITE_INCOMINGMAGICDMGREDUCE_2,LOC_NONE,ICON_Relic_White_IncominGmagicDgreduce_01,Normal,Friendly,99,,,RELIC,Battle,-1,,White,1,TRUE,FALSE,DecreaseCampMagicalHurtRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_SCISSORS_SKILLDMG_1,40052,剪刀阵营技能伤害提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_SCISSORS_SKILLDMG_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_SCISSORS_SKILLDMG_1,LOC_NONE,ICON_Relic_Scissors_SkillDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Scissors,1,TRUE,FALSE,IncreaseCampSkillDamageRule,,0,,,,,80,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_SCISSORS_SKILLDMG_2,40053,剪刀阵营技能伤害提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_SCISSORS_SKILLDMG_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_SCISSORS_SKILLDMG_2,LOC_NONE,ICON_Relic_Scissors_SkillDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Scissors,1,TRUE,FALSE,IncreaseCampSkillDamageRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_CLOTH_SKILLDMG_1,40054,布阵营技能伤害提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_CLOTH_SKILLDMG_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_CLOTH_SKILLDMG_1,LOC_NONE,ICON_Relic_Cloth_SkillDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Paper,1,TRUE,FALSE,IncreaseCampSkillDamageRule,,0,,,,,80,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_CLOTH_SKILLDMG_2,40055,布阵营技能伤害提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_CLOTH_SKILLDMG_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_CLOTH_SKILLDMG_2,LOC_NONE,ICON_Relic_Cloth_SkillDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Paper,1,TRUE,FALSE,IncreaseCampSkillDamageRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_STONE_SKILLDMG_1,40056,石头阵营技能伤害提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_STONE_SKILLDMG_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_STONE_SKILLDMG_1,LOC_NONE,ICON_Relic_Stone_SkillDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Rock,1,TRUE,FALSE,IncreaseCampSkillDamageRule,,0,,,,,80,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_STONE_SKILLDMG_2,40057,石头阵营技能伤害提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_STONE_SKILLDMG_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_STONE_SKILLDMG_2,LOC_NONE,ICON_Relic_Stone_SkillDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Rock,1,TRUE,FALSE,IncreaseCampSkillDamageRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_BLACK_SKILLDMG_1,40058,黑阵营技能伤害提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_BLACK_SKILLDMG_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_BLACK_SKILLDMG_1,LOC_NONE,ICON_Relic_Black_SkillDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Black,1,TRUE,FALSE,IncreaseCampSkillDamageRule,,0,,,,,80,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_BLACK_SKILLDMG_2,40059,黑阵营技能伤害提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_BLACK_SKILLDMG_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_BLACK_SKILLDMG_2,LOC_NONE,ICON_Relic_Black_SkillDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,Black,1,TRUE,FALSE,IncreaseCampSkillDamageRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_WHITE_SKILLDMG_1,40060,白阵营技能伤害提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_WHITE_SKILLDMG_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_WHITE_SKILLDMG_1,LOC_NONE,ICON_Relic_White_SkillDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,White,1,TRUE,FALSE,IncreaseCampSkillDamageRule,,0,,,,,80,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_WHITE_SKILLDMG_2,40061,白阵营技能伤害提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_WHITE_SKILLDMG_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_WHITE_SKILLDMG_2,LOC_NONE,ICON_Relic_White_SkillDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,White,1,TRUE,FALSE,IncreaseCampSkillDamageRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_ALL_CRTDMG_1,40062,全体暴击伤害提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_ALL_CRTDMG_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_ALL_CRTDMG_1,LOC_NONE,ICON_Relic_All_CrtDMG_01,Normal,Friendly,99,,,RELIC,Battle,-1,,All,1,TRUE,FALSE,IncreaseCriticalDamageRule,,0,,,,,200,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_ALL_DEFREDUCTION_1,40063,全体物理穿透提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_ALL_DEFREDUCTION_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_ALL_DEFREDUCTION_1,LOC_NONE,ICON_Relic_All_Defreduction_01,Rare,Friendly,99,,,RELIC,Battle,-1,,All,1,TRUE,FALSE,IncreasePhysicalArmorIgnoreRule,,0,,,,,1000,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_ALL_MDEFREDUCTION_1,40064,全体魔法穿透提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_ALL_MDEFREDUCTION_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_ALL_MDEFREDUCTION_1,LOC_NONE,ICON_Relic_All_MDefreduction_01,Rare,Friendly,99,,,RELIC,Battle,-1,,All,1,TRUE,FALSE,IncreaseMagicalArmorIgnoreRule,,0,,,,,1000,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_ALL_ATKSPD_1,40065,全体攻击速度提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_ALL_ATKSPD_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_ALL_ATKSPD_1,LOC_NONE,ICON_Relic_All_ATKspd_01,Rare,Friendly,99,,,RELIC,Battle,-1,,All,1,TRUE,FALSE,IncreaseAttackSpeedRule,,0,,,,,100,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_ALL_ATK_1,40066,全体物攻提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_ALL_ATK_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_ALL_ATK_1,LOC_NONE,ICON_Relic_All_ATK_01,Rare,Friendly,99,,,RELIC,Battle,-1,,All,1,TRUE,FALSE,IncreasePhysicalAttackRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_ALL_MATK_1,40067,全体魔攻提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_ALL_MATK_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_ALL_MATK_1,LOC_NONE,ICON_Relic_All_MATK_01,Rare,Friendly,99,,,RELIC,Battle,-1,,All,1,TRUE,FALSE,IncreaseMagicalAttackRule,,0,,,,,150,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_ALL_PHYSDMG_1,40068,全体物伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_ALL_PHYSDMG_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_ALL_PHYSDMG_1,LOC_NONE,ICON_Relic_All_PhysDMG_01,Rare,Friendly,99,,,RELIC,Battle,-1,,All,1,TRUE,FALSE,IncreasePhysicalDamageRule,,0,,,,,120,,,,,,,,,None,0,
