_ID,_VALUE,#MonsterLibComment:string,MonsterName:loc[],MonsterSprite:string[],MonsterSpriteWeight:int[],EliteMonsterId:id[],UsedEliteMonsterId:id[],EliteDisplayHeroId:id[],EliteMonsterLv:int[],UsedEliteMonsterLv:int[],EliteMonsterStation:int[],FixedMonsterId:id[],FixedScrollId:id[],Station:int[],RandomMonsterId:id[],RandomMonsterWeight:int[],RandomScrollId:id[],RandomScrollWeight:int[]
,,,,,,,,,,,,,,,HERO_ORC_LORD,7,SCROLL_CHARA_SPORE,1
,,,,,,,,,,,,,,,HERO_WANDER_MAN,7,SCROLL_CHARA_LUNATIC,1
,,,,,,,,,,,,,,,HERO_ALICE,7,SCROLL_CHARA_PORING,1
,,,,,,,,,,,,,,,HERO_LOLI_RURI,7,SCROLL_CHARA_YOYO,1
,,,,,,,,,,,,,,,HERO_OWL_BARON,7,SCROLL_CHARA_GLORIOUS,1
,,,,,,,,,,,,,,,HERO_DEVILING,7,SCROLL_CHARA_VORTEX,1
,,,,,,,,,,,,,,,HERO_MINI_DEMON,7,SCROLL_CHARA_REVERIE,1
,,,,,,,,,,,,,,,HERO_GOLDEN_BUG,7,None,0
,,,,,,,,,,,,,,,HERO_DELETER,7,None,0
,,,,,,,,,,,,,,,HERO_ANGELING,7,None,0
,,,,,,,,,,,,,,,HERO_DARK_LORD,3,None,0
,,,,,,,,,,,,,,,HERO_BAPHOMET,3,None,0
,,,,,,,,,,,,,,,HERO_OSIRIS,3,None,0
,,,,,,,,,,,,,,,HERO_EDDGA,3,None,0
,,,,,,,,,,,,,,,HERO_PHREEONI,3,None,0
,,,,,,,,,,,,,,,HERO_DRAKE,3,None,0
,,,,,,,,,,,,,,,HERO_DOPPELGANGER,3,None,0
,,,,,,,,,,,,,,,HERO_TURTLE_GENERAL,3,None,0
,,,,,,,,,,,,,,,HERO_ORK_HERO,3,None,0
,,,,,,,,,,,,,,,HERO_MOONLIGHT,3,None,0
,,,,,,,,,,,,,,,HERO_GARM,3,None,0
,,,,,,,,,,,,,,,HERO_G_RANDGRIS,3,None,0
,,,,,,,,,,,,,,,HERO_TAO_GUNKA,3,None,0
,,,,,,,,,,,,,,,HERO_MAYA,3,None,0
,,,,,,,,,,,,,,,HERO_MISTRESS,3,None,0
,,,,,,,,,,,,,,,HERO_SEYREN,3,None,0
,,,,,,,,,,,,,,,HERO_SHECI,3,None,0
,,,,,,,,,,,,,,,HERO_G_EREMES,3,None,0
,,,,,,,,,,,,,,,HERO_G_RANDEL,3,None,0
,,,,,,,,,,,,,,,HERO_MAGALETA,3,None,0
,,,,,,,,,,,,,,,HERO_G_KATRINN,3,None,0
,,,,,,,,,,,,,,,HERO_DARK_SNAKE_LORD,3,None,0
,,,,,,,,,,,,,,,HERO_KNIGHT_OF_WINDSTORM,3,None,0
,,,,,,,,,,,,,,,HERO_DRACULA_BARON,3,None,0
,,,,,,,,,,,,,,,HERO_HARWORD,3,None,0
,,,,,,,,,,,,,,,HERO_CELIA,3,None,0
,,,,,,,,,,,,,,,HERO_BACSOJIN,3,None,0
,,,,,,,,,,,,,,,HERO_VESPER,3,None,0
,,,,,,,,,,,,,,,HERO_GLOOMUNDERNIGHT,3,None,0
,,,,,,,,,,,,,,,HERO_LADY_TANEE,3,None,0
,,,,,,,,,,,,,,,HERO_LORD_OF_DEATH,3,None,0
DUNGEON_GLACIER_MONSTER_RANDOM_01,40301,冰川-蓝紫,LOC_HEROES_NAMECN_HERO_ALICE,2D_Alice,10,None,None,None,0,0,0,None,None,0,HERO_PETIT,1,SCROLL_CHARA_MUKA,1
,,,LOC_HEROES_NAMECN_HERO_ANGELING,2D_Angeling,10,,,,,,,,,,HERO_VAGABOND_WOLF,1,SCROLL_CHARA_WHISPER,1
,,,LOC_HEROES_NAMECN_HERO_ATROCE,2D_Atroce,10,,,,,,,,,,HERO_KOBOLD_LEADER,1,SCROLL_CHARA_GOBLIN_ARCHER,1
,,,LOC_HEROES_NAMECN_HERO_DARK_ILLUSION,2D_Dark_Illusion,10,,,,,,,,,,HERO_CAT_O_NINE_TAIL,1,SCROLL_CHARA_MUNAK,1
,,,LOC_HEROES_NAMECN_HERO_DELETER,2D_Deleter,10,,,,,,,,,,HERO_MINOROUS,1,SCROLL_CHARA_ORK_WARRIOR,1
,,,LOC_HEROES_NAMECN_HERO_DEVILING,2D_Deviling,10,,,,,,,,,,HERO_GOBLIN_LEADER,1,SCROLL_CHARA_ORC_BABY,1
,,,LOC_HEROES_NAMECN_HERO_GOLDEN_BUG,2D_Golden_Bug,10,,,,,,,,,,HERO_HIGH_ORC,1,SCROLL_CHARA_BLOOD_BUTTERFLY,1
,,,LOC_HEROES_NAMECN_HERO_GRYPHON,2D_Gryphon,10,,,,,,,,,,HERO_JAKK,1,SCROLL_CHARA_JAKK_S,1
,,,LOC_HEROES_NAMECN_HERO_LEIB_OLMAI,2D_Leib_Olmai,10,,,,,,,,,,HERO_ANTONIO,1,SCROLL_CHARA_DESERT_WOLF,1
,,,LOC_HEROES_NAMECN_HERO_LOLI_RURI,2D_Loli_Ruri,10,,,,,,,,,,HERO_SOHEE,1,SCROLL_CHARA_NINE_TAIL,1
,,,LOC_HEROES_NAMECN_HERO_MINI_DEMON,2D_Mini_Demon,10,,,,,,,,,,HERO_MASTERING,1,SCROLL_CHARA_EGGYRA,1
,,,LOC_HEROES_NAMECN_HERO_ORC_LORD,2D_Orc_Lord,10,,,,,,,,,,HERO_MARC,1,SCROLL_CHARA_MD_MARSE,1
,,,LOC_HEROES_NAMECN_HERO_OWL_BARON,2D_Owl_Baron,10,,,,,,,,,,HERO_DEVIRUCHI,1,SCROLL_CHARA_WILOW,1
,,,LOC_HEROES_NAMECN_HERO_WANDER_MAN,2D_Wander_Man,10,,,,,,,,,,HERO_GHOSTRING,1,SCROLL_CHARA_SAVAGE,1
,,,,,,,,,,,,,,,HERO_WHISPER_BOSS,1,SCROLL_CHARA_PICKY,1
,,,,,,,,,,,,,,,HERO_ISSUS,1,SCROLL_CHARA_SPORE,1
,,,,,,,,,,,,,,,HERO_VANESSA,1,SCROLL_CHARA_LUNATIC,1
,,,,,,,,,,,,,,,HERO_HAROLD,1,SCROLL_CHARA_PORING,1
,,,,,,,,,,,,,,,HERO_HELENA,1,SCROLL_CHARA_YOYO,1
,,,,,,,,,,,,,,,HERO_DALEME,1,None,0
,,,,,,,,,,,,,,,HERO_GIORGILI,1,None,0
,,,,,,,,,,,,,,,HERO_DARK_ILLUSION,1,None,0
,,,,,,,,,,,,,,,HERO_ATROCE,1,None,0
,,,,,,,,,,,,,,,HERO_LEIB_OLMAI,1,None,0
,,,,,,,,,,,,,,,HERO_GRYPHON,1,None,0
,,,,,,,,,,,,,,,HERO_NIGHTMARE_TERROR,1,None,0
,,,,,,,,,,,,,,,HERO_ORC_LORD,1,None,0
,,,,,,,,,,,,,,,HERO_WANDER_MAN,1,None,0
,,,,,,,,,,,,,,,HERO_ALICE,1,None,0
,,,,,,,,,,,,,,,HERO_LOLI_RURI,1,None,0
,,,,,,,,,,,,,,,HERO_OWL_BARON,1,None,0
,,,,,,,,,,,,,,,HERO_DEVILING,1,None,0
,,,,,,,,,,,,,,,HERO_MINI_DEMON,1,None,0
,,,,,,,,,,,,,,,HERO_GOLDEN_BUG,1,None,0
,,,,,,,,,,,,,,,HERO_DELETER,1,None,0
,,,,,,,,,,,,,,,HERO_ANGELING,1,None,0
DUNGEON_GLACIER_MONSTER_RANDOM_02,40302,冰川-紫,LOC_HEROES_NAMECN_HERO_ALICE,2D_Alice,10,None,None,None,0,0,0,None,None,0,HERO_DARK_ILLUSION,1,SCROLL_CHARA_ATROCE_S,1
,,,LOC_HEROES_NAMECN_HERO_ANGELING,2D_Angeling,10,,,,,,,,,,HERO_ATROCE,1,SCROLL_CHARA_BAPHOMET_S,1
,,,LOC_HEROES_NAMECN_HERO_ATROCE,2D_Atroce,10,,,,,,,,,,HERO_LEIB_OLMAI,1,SCROLL_CHARA_PHREEONI_S,1
,,,LOC_HEROES_NAMECN_HERO_DARK_ILLUSION,2D_Dark_Illusion,10,,,,,,,,,,HERO_GRYPHON,1,SCROLL_CHARA_BIGFOOT,1
,,,LOC_HEROES_NAMECN_HERO_DELETER,2D_Deleter,10,,,,,,,,,,HERO_NIGHTMARE_TERROR,1,SCROLL_CHARA_WANDER_MAN_S,1
,,,LOC_HEROES_NAMECN_HERO_DEVILING,2D_Deviling,10,,,,,,,,,,HERO_ORC_LORD,1,SCROLL_CHARA_GRYPHON_S,1
,,,LOC_HEROES_NAMECN_HERO_GOLDEN_BUG,2D_Golden_Bug,10,,,,,,,,,,HERO_WANDER_MAN,1,SCROLL_CHARA_EDDGA_S,1
,,,LOC_HEROES_NAMECN_HERO_GRYPHON,2D_Gryphon,10,,,,,,,,,,HERO_ALICE,1,SCROLL_CHARA_ORC_LORD_S,1
,,,LOC_HEROES_NAMECN_HERO_LEIB_OLMAI,2D_Leib_Olmai,10,,,,,,,,,,HERO_LOLI_RURI,1,SCROLL_CHARA_MISTRESS_S,1
,,,LOC_HEROES_NAMECN_HERO_LOLI_RURI,2D_Loli_Ruri,10,,,,,,,,,,HERO_OWL_BARON,1,SCROLL_CHARA_G_RANDGRIS_S,1
,,,LOC_HEROES_NAMECN_HERO_MINI_DEMON,2D_Mini_Demon,10,,,,,,,,,,HERO_DEVILING,1,SCROLL_CHARA_GARM_S,1
,,,LOC_HEROES_NAMECN_HERO_ORC_LORD,2D_Orc_Lord,10,,,,,,,,,,HERO_MINI_DEMON,1,SCROLL_CHARA_OWL_BARON_S,1
,,,LOC_HEROES_NAMECN_HERO_OWL_BARON,2D_Owl_Baron,10,,,,,,,,,,HERO_GOLDEN_BUG,1,SCROLL_CHARA_MUKA,1
,,,LOC_HEROES_NAMECN_HERO_WANDER_MAN,2D_Wander_Man,10,,,,,,,,,,HERO_DELETER,1,SCROLL_CHARA_WHISPER,1
,,,,,,,,,,,,,,,HERO_ANGELING,1,SCROLL_CHARA_GOBLIN_ARCHER,1
,,,,,,,,,,,,,,,None,0,SCROLL_CHARA_MUNAK,1
,,,,,,,,,,,,,,,None,0,SCROLL_CHARA_ORK_WARRIOR,1
,,,,,,,,,,,,,,,None,0,SCROLL_CHARA_ORC_BABY,1
,,,,,,,,,,,,,,,None,0,SCROLL_CHARA_BLOOD_BUTTERFLY,1
,,,,,,,,,,,,,,,None,0,SCROLL_CHARA_JAKK_S,1
,,,,,,,,,,,,,,,None,0,SCROLL_CHARA_DESERT_WOLF,1
,,,,,,,,,,,,,,,None,0,SCROLL_CHARA_NINE_TAIL,1
,,,,,,,,,,,,,,,None,0,SCROLL_CHARA_EGGYRA,1
,,,,,,,,,,,,,,,None,0,SCROLL_CHARA_MD_MARSE,1
,,,,,,,,,,,,,,,None,0,SCROLL_CHARA_WILOW,1
,,,,,,,,,,,,,,,None,0,SCROLL_CHARA_SAVAGE,1
,,,,,,,,,,,,,,,None,0,SCROLL_CHARA_PICKY,1
,,,,,,,,,,,,,,,None,0,SCROLL_CHARA_SPORE,1
,,,,,,,,,,,,,,,None,0,SCROLL_CHARA_LUNATIC,1
,,,,,,,,,,,,,,,None,0,SCROLL_CHARA_PORING,1
,,,,,,,,,,,,,,,None,0,SCROLL_CHARA_YOYO,1
,,,,,,,,,,,,,,,None,0,SCROLL_CHARA_GLORIOUS,1
,,,,,,,,,,,,,,,None,0,SCROLL_CHARA_VORTEX,1
,,,,,,,,,,,,,,,None,0,SCROLL_CHARA_REVERIE,1
DUNGEON_GLACIER_MONSTER_RANDOM_03,40303,冰川-紫橙,LOC_HEROES_NAMECN_HERO_ALICE,2D_Alice,10,None,None,None,0,0,0,None,None,0,HERO_DARK_ILLUSION,1,SCROLL_CHARA_ATROCE_S,1
,,,LOC_HEROES_NAMECN_HERO_ANGELING,2D_Angeling,10,,,,,,,,,,HERO_ATROCE,1,SCROLL_CHARA_BAPHOMET_S,1
,,,LOC_HEROES_NAMECN_HERO_ATROCE,2D_Atroce,10,,,,,,,,,,HERO_LEIB_OLMAI,1,SCROLL_CHARA_PHREEONI_S,1
,,,LOC_HEROES_NAMECN_HERO_DARK_ILLUSION,2D_Dark_Illusion,10,,,,,,,,,,HERO_GRYPHON,1,SCROLL_CHARA_BIGFOOT,1
,,,LOC_HEROES_NAMECN_HERO_DELETER,2D_Deleter,10,,,,,,,,,,HERO_NIGHTMARE_TERROR,1,SCROLL_CHARA_WANDER_MAN_S,1
,,,LOC_HEROES_NAMECN_HERO_DEVILING,2D_Deviling,10,,,,,,,,,,HERO_ORC_LORD,1,SCROLL_CHARA_GRYPHON_S,1
,,,LOC_HEROES_NAMECN_HERO_GOLDEN_BUG,2D_Golden_Bug,10,,,,,,,,,,HERO_WANDER_MAN,1,SCROLL_CHARA_EDDGA_S,1
,,,LOC_HEROES_NAMECN_HERO_GRYPHON,2D_Gryphon,10,,,,,,,,,,HERO_ALICE,1,SCROLL_CHARA_ORC_LORD_S,1
,,,LOC_HEROES_NAMECN_HERO_LEIB_OLMAI,2D_Leib_Olmai,10,,,,,,,,,,HERO_LOLI_RURI,1,SCROLL_CHARA_MISTRESS_S,1
,,,LOC_HEROES_NAMECN_HERO_LOLI_RURI,2D_Loli_Ruri,10,,,,,,,,,,HERO_OWL_BARON,1,SCROLL_CHARA_G_RANDGRIS_S,1
,,,LOC_HEROES_NAMECN_HERO_MINI_DEMON,2D_Mini_Demon,10,,,,,,,,,,HERO_DEVILING,1,SCROLL_CHARA_GARM_S,1
,,,LOC_HEROES_NAMECN_HERO_ORC_LORD,2D_Orc_Lord,10,,,,,,,,,,HERO_MINI_DEMON,1,SCROLL_CHARA_OWL_BARON_S,1
,,,LOC_HEROES_NAMECN_HERO_OWL_BARON,2D_Owl_Baron,10,,,,,,,,,,HERO_GOLDEN_BUG,1,SCROLL_CHARA_MUKA,1
,,,LOC_HEROES_NAMECN_HERO_WANDER_MAN,2D_Wander_Man,10,,,,,,,,,,HERO_DELETER,1,SCROLL_CHARA_WHISPER,1
,,,LOC_HEROES_NAMECN_HERO_ORK_HERO,2D_Orc_Hero,10,,,,,,,,,,HERO_ANGELING,1,SCROLL_CHARA_GOBLIN_ARCHER,1
,,,LOC_HEROES_NAMECN_HERO_MAYA,2D_Maya,10,,,,,,,,,,HERO_DARK_LORD,1,SCROLL_CHARA_MUNAK,1
,,,LOC_HEROES_NAMECN_HERO_DRAKE,2D_Drake,10,,,,,,,,,,HERO_BAPHOMET,1,SCROLL_CHARA_ORK_WARRIOR,1
,,,LOC_HEROES_NAMECN_HERO_G_RANDGRIS,2D_G_Randgris,10,,,,,,,,,,HERO_OSIRIS,1,SCROLL_CHARA_ORC_BABY,1
,,,LOC_HEROES_NAMECN_HERO_TAO_GUNKA,2D_Tao_Gunka,10,,,,,,,,,,HERO_EDDGA,1,SCROLL_CHARA_BLOOD_BUTTERFLY,1
,,,LOC_HEROES_NAMECN_HERO_MOONLIGHT,2D_Moonlight,10,,,,,,,,,,HERO_PHREEONI,1,SCROLL_CHARA_JAKK_S,1
,,,LOC_HEROES_NAMECN_HERO_OSIRIS,2D_Osiris,10,,,,,,,,,,HERO_DRAKE,1,SCROLL_CHARA_DESERT_WOLF,1
,,,,,,,,,,,,,,,HERO_DOPPELGANGER,1,SCROLL_CHARA_NINE_TAIL,1
,,,,,,,,,,,,,,,HERO_TURTLE_GENERAL,1,SCROLL_CHARA_EGGYRA,1
,,,,,,,,,,,,,,,HERO_ORK_HERO,1,SCROLL_CHARA_MD_MARSE,1
,,,,,,,,,,,,,,,HERO_MOONLIGHT,1,SCROLL_CHARA_GLORIOUS,1
,,,,,,,,,,,,,,,HERO_GARM,1,SCROLL_CHARA_VORTEX,1
,,,,,,,,,,,,,,,HERO_G_RANDGRIS,1,SCROLL_CHARA_REVERIE,1
,,,,,,,,,,,,,,,HERO_TAO_GUNKA,1,None,0
,,,,,,,,,,,,,,,HERO_MAYA,1,None,0
,,,,,,,,,,,,,,,HERO_MISTRESS,1,None,0
,,,,,,,,,,,,,,,HERO_SEYREN,1,None,0
,,,,,,,,,,,,,,,HERO_SHECI,1,None,0
,,,,,,,,,,,,,,,HERO_G_EREMES,1,None,0
,,,,,,,,,,,,,,,HERO_G_RANDEL,1,None,0
,,,,,,,,,,,,,,,HERO_MAGALETA,1,None,0
,,,,,,,,,,,,,,,HERO_G_KATRINN,1,None,0
,,,,,,,,,,,,,,,HERO_DARK_SNAKE_LORD,1,None,0
,,,,,,,,,,,,,,,HERO_KNIGHT_OF_WINDSTORM,1,None,0
,,,,,,,,,,,,,,,HERO_DRACULA_BARON,1,None,0
,,,,,,,,,,,,,,,HERO_HARWORD,1,None,0
,,,,,,,,,,,,,,,HERO_CELIA,1,None,0
,,,,,,,,,,,,,,,HERO_BACSOJIN,1,None,0
,,,,,,,,,,,,,,,HERO_VESPER,1,None,0
,,,,,,,,,,,,,,,HERO_GLOOMUNDERNIGHT,1,None,0
,,,,,,,,,,,,,,,HERO_LADY_TANEE,1,None,0
,,,,,,,,,,,,,,,HERO_LORD_OF_DEATH,1,None,0
DUNGEON_GLACIER_MONSTER_RANDOM_04,40304,冰川-橙,LOC_HEROES_NAMECN_HERO_ORK_HERO,2D_Orc_Hero,10,None,None,None,0,0,0,None,None,0,HERO_DARK_LORD,1,SCROLL_CHARA_ATROCE_S,1
,,,LOC_HEROES_NAMECN_HERO_MAYA,2D_Maya,10,,,,,,,,,,HERO_BAPHOMET,1,SCROLL_CHARA_BAPHOMET_S,1
,,,LOC_HEROES_NAMECN_HERO_TAO_GUNKA,2D_Tao_Gunka,10,,,,,,,,,,HERO_OSIRIS,1,SCROLL_CHARA_PHREEONI_S,1
,,,LOC_HEROES_NAMECN_HERO_DRAKE,2D_Drake,10,,,,,,,,,,HERO_EDDGA,1,SCROLL_CHARA_BIGFOOT,1
,,,LOC_HEROES_NAMECN_HERO_G_RANDGRIS,2D_G_Randgris,10,,,,,,,,,,HERO_PHREEONI,1,SCROLL_CHARA_WANDER_MAN_S,1
,,,LOC_HEROES_NAMECN_HERO_MOONLIGHT,2D_Moonlight,10,,,,,,,,,,HERO_DRAKE,1,SCROLL_CHARA_GRYPHON_S,1
,,,LOC_HEROES_NAMECN_HERO_OSIRIS,2D_Osiris,10,,,,,,,,,,HERO_DOPPELGANGER,1,SCROLL_CHARA_EDDGA_S,1
,,,,,,,,,,,,,,,HERO_TURTLE_GENERAL,1,SCROLL_CHARA_ORC_LORD_S,1
,,,,,,,,,,,,,,,HERO_ORK_HERO,1,SCROLL_CHARA_MISTRESS_S,1
,,,,,,,,,,,,,,,HERO_MOONLIGHT,1,SCROLL_CHARA_G_RANDGRIS_S,1
,,,,,,,,,,,,,,,HERO_GARM,1,SCROLL_CHARA_GARM_S,1
,,,,,,,,,,,,,,,HERO_G_RANDGRIS,1,SCROLL_CHARA_OWL_BARON_S,1
,,,,,,,,,,,,,,,HERO_TAO_GUNKA,1,SCROLL_CHARA_GLORIOUS,1
,,,,,,,,,,,,,,,HERO_MAYA,1,SCROLL_CHARA_VORTEX,1
,,,,,,,,,,,,,,,HERO_MISTRESS,1,SCROLL_CHARA_REVERIE,1
,,,,,,,,,,,,,,,HERO_SEYREN,1,None,0
,,,,,,,,,,,,,,,HERO_SHECI,1,None,0
,,,,,,,,,,,,,,,HERO_G_EREMES,1,None,0
,,,,,,,,,,,,,,,HERO_G_RANDEL,1,None,0
,,,,,,,,,,,,,,,HERO_MAGALETA,1,None,0
,,,,,,,,,,,,,,,HERO_G_KATRINN,1,None,0
,,,,,,,,,,,,,,,HERO_DARK_SNAKE_LORD,1,None,0
,,,,,,,,,,,,,,,HERO_KNIGHT_OF_WINDSTORM,1,None,0
,,,,,,,,,,,,,,,HERO_DRACULA_BARON,1,None,0
,,,,,,,,,,,,,,,HERO_HARWORD,1,None,0
,,,,,,,,,,,,,,,HERO_CELIA,1,None,0
,,,,,,,,,,,,,,,HERO_BACSOJIN,1,None,0
,,,,,,,,,,,,,,,HERO_VESPER,1,None,0
,,,,,,,,,,,,,,,HERO_GLOOMUNDERNIGHT,1,None,0
,,,,,,,,,,,,,,,HERO_LADY_TANEE,1,None,0
,,,,,,,,,,,,,,,HERO_LORD_OF_DEATH,1,None,0
DUNGEON_GLACIER_MONSTER_RANDOM_05,40305,冰川-绿蓝紫橙,LOC_HEROES_NAMECN_HERO_OBEAUNE,2D_Obeaune,10,None,None,None,0,0,0,None,None,0,HERO_OBEAUNE,1,SCROLL_CHARA_ATROCE_S,1
,,,LOC_HEROES_NAMECN_HERO_MARC,2D_Marc,10,,,,,,,,,,HERO_PETIT,3,SCROLL_CHARA_BAPHOMET_S,1
,,,LOC_HEROES_NAMECN_HERO_ALICE,2D_Alice,10,,,,,,,,,,HERO_VAGABOND_WOLF,3,SCROLL_CHARA_PHREEONI_S,1
,,,LOC_HEROES_NAMECN_HERO_ANGELING,2D_Angeling,10,,,,,,,,,,HERO_KOBOLD_LEADER,3,SCROLL_CHARA_BIGFOOT,1
,,,LOC_HEROES_NAMECN_HERO_ATROCE,2D_Atroce,10,,,,,,,,,,HERO_CAT_O_NINE_TAIL,3,SCROLL_CHARA_WANDER_MAN_S,1
,,,LOC_HEROES_NAMECN_HERO_DARK_ILLUSION,2D_Dark_Illusion,10,,,,,,,,,,HERO_MINOROUS,3,SCROLL_CHARA_GRYPHON_S,1
,,,LOC_HEROES_NAMECN_HERO_DELETER,2D_Deleter,10,,,,,,,,,,HERO_GOBLIN_LEADER,3,SCROLL_CHARA_EDDGA_S,1
,,,LOC_HEROES_NAMECN_HERO_DEVILING,2D_Deviling,10,,,,,,,,,,HERO_HIGH_ORC,3,SCROLL_CHARA_ORC_LORD_S,1
,,,LOC_HEROES_NAMECN_HERO_GOLDEN_BUG,2D_Golden_Bug,10,,,,,,,,,,HERO_JAKK,3,SCROLL_CHARA_MISTRESS_S,1
,,,LOC_HEROES_NAMECN_HERO_GRYPHON,2D_Gryphon,10,,,,,,,,,,HERO_ANTONIO,3,SCROLL_CHARA_G_RANDGRIS_S,1
,,,LOC_HEROES_NAMECN_HERO_LEIB_OLMAI,2D_Leib_Olmai,10,,,,,,,,,,HERO_SOHEE,3,SCROLL_CHARA_GARM_S,1
,,,LOC_HEROES_NAMECN_HERO_LOLI_RURI,2D_Loli_Ruri,10,,,,,,,,,,HERO_MASTERING,3,SCROLL_CHARA_OWL_BARON_S,1
,,,LOC_HEROES_NAMECN_HERO_MINI_DEMON,2D_Mini_Demon,10,,,,,,,,,,HERO_MARC,3,SCROLL_CHARA_MUKA,2
,,,LOC_HEROES_NAMECN_HERO_ORC_LORD,2D_Orc_Lord,10,,,,,,,,,,HERO_DEVIRUCHI,3,SCROLL_CHARA_WHISPER,2
,,,LOC_HEROES_NAMECN_HERO_OWL_BARON,2D_Owl_Baron,10,,,,,,,,,,HERO_GHOSTRING,3,SCROLL_CHARA_GOBLIN_ARCHER,2
,,,LOC_HEROES_NAMECN_HERO_WANDER_MAN,2D_Wander_Man,10,,,,,,,,,,HERO_WHISPER_BOSS,3,SCROLL_CHARA_MUNAK,2
,,,LOC_HEROES_NAMECN_HERO_ORK_HERO,2D_Orc_Hero,10,,,,,,,,,,HERO_ISSUS,3,SCROLL_CHARA_ORK_WARRIOR,2
,,,LOC_HEROES_NAMECN_HERO_MAYA,2D_Maya,10,,,,,,,,,,HERO_VANESSA,3,SCROLL_CHARA_ORC_BABY,2
,,,LOC_HEROES_NAMECN_HERO_TAO_GUNKA,2D_Tao_Gunka,10,,,,,,,,,,HERO_HAROLD,3,SCROLL_CHARA_BLOOD_BUTTERFLY,2
,,,LOC_HEROES_NAMECN_HERO_DRAKE,2D_Drake,10,,,,,,,,,,HERO_HELENA,3,SCROLL_CHARA_JAKK_S,2
,,,LOC_HEROES_NAMECN_HERO_G_RANDGRIS,2D_G_Randgris,10,,,,,,,,,,HERO_DALEME,3,SCROLL_CHARA_DESERT_WOLF,2
,,,LOC_HEROES_NAMECN_HERO_MOONLIGHT,2D_Moonlight,10,,,,,,,,,,HERO_GIORGILI,3,SCROLL_CHARA_NINE_TAIL,2
,,,LOC_HEROES_NAMECN_HERO_OSIRIS,2D_Osiris,10,,,,,,,,,,HERO_DARK_ILLUSION,7,SCROLL_CHARA_EGGYRA,1
,,,,,,,,,,,,,,,HERO_ATROCE,7,SCROLL_CHARA_MD_MARSE,1
,,,,,,,,,,,,,,,HERO_LEIB_OLMAI,7,SCROLL_CHARA_WILOW,1
,,,,,,,,,,,,,,,HERO_GRYPHON,7,SCROLL_CHARA_SAVAGE,1
,,,,,,,,,,,,,,,HERO_NIGHTMARE_TERROR,7,SCROLL_CHARA_PICKY,1
,,,,,,,,,,,,,,,HERO_ORC_LORD,7,SCROLL_CHARA_SPORE,1
,,,,,,,,,,,,,,,HERO_WANDER_MAN,7,SCROLL_CHARA_LUNATIC,1
,,,,,,,,,,,,,,,HERO_ALICE,7,SCROLL_CHARA_PORING,1
,,,,,,,,,,,,,,,HERO_LOLI_RURI,7,SCROLL_CHARA_YOYO,1
,,,,,,,,,,,,,,,HERO_OWL_BARON,7,SCROLL_CHARA_GLORIOUS,1
,,,,,,,,,,,,,,,HERO_DEVILING,7,SCROLL_CHARA_VORTEX,1
,,,,,,,,,,,,,,,HERO_MINI_DEMON,7,SCROLL_CHARA_REVERIE,1
,,,,,,,,,,,,,,,HERO_GOLDEN_BUG,7,None,0
,,,,,,,,,,,,,,,HERO_DELETER,7,None,0
,,,,,,,,,,,,,,,HERO_ANGELING,7,None,0
,,,,,,,,,,,,,,,HERO_DARK_LORD,3,None,0
,,,,,,,,,,,,,,,HERO_BAPHOMET,3,None,0
,,,,,,,,,,,,,,,HERO_OSIRIS,3,None,0
,,,,,,,,,,,,,,,HERO_EDDGA,3,None,0
,,,,,,,,,,,,,,,HERO_PHREEONI,3,None,0
,,,,,,,,,,,,,,,HERO_DRAKE,3,None,0
,,,,,,,,,,,,,,,HERO_DOPPELGANGER,3,None,0
,,,,,,,,,,,,,,,HERO_TURTLE_GENERAL,3,None,0
,,,,,,,,,,,,,,,HERO_ORK_HERO,3,None,0
,,,,,,,,,,,,,,,HERO_MOONLIGHT,3,None,0
,,,,,,,,,,,,,,,HERO_GARM,3,None,0
,,,,,,,,,,,,,,,HERO_G_RANDGRIS,3,None,0
,,,,,,,,,,,,,,,HERO_TAO_GUNKA,3,None,0
,,,,,,,,,,,,,,,HERO_MAYA,3,None,0
,,,,,,,,,,,,,,,HERO_MISTRESS,3,None,0
,,,,,,,,,,,,,,,HERO_SEYREN,3,None,0
,,,,,,,,,,,,,,,HERO_SHECI,3,None,0
,,,,,,,,,,,,,,,HERO_G_EREMES,3,None,0
,,,,,,,,,,,,,,,HERO_G_RANDEL,3,None,0
,,,,,,,,,,,,,,,HERO_MAGALETA,3,None,0
,,,,,,,,,,,,,,,HERO_G_KATRINN,3,None,0
,,,,,,,,,,,,,,,HERO_DARK_SNAKE_LORD,3,None,0
,,,,,,,,,,,,,,,HERO_KNIGHT_OF_WINDSTORM,3,None,0
,,,,,,,,,,,,,,,HERO_DRACULA_BARON,3,None,0
,,,,,,,,,,,,,,,HERO_HARWORD,3,None,0
,,,,,,,,,,,,,,,HERO_CELIA,3,None,0
,,,,,,,,,,,,,,,HERO_BACSOJIN,3,None,0
,,,,,,,,,,,,,,,HERO_VESPER,3,None,0
,,,,,,,,,,,,,,,HERO_GLOOMUNDERNIGHT,3,None,0
,,,,,,,,,,,,,,,HERO_LADY_TANEE,3,None,0
,,,,,,,,,,,,,,,HERO_LORD_OF_DEATH,3,None,0
