Name:string,_ID,_VALUE,LiveTime:float,Prefab:string,DestoryDelay:float,StartDelay:float,Sfx:id,SfxDelay:float,IsPlayOutOfCamera:bool,MinCount:int,MaxCount:int,HasDirection:bool,PreLoad:bool
传承的魔杖-气球,EFFECT_MAGIC_WAND_BALL,10411,0,Monster/Exclusive/FX_GKatrinn_LegacyWand_LightBall,0,0,,,TRUE,1,200,FALSE,FALSE
传承的魔杖buff,EFFECT_MAGIC_WAND_BALL_BUFF,10412,0,Monster/Exclusive/FX_GKatrinn_LegacyWand_LightBall_Buff,0,0,,,TRUE,1,200,FALSE,FALSE
地狱烈焰-手上,EFFECT_INFERNAL_BURNING_HAND,10413,3,Monster/NewAdded/FX_Gloomundernight_FlamesOfHell_HandFire,0,0,,,TRUE,1,200,FALSE,FALSE
德古拉-子弹-皮肤,EFFECT_DRACULA_BARON_BULLET_SKIN,10414,0,Monster/Skin/FX_Dracula_Skin_Attack_Bullet,0,0,,,TRUE,1,200,FALSE,FALSE
德古拉-子弹-击中-皮肤,EFFECT_DRACULA_BARON_BULLET_HIT_SKIN,10415,2,Monster/Skin/FX_Dracula_Skin_Attack_Hit,0,0,SFX_1040_SKILL_WATERBALL_HIT,,TRUE,1,200,FALSE,FALSE
德古拉-沸血-皮肤,EFFECT_PASSIVE_BLOODBOIL_SKIN,10416,0,Monster/Skin/FX_Dracula_Skin_BaronBlood,0,0,,,TRUE,1,200,FALSE,FALSE
德古拉-杀意沸腾-皮肤,EFFECT_PASSIVE_KILLING_BOIL_SKIN,10417,0,Monster/Skin/FX_Dracula_Skin_Boiling,0,0,,,TRUE,1,200,FALSE,FALSE
德古拉-血爆-皮肤,EFFECT_SKILL_BLOOD_BURST_SKIN,10418,10,Monster/Skin/FX_Dracula_Skin_BloodBurst,0,0,SFX_1080_SKILL_BLOOD_BURST,0.05,TRUE,1,200,FALSE,FALSE
德古拉-血爆附加伤害-皮肤,EFFECT_SKILL_BLOOD_BURST_SMALL_SKIN,10419,10,Monster/Skin/FX_Dracula_Skin_BloodBurst_Big,0,0,SFX_1081_SKILL_BLOOC_BURST_EXTRA_DMG,1,TRUE,1,200,FALSE,FALSE
德古拉-血爆Ex-皮肤,EFFECT_SKILL_BLOOD_BURST_EX_SKIN,10420,10,Monster/Skin/FX_Dracula_Skin_BloodBurst_Small,0,0,SFX_1080_SKILL_BLOOD_BURST,0.05,TRUE,1,200,FALSE,FALSE
战鼓震天释放-皮肤,EFFECT_WAR_DRUM_CAST_SKIN,10421,3,Monster/Skin/FX_Phreeoni_Skin_BattleDrum,0,0,SFX_1038_SKILL_WAR_DRUM,,TRUE,1,200,FALSE,FALSE
战鼓震天释放持续-皮肤,EFFECT_WAR_DRUM_CAST_KEEP_SKIN,10422,0,Monster/Skin/FX_Phreeoni_Skin_BattleDrum_SelfContinued,1,0,,,TRUE,1,200,FALSE,FALSE
战鼓震天释放BUFF1-皮肤,EFFECT_WAR_DRUM_BUFF1_SKIN,10423,0,Monster/Skin/FX_Phreeoni_Skin_BattleDrum_Continued_1,1,0,,,TRUE,1,200,FALSE,FALSE
战鼓震天释放BUFF2-皮肤,EFFECT_WAR_DRUM_BUFF2_SKIN,10424,0,Monster/Skin/FX_Phreeoni_Skin_BattleDrum_Continued_2,1,0,,,TRUE,1,200,FALSE,FALSE
战鼓震天释放BUFF3-皮肤,EFFECT_WAR_DRUM_BUFF3_SKIN,10425,0,Monster/Skin/FX_Phreeoni_Skin_BattleDrum_Continued_3,1,0,,,TRUE,1,200,FALSE,FALSE
战鼓震天释放BUFF4-皮肤,EFFECT_WAR_DRUM_BUFF4_SKIN,10426,0,Monster/Skin/FX_Phreeoni_Skin_BattleDrum_Continued_4,1,0,,,TRUE,1,200,FALSE,FALSE
长舌怪-皮肤,EFFECT_TALENT_LONGTONGUE_SKIN,10427,0,Monster/Skin/FX_Phreeoni_Skin_Talent_LongTongue,1,0,SFX_6004_TALENT_DEATH_CONTRACT,,TRUE,1,200,FALSE,FALSE
被动肚皮舞-皮肤,EFFECT_PASSIVE_BELLY_DANCE_SKIN,10428,2,Monster/Skin/FX_Phreeoni_Skin_PassiveSkillB_Healing,0,0,SFX_1032_SKILL_EMERGENCY_TREAT,,TRUE,1,200,FALSE,FALSE
俄赛里斯boss-溅射击中,EFFECT_OSIRIS_BOSS_HIT,10429,2,Monster/Boss/FX_Boss_Osiris_DesertLord_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
俄赛里斯boss-火,EFFECT_OSIRIS_BOSS_FIRE,10430,0,Monster/Boss/FX_Boss_Osiris_ForbiddenBandage_Red,0,0,,,TRUE,1,200,FALSE,FALSE
俄赛里斯boss-火破裂,EFFECT_OSIRIS_BOSS_FIRE_BROKEN,10431,0,Monster/Boss/FX_Boss_Osiris_ForbiddenBandage_Green,0,0,,,TRUE,1,200,FALSE,FALSE
俄赛里斯boss-砂石吐息,EFFECT_OSIRIS_BOSS_SANDSTONE_EXHALATION,10432,5,Monster/Boss/FX_Boss_Osiris_GravelBreath,1,1,SFX_1088_SKILL_GRAVEL_BREATH,,TRUE,1,200,FALSE,FALSE
俄赛里斯boss-木乃伊召唤,EFFECT_OSIRIS_BOSS_SUMMON_MUMMIES,10433,0,Monster/Boss/FX_Boss_Osiris_SummonMummy,0,0,,,TRUE,1,200,FALSE,FALSE
俄赛里斯boss-木乃伊复活,EFFECT_OSIRIS_BOSS_REBORN_MUMMIES,10434,0,Monster/Boss/FX_Boss_Osiris_SummonMummy_5s,0,0,,,TRUE,1,200,FALSE,FALSE
俄赛里斯boss-化身沙暴,EFFECT_OSIRIS_BOSS_INCARNATE_SANDSTORM,10435,0,Monster/Boss/FX_Boss_Osiris_IncarnateSandstorm,2,0,SFX_1089_SKILL_INCARNATE_SANDSTORM,,TRUE,1,200,FALSE,FALSE
俄赛里斯boss-化身沙暴击中,EFFECT_OSIRIS_BOSS_INCARNATE_SANDSTORM_HIT,10436,0,Monster/Boss/FX_Boss_Osiris_IncarnateSandstorm_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
俄赛里斯boss-流沙之躯,EFFECT_OSIRIS_BOSS_SAND_BODY,10437,0,Monster/Boss/FX_Boss_Osiris_BodyOfQuicksand,0,0,,,TRUE,1,200,FALSE,FALSE
光之障壁-皮肤,EFFECT_LIGHT_COUNTER_GUARD_SKIN,10438,0,Monster/Skin/FX_Mistress_Skin_LightBarrier,0,0,SFX_1010_SKILL_LIGHT_COUNTER_GUARD,,TRUE,1,200,FALSE,FALSE
光之障壁-结束-皮肤,EFFECT_LIGHT_COUNTER_GUARD_END_SKIN,10439,3,Monster/Skin/FX_Mistress_Skin_LightBarrier_Broken,0,0,SFX_1010_SKILL_LIGHT_COUNTER_GUARD_BROKEN,0.15,TRUE,1,200,FALSE,FALSE
锥形刺-皮肤,EFFECT_MISTRESS_SKIN,10440,0,Monster/Skin/FX_Mistress_Skin_Bullet,0,0,SFX_5012_NORMALHIT_LIGHT,,TRUE,1,200,FALSE,FALSE
药水投掷-皮肤,EFFECT_PASSIVE_POTION_THROW_SKIN,10441,2,Monster/Skin/FX_Mistress_Skin_PassiveSkillB_ThrowingPotion,0,0,SFX_1032_SKILL_EMERGENCY_TREAT,,TRUE,1,200,FALSE,FALSE
爱的声援-皮肤,EFFECT_TALENT_THE_SOLIDARITY_OF_LOVE_SKIN,10442,0,Monster/Skin/FX_Mistress_Skin_Talent_LoveOfLove,1,0,SFX_6005_PASSIVE_ATTACKSPEED_UP,,TRUE,1,200,FALSE,FALSE
嗒妮小姐子弹,EFFECT_TANEE_BULLET,10443,0,Monster/NewAdded/FX_Tanee_Attack_Bullet,0,0,,,TRUE,1,200,FALSE,FALSE
嗒妮小姐子弹-击中,EFFECT_TANEE_BULLET_HIT,10444,3,Monster/NewAdded/FX_Tanee_Attack_Bullet_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
嗒妮小姐香蕉能量,EFFECT_TANEE_BANANA,10445,7,Monster/NewAdded/FX_Tanee_BananaFullEnergy,0,0,SFX_1091_SKILL_BANANAFULLENERGY,,TRUE,1,200,FALSE,FALSE
嗒妮小姐香蕉能量-持续,EFFECT_TANEE_BANANA_CON,10446,0,Monster/NewAdded/FX_Tanee_BananaFullEnergy_Continued,0,0,,,TRUE,1,200,FALSE,FALSE
嗒妮小姐治愈香蕉,EFFECT_TANEE_HEAL_BULLET,10447,0,Monster/NewAdded/FX_Tanee_HealingBanana_Bullet,0,0,,,TRUE,1,200,FALSE,FALSE
嗒妮小姐治愈香蕉-击中,EFFECT_TANEE_HEAL_BULLET_HIT,10448,3,Monster/NewAdded/FX_Tanee_HealingBanana_Bullet_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
嗒妮小姐默默打气,EFFECT_TANEE_SILENTLY,10449,3,Monster/NewAdded/FX_Tanee_Silently,0,0,,,TRUE,1,200,FALSE,FALSE
嗜血军团,EFFECT_BLOODTHIRSTY_LEGION,10450,3,Monster/NewAdded/FX_LordOfDeath_BloodthirstyLegion,0,0,SFX_DUNGEON_ITEM_HP_S,,TRUE,1,200,FALSE,FALSE
嗜血军团-持续,EFFECT_BLOODTHIRSTY_LEGION_CON,10451,0,Monster/NewAdded/FX_LordOfDeath_BloodthirstyLegion_Continued,0,0,,,TRUE,1,200,FALSE,FALSE
嗜血军团-击中,EFFECT_BLOODTHIRSTY_LEGION_HIT,10452,3,Monster/NewAdded/FX_LordOfDeath_BloodthirstyLegion_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
诅咒之盾,EFFECT_CURSE_SHIELD,10453,3,Monster/NewAdded/FX_LordOfDeath_CursedShield,0,0,,,TRUE,1,200,FALSE,FALSE
诅咒之盾-持续,EFFECT_CURSE_SHIELD_CON,10454,0,Monster/NewAdded/FX_LordOfDeath_CursedShield_Continued,0,0,,,TRUE,1,200,FALSE,FALSE
湮灭挥击,EFFECT_ANNIHILATION_SWING,10455,3,Monster/NewAdded/FX_LordOfDeath_AnnihilationSwing,0,0,SFX_1044_SKILL_SHAUT_EX,,TRUE,1,200,FALSE,FALSE
死灵骑士boss-死气,EFFECT_DEAD_BOSS_QI,10456,0,Monster/Boss/FX_Boss_LordOfDeath_Lifeless,0,0,,,TRUE,1,200,FALSE,FALSE
死灵骑士boss-死亡领域,EFFECT_DEAD_BOSS_DEAD_DOMAIN,10457,0,Monster/Boss/FX_Boss_LordOfDeath_DeathRealm,0,0,SFX_6016_PASSIVE_DEATHREALM,,TRUE,1,200,FALSE,FALSE
死灵骑士boss-湮灭连击,EFFECT_DEAD_BOSS_ANNIHILATION_COMBO,10458,4,Monster/Boss/FX_Boss_LordOfDeath_AnnihilationSwing,0,0,SFX_1044_SKILL_SHAUT_EX,,TRUE,1,200,FALSE,FALSE
死灵骑士boss-咒灭之盾,EFFECT_DEAD_BOSS_CURSE_OUT_SHIELD,10459,0,Monster/Boss/FX_Boss_LordOfDeath_Cursed Shield,0,0,SFX_1090_SKILL_CURSED_SHIELD,,TRUE,1,200,FALSE,FALSE
死灵骑士boss-恐惧化身,EFFECT_DEAD_BOSS_FEAR_INCARNATE,10460,0,Monster/Boss/FX_Boss_LordOfDeath_IncarnationOfFear,0,0,,,TRUE,1,200,FALSE,FALSE
死灵骑士boss-死亡领域-爆炸,EFFECT_DEAD_BOSS_DEAD_DOMAIN_BOOM,10461,4,Monster/Boss/FX_Boss_LordOfDeath_DeathRealm_Boom,0,0,SFX_1081_SKILL_BLOOC_BURST_EXTRA_DMG,,TRUE,1,200,FALSE,FALSE
重伤buff,EFFECT_SERIOUSLY_INJURED,10462,0,Monster/Universal/FX_SeriouslyInjured,0,0,,,TRUE,1,200,FALSE,FALSE
传送-in,EFFECT_TELEPORT_IN,10463,3,Monster/Exclusive/FX_Bartley_Teleport_In,0,0,,,TRUE,1,200,FALSE,FALSE
传送-out,EFFECT_TELEPORT_OUT,10464,3,Monster/Exclusive/FX_Bartley_Teleport_Out,0,0,,,TRUE,1,200,FALSE,FALSE
领主魔剑-攻击,EFFECT_LORDS_SWORD_ATK,10465,3,Monster/Exclusive/FX_Seyren_LordsSword,0,0,,,TRUE,1,200,FALSE,FALSE
领主魔剑-开始,EFFECT_LORDS_SWORD_START,10466,4,Monster/Exclusive/FX_Seyren_LordsSword_Sword,0,0,,,TRUE,1,200,FALSE,FALSE
水泡子弹,EFFECT_BULLET_FUGU,10467,0,Monster/Skin/FX_Phreeoni_Skin_Attack_Bullet,0,0,SFX_5011_NORMALHIT_BUBBLE_EXPLOBE,,TRUE,1,200,FALSE,FALSE
水泡爆炸,EFFECT_EXPLOSION_FUGU,10468,1,Monster/Skin/FX_Phreeoni_Skin_Attack_Bullet_Hit,0,0,SFX_RO_ENEMY_HIT_4,,TRUE,1,200,FALSE,FALSE
光波爆炸,EFFECT_EXPLOSION_MISSTRESS_SUMMER_BEACH,10469,1,Monster/FX_General_AttackHit,0,0,SFX_RO_ENEMY_HIT_4,,TRUE,1,200,FALSE,FALSE
蚁后泳池派对皮肤-病毒散播特效,EFFECT_MAYA_POOLPARTY_VENOM_DUST,10470,0,Monster/Skin/FX_Maya_Skin_VirusSpread,2.5,0,SFX_1043_SKILL_VENOM_DUST,,TRUE,1,200,FALSE,FALSE
蚁后泳池派对皮肤-致命涂毒,EFFECT_MAYA_POOLPARTY_PASSIVE_ENCHANT_DEADLY_POISON,10471,2,Monster/Skin/FX_Maya_Skin_PassiveSkillB_DeadlyPoisoning,0,0,SFX_1006_SKILL_LEER_HIT,,TRUE,1,200,FALSE,FALSE
蚁后泳池派对皮肤-毒素buff,EFFECT_MAYA_POOLPARTY_LITTLE_POISONING_BUFF,10472,0,Monster/Skin/FX_Maya_Skin_PassiveSkillA_Toxic,1,0,,,TRUE,1,200,FALSE,FALSE
蚁后泳池派对皮肤-染毒的双刃,EFFECT_MAYA_POOLPARTY_TALENT_DOUBLEEDGED_POISONING,10473,0,Monster/Skin/FX_Maya_Skin_Talent_DoubleEdged,1,0,SFX_6002_TALENT_DARK_MOON,,TRUE,1,200,FALSE,FALSE
骑士领主暴龙骑士皮肤-狂击(强)特效,EFFECT_SEYREN_DRAGON_SHAUT_EX,10474,1,Monster/Skin/FX_Seyren_Skin_MadHit,0,0,SFX_1044_SKILL_SHAUT_EX,,TRUE,1,200,FALSE,FALSE
骑士领主暴龙骑士皮肤-碎裂之刃Low,EFFECT_SEYREN_DRAGON_PASSIVE_BROKEN_BLADE_LOW,10475,2,Monster/Skin/FX_Seyren_Skin_PassiveSkillB_ReikiSword_Low,0,0,SFX_1065_SKILL_SHAUT,,TRUE,1,200,FALSE,FALSE
骑士领主暴龙骑士皮肤-碎裂之刃High,EFFECT_SEYREN_DRAGON_PASSIVE_BROKEN_BLADE_HIGH,10476,2,Monster/Skin/FX_Seyren_Skin_PassiveSkillB_ReikiSword_High,0,0,SFX_1044_SKILL_SHAUT_EX,,TRUE,1,200,FALSE,FALSE
骑士领主暴龙骑士皮肤-集中攻击,EFFECT_SEYREN_DRAGON_PASSIVE_CONCENTRATION,10477,2,Monster/Skin/FX_Seyren_Skin_PassiveSkillA_ConcentratedAttack,0,0,SFX_6005_PASSIVE_ATTACKSPEED_UP,,TRUE,1,200,FALSE,FALSE
骑士领主暴龙骑士皮肤-集中攻击buff,EFFECT_SEYREN_DRAGON_PASSIVE_CONCENTRATION_BUFF,10478,0,Monster/Skin/FX_Seyren_Skin_PassiveSkillA_Continued,1,0,,,TRUE,1,200,FALSE,FALSE
搞笑艺人子弹,EFFECT_CLOWN_ALPHOCCIO_BULLET,10479,0,Monster/NewAdded/FX_Alphoccio_Attack_Bullet,0,0,SFX_5008_LONG_RANGE_UNIT_SHOOT,,TRUE,1,200,FALSE,FALSE
搞笑艺人主动技能,EFFECT_CLOWN_ALPHOCCIO_SKILL_ADAPTABILITY,10480,3,Monster/NewAdded/FX_Alphoccio_Strain,0,0,SFX_1092_SKILL_ADAPTABILITY,,TRUE,1,200,FALSE,FALSE
搞笑艺人天赋随身特效_强,EFFECT_CLOWN_ALPHOCCIO_TALENT_INSPIRING_VOICE,10481,0,Monster/NewAdded/FX_Alphoccio_MotivationalVoice_Continued,0.5,0,SFX_6017_TALENT_INSPIRING_VOICE,,TRUE,1,200,FALSE,FALSE
搞笑艺人天赋随身特效_弱,EFFECT_CLOWN_ALPHOCCIO_TALENT_INSPIRING_VOICE_SMALL,10482,0,Monster/NewAdded/FX_Alphoccio_MotivationalVoice_Small_Continued,0.5,0,SFX_6017_TALENT_INSPIRING_VOICE,,TRUE,1,200,FALSE,FALSE
搞笑艺人被动一炸弹,EFFECT_CLOWN_ALPHOCCIO_BOMB,10483,0,Monster/NewAdded/FX_Alphoccio_SmokeBomb_Bullet,0,0,SFX_1051_SKILL_STONE_THROW_THROW,,TRUE,1,200,FALSE,FALSE
搞笑艺人被动一炸弹-击中,EFFECT_CLOWN_ALPHOCCIO_BOMB_HIT,10484,3,Monster/NewAdded/FX_Alphoccio_SmokeBomb_Hit,0,0,SFX_6018_CLOWN_ALPHOCCIO_BOMB_HIT,,TRUE,1,200,FALSE,FALSE
搞笑艺人被动二,EFFECT_CLOWN_ALPHOCCIO_PASSIVE_GUARDIAN_VOICE,10485,3,Monster/NewAdded/FX_Alphoccio_GuardianVoice_Continued,0,0,SFX_6019_PASSIVE_GUARDIAN_VOICE,,TRUE,1,200,FALSE,FALSE
搞笑艺人天赋生效特效,EFFECT_CLOWN_ALPHOCCIO_TALENT_INSPIRING_VOICE_START,10486,3,Monster/NewAdded/FX_Alphoccio_MotivationalVoice_Begin,0,0,SFX_1010_TALENT_INSPIRING_VOICE_START,,TRUE,1,200,FALSE,FALSE
冷艳舞姬主动技能,EFFECT_GYPSY_TRENTINI_WHIPDANCE,10487,5,Monster/NewAdded/FX_Trentini_WhipDance,0,0,SFX_GYPSY_TRENTINI_WHIPDANCE,,TRUE,1,200,FALSE,FALSE
冷艳舞姬天赋弱,EFFECT_GYPSY_TRENTINI_PRECISION_WHIPPING_LOW,10488,0,Monster/NewAdded/FX_Trentini_PrecisionWhipping_Low,0,0,,,TRUE,1,200,FALSE,FALSE
冷艳舞姬天赋强,EFFECT_GYPSY_TRENTINI_PRECISION_WHIPPING,10489,0,Monster/NewAdded/FX_Trentini_PrecisionWhipping,0,0,,,TRUE,1,200,FALSE,FALSE
冷艳舞姬媚眼攻击子弹,EFFECT_GYPSY_TRENTINI_WINKATTACK_BULLET,10490,0,Monster/NewAdded/FX_Trentini_WinkAttack_Bullet,0.5,0,,,TRUE,1,200,FALSE,FALSE
冷艳舞姬媚眼攻击爆炸,EFFECT_GYPSY_TRENTINI_WINKATTACK_HIT,10491,3,Monster/NewAdded/FX_Trentini_WinkAttack_Hit,0,0,SFX_GYPSY_TRENTINI_WINKATTACK_HIT,,TRUE,1,200,FALSE,FALSE
冷艳舞姬祈福之舞随身特效,EFFECT_GYPSY_TRENTINI_DANCE_OF_BLESSING,10492,0,Monster/NewAdded/FX_Trentini_DanceOfBlessing,0,0,SFX_GYPSY_TRENTINI_DANCE_OF_BLESSING,,TRUE,1,200,FALSE,FALSE
冷艳舞姬祈福之舞开始特效,EFFECT_GYPSY_TRENTINI_DANCE_OF_BLESSING_START,10493,5,Monster/NewAdded/FX_Trentini_DanceOfBlessing_ForwardShake,0,0,SFX_GYPSY_TRENTINI_DANCE_OF_BLESSING_START,,TRUE,1,200,FALSE,FALSE
白素贞时尚皮肤水漫金山,EFFECT_BACSOJIN_FASHION_SKILL_FLOODING_OF_JINSHAN,10494,10,Monster/Skin/FX_Bacsojin_Skin_TheFloodingOfJinshanTemple,0,0,SFX_1085_SKILL_FLOODING_OF_JINSHAN,,TRUE,1,200,FALSE,FALSE
白素贞时尚皮肤千年之恋-head,EFFECT_BACSOJIN_FASHION_THOUSAND_YEARS_OF_LOVE_HEAD,10495,0,Monster/Skin/FX_Bacsojin_Skin_ThousandYearsOfLove,0,0,SFX_6013_TALENT_THOUSAND_YEARS_OF_LOVE,,TRUE,1,200,FALSE,FALSE
白素贞时尚皮肤千年之恋-line,EFFECT_BACSOJIN_FASHION_THOUSAND_YEARS_OF_LOVE_LINE,10496,0,Monster/Skin/FX_Bacsojin_Skin_ThousandYearsOfLove_Line,0,0,,,TRUE,1,200,FALSE,FALSE
白素贞时尚皮肤千年之恋-shield,EFFECT_BACSOJIN_FASHION_THOUSAND_YEARS_OF_LOVE_SHIELD,10497,0,Monster/NewAdded/FX_Bacsojin_ThousandYearsOfLove_Sheild,0,0,,,TRUE,1,200,FALSE,FALSE
白素贞时尚皮肤圣母之祈福-fire,EFFECT_BACSOJIN_FASHION_PASSIVE_BLESSING_OF_THE_VIRGIN_FIRE,10498,5,Monster/Skin/FX_Bacsojin_Skin_BlessingOfTheVirgin,0,0,,,TRUE,1,200,FALSE,FALSE
白素贞时尚皮肤圣母之祈福-buff,EFFECT_BACSOJIN_FASHION_PASSIVE_BLESSING_OF_THE_VIRGIN_BUFF,10499,0,Monster/NewAdded/FX_Bacsojin_BlessingOfTheVirgin_Continued,0,0,SFX_1009_SKILL_GUARDIAN_ANGEL,,TRUE,1,200,FALSE,FALSE
神工匠音响皮肤金钱攻击,EFFECT_HARWORD_PUNK_SKILL_MAMMONITE,10500,3,Monster/Skin/FX_G_Harword_Skin_Mammonite,0,0,SFX_HARWARD_PUNK_SKILL_MAMMONITE,,TRUE,1,200,FALSE,FALSE
神工匠音响皮肤贪婪商人,EFFECT_HARWORD_PUNK_GREEDY_MERCHANT,10501,0,Monster/Skin/FX_G_Harword_Skin_GreedyMerchant,0,0,,,TRUE,1,200,FALSE,FALSE
神工匠音响皮肤所有速度激发,EFFECT_HARWORD_PUNK_ADVANCED_ADRENALINE_RUSH,10502,0,Monster/Skin/FX_G_Harword_Skin_AdvancedAdrenalineRush,0,0,SFX_HARWARD_PUNK_PASSIVE_ADVANCED_ADRENALINE_RUSH,,TRUE,1,200,FALSE,FALSE
神工匠音响皮肤手推车终结技,EFFECT_HARWORD_PUNK_HIGH_SPEED_CART_RAM,10503,0,Monster/Skin/FX_G_Harword_Skin_HighSpeedCartRam,0,0,SFX_HARWARD_PUNK_PASSIVE_HIGH_SPEED_CART_RAM,,TRUE,1,200,FALSE,FALSE
冰原守护兽-暴怒,EFFECT_MAZE_GARM_FURIOUS,10504,0,Monster/Boss/FX_Boss_Garm_Furious,0,0,,,TRUE,1,200,FALSE,FALSE
冰原守护兽-冰柱,EFFECT_MAZE_GARM_ICICLE,10505,1,Monster/Boss/FX_Boss_Garm_Icicle,0,0,SFX_EFFECT_MAZE_GARM_ICICLE,,TRUE,1,200,FALSE,FALSE
冰原守护兽-暴风雪,EFFECT_MAZE_GARM_SNOWSTORM,10506,0,Monster/Boss/FX_Boss_Garm_SnowStorm,0,0,SFX_EFFECT_MAZE_GARM_SNOWSTORM,,TRUE,1,200,FALSE,FALSE
冰原守护兽-十字冰刺,EFFECT_MAZE_GARM_ICE_SPIKE_1,10507,5,Monster/Boss/FX_Boss_Garm_IceSpike,0,0,SFX_EFFECT_MAZE_GARM_ICE_SPIKE_1,,TRUE,1,200,FALSE,FALSE
冰原守护兽-叉字冰刺,EFFECT_MAZE_GARM_ICE_SPIKE_2,10508,5,Monster/Boss/FX_Boss_Garm_IceSpike_45,0,0,SFX_EFFECT_MAZE_GARM_ICE_SPIKE_1,,TRUE,1,200,FALSE,FALSE
冰原守护兽-圆环冰刺,EFFECT_MAZE_GARM_ICE_SPIKE_3,10509,5,Monster/Boss/FX_Boss_Garm_IceSpike_Circle,0,0,SFX_EFFECT_MAZE_GARM_ICE_SPIKE_1,,TRUE,1,200,FALSE,FALSE
冰原守护兽-冰暴法阵,EFFECT_MAZE_GARM_ICE_EXPLOSION,10510,3,Monster/Boss/FX_Boss_Garm_Explosion,0,0,SFX_EFFECT_MAZE_GARM_ICE_EXPLOSION,,TRUE,1,200,FALSE,FALSE
冰原守护兽-冰暴受击,EFFECT_MAZE_GARM_ICE_EXPLOSION_BOOM,10511,3,Monster/Boss/FX_Boss_Garm_Explosion_Hit,0,0,SFX_EFFECT_MAZE_GARM_ICE_EXPLOSION_BOOM,,TRUE,1,200,FALSE,FALSE
缴械持续buff,EFFECT_MAYA_DISARM,10512,0,Monster/FX_Maya_Disarm,1,0,,,TRUE,1,200,FALSE,FALSE
英雄的剑盾,EFFECT_EXCLUSIVEEQUIP_SHIELD,10513,0,Monster/Exclusive/FX_Grandel_Shield,0,0,,,TRUE,1,200,FALSE,FALSE
英雄的剑盾,EFFECT_EXCLUSIVEEQUIP_SWORD,10514,0,Monster/Exclusive/FX_Grandel_Sword,0,0,,,TRUE,1,200,FALSE,FALSE
蛇君降世-剧毒压制_自身,EFFECT_SKIN_KIMONO_SKILL_VENOM_PRESSURE_SELF,10515,0,Monster/Skin/FX_DarkSnakeLord_Skin_VenomPressure_Self,0,0,,,TRUE,1,200,FALSE,FALSE
蛇君降世-剧毒压制_子弹,EFFECT_SKIN_KIMONO_SKILL_VENOM_PRESSURE_BULLET,10516,0,Monster/Skin/FX_DarkSnakeLord_Skin_VenomPressure_Bullet,0,0,,,TRUE,1,200,FALSE,FALSE
蛇君降世-剧毒压制_击中,EFFECT_SKIN_KIMONO_SKILL_VENOM_PRESSURE_HIT,10517,5,Monster/Skin/FX_DarkSnakeLord_Skin_VenomPressure_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
蛇君降世-蛇君的守护,EFFECT_SKIN_KIMONO_TALENT_SNAKE_PROTECTION,10518,0,Monster/Skin/FX_DarkSnakeLord_Skin_ProtectionOfSnakeLord,0,0,,,TRUE,1,200,FALSE,FALSE
蛇君降世-毒性反弹,EFFECT_SKIN_KIMONO_PASSIVE_POISON_REACT,10519,0,Monster/Skin/FX_DarkSnakeLord_Skin_PosionReact,0,0,,,TRUE,1,200,FALSE,FALSE
蛇君降世-毒性感染,EFFECT_SKIN_KIMONO_PASSIVE_VENOM_SPLASHER,10520,0,Monster/Skin/FX_DarkSnakeLord_Skin_VenomSplasher,0,0,,,TRUE,1,200,FALSE,FALSE
法老王-主动技能,EFFECT_PHARAOH_AVATAR,10521,0,Monster/NewAdded/FX_Pharaoh_GodDescends,1,0,SFX_PHARAOH_SKILL_AVATAR,,TRUE,1,200,FALSE,FALSE
法老王-天赋技能-法老之手,EFFECT_PHARAOH_HAND_OF_PHARAOH,10522,1,Monster/NewAdded/FX_Pharaoh_Hand_Attack1,0,0.2,SFX_RO_ENEMY_HIT_4,0.4,TRUE,1,200,TRUE,FALSE
法老王-天赋技能-法老之手击中,EFFECT_PHARAOH_HAND_OF_PHARAOH_HIT,10523,2,Monster/NewAdded/FX_Pharaoh_PharaohsHand,0,0,,,TRUE,1,200,FALSE,FALSE
法老王-被动1-法老之手,EFFECT_PHARAOH_SPIRIT_DEATH_CLAW,10524,3,Monster/NewAdded/FX_Pharaoh_Hand_Attack2,0,0,,,TRUE,1,200,FALSE,FALSE
法老王-被动1-法老之手拖尾,EFFECT_PHARAOH_SPIRIT_DEATH_CLAW_2,10525,5,Monster/NewAdded/FX_Pharaoh_HookClaw,0,0,,,TRUE,1,200,FALSE,FALSE
法老王-被动2-随身印记,EFFECT_PHARAOH_CURSE_OF_SOULS,10526,0,Monster/NewAdded/FX_Pharaoh_SoulCurse,0,0,,,TRUE,1,200,FALSE,FALSE
法老王-被动2-爆炸,EFFECT_PHARAOH_CURSE_OF_SOULS_HIT,10527,5,Monster/NewAdded/FX_Pharaoh_SoulCurse_Boom,0,0,SFX_PHARAOH_PASSIVE_CURSE_OF_SOULS_HIT,,TRUE,1,200,FALSE,FALSE
